Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,Enthalpy value of water,Enthalpy value of air
7531,27,-0.777266402107136,-1.0107035092986763,-1.1398348264762865,0.925902813993016,-0.4797870137110789,-1.1973031566946521,0.2900674561450407,2.044432094212678,-0.9176052338785866,1.1171266157758124
7532,27,-0.777266402107136,-1.0107035092986763,-1.1398348264762865,0.9206090054576248,-0.5384620929195058,-1.0787088580145583,0.19541532325276653,2.095323578891431,-0.9176052338785866,1.1171266157758124
7533,27,-0.777266402107136,-1.0107035092986763,-1.1398348264762865,0.9146534708553098,-0.5788012098752991,-0.9570736798811288,0.09719561880271498,2.228521044964215,-0.9176052338785866,1.1171266157758124
7535,27,-0.777266402107136,-1.0107035092986763,-0.7601361845849882,0.5811435331256688,-0.38077281754685866,-1.2976521786547315,0.7099260338509367,1.4155138699727845,-0.4702106116480641,0.9899579012950628
7536,27,-0.777266402107136,-1.0107035092986763,-0.7601361845849882,0.5811435331256688,-0.47245262881002553,-1.1456082059879444,0.5964326636691517,1.4664053546515372,-0.4702106116480641,0.9899579012950628
7537,27,-0.777266402107136,-1.0107035092986763,-0.8052789272534555,0.5811435331256688,-0.512791745765819,-1.048300063481201,0.48650686504514384,1.5700731938119592,-0.5167808675833141,1.013194221151325
7538,27,-0.777266402107136,-1.0107035092986763,-0.8052789272534555,0.5811435331256688,-0.6154731343805658,-0.8354385017476992,0.3200573545526047,1.704527239753355,-0.5167808675833141,1.013194221151325
7539,27,-0.777266402107136,-1.0107035092986763,-0.8415001792759806,0.5870990677279838,-0.6118059419300392,-0.8597655373743851,0.3090201800457319,1.69384631087016,-0.5551625823018351,1.030537918778377
7540,27,-0.777266402107136,-1.0107035092986763,-0.8595215903807838,0.931858348595331,-0.5861355947763525,-1.2702842635747098,0.6115948427897043,1.3998066216151448,-0.574619281187495,1.0387124406195134
7541,27,-0.777266402107136,-1.0107035092986763,-0.8595215903807838,0.9325200746622548,-0.5457964778205591,-1.233793710134681,0.5840576498281121,1.5989745307900163,-0.574619281187495,1.0387124406195134
7542,27,-0.777266402107136,-1.0107035092986763,-0.8595215903807838,0.9325200746622548,-0.692484175841626,-0.9479510415211215,0.3633141596906526,1.7767805821984977,-0.574619281187495,1.0387124406195134
7543,27,-0.777266402107136,-1.0107035092986763,-0.8143788477123165,0.9325200746622548,-0.8208359116100596,-0.7442121181476271,0.23978699450261945,1.8213891675341944,-0.5263354054487658,1.0176634856896196
7544,27,-0.777266402107136,-1.0107035092986763,-0.4798229484894856,0.5818052591925927,-0.5714668249742457,-1.1334446881746016,0.7838416570636315,1.135924849206798,-0.20621076273822822,0.811208494016013
7545,27,-0.777266402107136,-1.0107035092986763,-0.4798229484894856,0.5818052591925927,-0.6411434815342526,-1.0178912689478434,0.6988888593440635,1.1792768546738834,-0.20621076273822822,0.811208494016013
7546,27,-0.777266402107136,-1.0107035092986763,-0.4166587947162151,0.5692324639210388,-0.7328232927974195,-0.8476020195610422,0.6122637624567876,1.2521584870533318,-0.151488844382657,0.7637764356350909
7547,27,-0.777266402107136,-1.0107035092986763,-0.4798229484894856,0.5818052591925927,-0.4394478967552855,-1.3250200937347532,0.9204127557597871,1.0888031041338788,-0.20621076273822822,0.811208494016013
7548,28,1.2355845031381585,-0.8149626449493316,-1.6731615372907087,-1.263748741458139,2.232835241943503,-0.041002662804830926,-1.9112356816146272,-0.6364810554692654,-2.3464854800109043,0.33753873874272144
7549,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.263748741458139,2.2354022766588715,-0.05578741870694935,-1.9112356816146272,-0.6364810554692654,-2.361317677581576,0.32209511419976106
7550,28,1.2355845031381585,-0.8149626449493316,-1.6745889757940595,-1.263748741458139,2.26950716644877,-0.6887616813160499,-1.353802625711951,-0.6735501615932951,-2.3583196032543476,0.32522618688322835
7551,28,1.2355845031381585,-0.8149626449493316,-1.6742321161682217,-1.263748741458139,2.1968967559283414,-1.1208189566843516,-0.9747481476981313,-0.7099909777830192,-2.3553375404382333,0.32833581806176537
7552,28,1.2355845031381585,-0.8149626449493316,-1.6742321161682217,-1.263748741458139,2.2420032230698195,-1.1336727541336018,-0.9635994865800778,-0.7055929482428801,-2.3553375404382333,0.32833581806176537
7553,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.1975761347657499,1.4414551111198464,0.007797370662301006,-1.9669789872048948,-0.31291173930188765,-2.361317677581576,0.32209511419976106
7554,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.1975761347657499,1.4414551111198464,0.007797370662301006,-1.9669789872048948,-0.31291173930188765,-2.361317677581576,0.32209511419976106
7555,28,1.2355845031381585,-0.8149626449493316,-1.6742321161682217,-1.1975761347657499,1.52580053748196,-0.5201935696998367,-1.4987352202466468,-0.3619183541777235,-2.3553375404382333,0.32833581806176537
7556,28,1.2355845031381585,-0.8149626449493316,-1.6742321161682217,-1.1975761347657499,1.52580053748196,-0.5201935696998367,-1.4987352202466468,-0.3619183541777235,-2.3553375404382333,0.32833581806176537
7557,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.1975761347657499,1.5305678876676445,-1.3200847463819891,-0.8075182309273284,-0.46370132353522875,-2.361317677581576,0.32209511419976106
7559,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.131403528073361,0.9357492721922178,0.007797370662301006,-1.9669789872048948,-0.0773030139372922,-2.361317677581576,0.32209511419976106
7560,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.131403528073361,0.98965700121496,0.007797370662301006,-1.9669789872048948,-0.05845431590812457,-2.361317677581576,0.32209511419976106
7561,28,1.2355845031381585,-0.8149626449493316,-1.6745889757940595,-1.131403528073361,1.0230284525147528,-0.4722693095152654,-1.543329864718861,-0.140132007367851,-2.3583196032543476,0.32522618688322835
7563,28,1.2355845031381585,-0.8149626449493316,-1.6735183969165464,-1.131403528073361,1.0105599981829618,-1.2565668563607122,-0.8521128753995425,-0.29720449094424795,-2.349420669262526,0.3344918314776273
7564,28,1.2355845031381585,-0.8149626449493316,-1.6745889757940595,-1.131403528073361,1.0131270328983306,-1.265440142605546,-0.8521128753995425,-0.29720449094424795,-2.3583196032543476,0.32522618688322835
7565,28,1.2355845031381585,-0.8149626449493316,-1.6753026950457348,-1.0652309213809719,0.5877327086372364,0.055694262931792145,-2.0115736316771087,0.12689121471202386,-2.3643319631560735,0.3189423245367147
7567,28,1.2355845031381585,-0.8149626449493316,-1.6745889757940595,-1.0652309213809719,0.8495702496048411,-0.7525350052114069,-1.2980593201216835,0.038930623909241555,-2.3583196032543476,0.32522618688322835
7568,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.0652309213809719,0.9064117325880043,-1.2942463936669955,-0.8298155531634355,-0.07416156426576427,-2.361317677581576,0.32209511419976106
7569,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-1.0652309213809719,0.9471175687888505,-1.2942463936669955,-0.8298155531634355,-0.055312866236596626,-2.361317677581576,0.32209511419976106
7571,28,1.2355845031381585,-0.8149626449493316,-1.6749458354198972,-0.9990583146885827,0.8642390194069477,-1.2813378603875851,-0.840964214281489,0.170871510113415,-2.361317677581576,0.32209511419976106
7572,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.263748741458139,2.2548383966466634,-0.017642626844305734,-1.9446816649687877,-0.7326094154180204,-2.361317677581576,0.32209511419976106
7573,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.263748741458139,2.2409030653346615,-0.004925668970455801,-1.9558303260868413,-0.7332377053523259,-2.361317677581576,0.32209511419976106
7575,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.263748741458139,2.246037134765399,-0.5007045732834079,-1.521032542482754,-0.7583693027245495,-2.361317677581576,0.32209511419976106
7576,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.263748741458139,2.3098462834045628,-1.1139313647225462,-0.9858968088161848,-0.7841291900310785,-2.361317677581576,0.32209511419976106
7577,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.263748741458139,2.3098462834045628,-1.1139313647225462,-0.9858968088161848,-0.7841291900310785,-2.361317677581576,0.32209511419976106
7579,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.1975761347657499,1.6075789291287048,-1.178227719883877,-0.9301535032259172,-0.5692540324985675,-2.361317677581576,0.32209511419976106
7580,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.1975761347657499,1.5452366574697514,-0.5007045732834079,-1.521032542482754,-0.5108230686081479,-2.361317677581576,0.32209511419976106
7581,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.1975761347657499,1.5987776672474405,-0.4752584940178943,-1.543329864718861,-0.49825726992203606,-2.361317677581576,0.32209511419976106
7583,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.131403528073361,1.0758360238023368,-0.09392308793123284,-1.8777896982604667,-0.26578999422896854,-2.361317677581576,0.32209511419976106
7584,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.131403528073361,1.1557808192238186,-0.5007045732834079,-1.521032542482754,-0.3066288399588318,-2.361317677581576,0.32209511419976106
7585,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.131403528073361,1.1557808192238186,-0.5007045732834079,-1.521032542482754,-0.3066288399588318,-2.361317677581576,0.32209511419976106
7587,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.131403528073361,1.1810844471324522,-1.1139313647225462,-0.9858968088161848,-0.39458943076161407,-2.361317677581576,0.32209511419976106
7588,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.0652309213809719,0.9236475371054799,-1.1396389596210463,-0.9635994865800778,-0.2481978760684121,-2.361317677581576,0.32209511419976106
7589,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.0652309213809719,0.9166798714494792,-1.126782121292343,-0.9747481476981313,-0.2481978760684121,-2.361317677581576,0.32209511419976106
7591,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.0652309213809719,0.8932098397661086,-0.5007045732834079,-1.521032542482754,-0.12756620868173923,-2.361317677581576,0.32209511419976106
7592,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.0652309213809719,0.9826893355589593,-0.14475746975264633,-1.8331950537882524,-0.020756919849789297,-2.361317677581576,0.32209511419976106
7593,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-1.0652309213809719,0.9757216699029586,-0.13204963451715634,-1.844343714906306,-0.020756919849789297,-2.361317677581576,0.32209511419976106
7595,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-0.9990583146885827,0.5646293961989184,-0.14475746975264633,-1.8331950537882524,0.06406222128146506,-2.361317677581576,0.32209511419976106
7596,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-0.9990583146885827,0.647507945580821,-0.5007045732834079,-1.521032542482754,0.010657576865490098,-2.361317677581576,0.32209511419976106
7597,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-0.9990583146885827,0.647507945580821,-0.5007045732834079,-1.521032542482754,0.010657576865490098,-2.361317677581576,0.32209511419976106
7599,28,1.2355845031381585,-0.6975181263397248,-1.6749458354198972,-0.9990583146885827,0.6852800278212458,-1.1524957979497499,-0.9524508254620242,-0.140132007367851,-2.361317677581576,0.32209511419976106
7600,28,1.2355845031381585,-0.580073607730118,-1.6756595546715725,-1.263748741458139,2.219633349121607,0.02721642685130293,-1.9892763094410018,-0.8004647283230238,-2.367362663607132,0.31576753698663973
7602,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.263748741458139,2.3237816147165646,-0.5643471393622715,-1.4652892368924864,-0.8180568464835803,-2.361317677581576,0.32209511419976106
7603,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.263748741458139,2.2830757785157187,-0.5643471393622715,-1.4652892368924864,-0.8211982961551082,-2.361317677581576,0.32209511419976106
7604,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.263748741458139,2.310579721894668,-1.1396389596210463,-0.9635994865800778,-0.8438167337901094,-2.361317677581576,0.32209511419976106
7606,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.1975761347657499,1.606478771393547,-1.1524957979497499,-0.9524508254620242,-0.661612652841489,-2.361317677581576,0.32209511419976106
7607,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.1975761347657499,1.6306822415670228,-0.5898145047839582,-1.4429919146563792,-0.6094645882941251,-2.361317677581576,0.32209511419976106
7608,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.1975761347657499,1.6519519577800776,-0.5770793016333883,-1.4541405757744328,-0.605066558753986,-2.361317677581576,0.32209511419976106
7610,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.1975761347657499,1.648284765329551,-0.08121221181628943,-1.88893835937852,-0.5629711331555116,-2.361317677581576,0.32209511419976106
7611,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.131403528073361,1.2129890214520345,-0.06850133570134602,-1.9000870204965736,-0.37574073273244646,-2.361317677581576,0.32209511419976106
7612,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.131403528073361,1.2199566871080352,-0.08121221181628943,-1.88893835937852,-0.37574073273244646,-2.361317677581576,0.32209511419976106
7614,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.131403528073361,1.2511278229375118,-0.5261567343078278,-1.4987352202466468,-0.4260039274768935,-2.361317677581576,0.32209511419976106
7615,28,1.2355845031381585,-0.580073607730118,-1.6731615372907087,-1.131403528073361,1.3039353942250962,-1.124845081080568,-0.9635994865800778,-0.4919743705789802,-2.3464854800109043,0.33753873874272144
7616,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.131403528073361,1.3083360251657281,-1.1396389596210463,-0.9635994865800778,-0.4919743705789802,-2.361317677581576,0.32209511419976106
7618,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.0652309213809719,1.0567666230595982,-1.1139313647225462,-0.9858968088161848,-0.3506091353602229,-2.361317677581576,0.32209511419976106
7619,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.0652309213809719,1.0292626796806479,-0.5898145047839582,-1.4429919146563792,-0.2689314439004965,-2.361317677581576,0.32209511419976106
7620,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.0652309213809719,1.0292626796806479,-0.5898145047839582,-1.4429919146563792,-0.2689314439004965,-2.361317677581576,0.32209511419976106
7622,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-1.0652309213809719,1.0369637838267538,-0.22100144028613322,-1.7663030870799314,-0.20296100079840979,-2.361317677581576,0.32209511419976106
7623,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-0.9990583146885827,0.793462205111783,-0.09392308793123284,-1.8777896982604667,-0.03646416820742899,-2.361317677581576,0.32209511419976106
7624,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-0.9990583146885827,0.8147319213248374,-0.13204963451715634,-1.844343714906306,-0.03646416820742899,-2.361317677581576,0.32209511419976106
7626,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-0.9990583146885827,0.8576380729959996,-0.5007045732834079,-1.521032542482754,-0.09929316163798778,-2.361317677581576,0.32209511419976106
7627,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-0.9990583146885827,0.8132650443446269,-1.1653587180373601,-0.9413021643439707,-0.25950709488591267,-2.361317677581576,0.32209511419976106
7628,28,1.2355845031381585,-0.580073607730118,-1.6749458354198972,-0.9990583146885827,0.8528707228103151,-1.178227719883877,-0.9301535032259172,-0.24694129619980093,-2.361317677581576,0.32209511419976106
7630,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.263748741458139,2.35201899658562,-1.049741440342082,-1.0416401144064524,-0.8965930882717787,-2.361317677581576,0.32209511419976106
7631,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.1975761347657499,1.8045071637219872,-1.0882450559802193,-1.008194131052292,-0.7275830959435756,-2.361317677581576,0.32209511419976106
7632,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.1975761347657499,1.8045071637219872,-1.0882450559802193,-1.008194131052292,-0.7275830959435756,-2.361317677581576,0.32209511419976106
7634,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.1975761347657499,1.8338447033262009,-0.6025497079345283,-1.4318432535383256,-0.6905139898195459,-2.361317677581576,0.32209511419976106
7635,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.1975761347657499,1.7487658384739817,-0.030359584718155842,-1.9335330038507341,-0.661612652841489,-2.361317677581576,0.32209511419976106
7636,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.1975761347657499,1.7487658384739817,-0.030359584718155842,-1.9335330038507341,-0.661612652841489,-2.361317677581576,0.32209511419976106
7638,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.131403528073361,1.2866995897076206,-0.030359584718155842,-1.9335330038507341,-0.5101947786738422,-2.361317677581576,0.32209511419976106
7639,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.131403528073361,1.3479417036314163,-0.6025497079345283,-1.4318432535383256,-0.557944813681067,-2.361317677581576,0.32209511419976106
7640,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.131403528073361,1.359310000228049,-0.6535087658135288,-1.3872486090661116,-0.5610862633525948,-2.361317677581576,0.32209511419976106
7641,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.131403528073361,1.3945150477531048,-1.0754064629282356,-1.0193427921703453,-0.5981553694766245,-2.361317677581576,0.32209511419976106
7642,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.131403528073361,1.4088170983101589,-1.1010866899116558,-0.9970454699342384,-0.5981553694766245,-2.361317677581576,0.32209511419976106
7643,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.0652309213809719,1.1381782954612905,-1.1139313647225462,-0.9858968088161848,-0.48757634103884107,-2.361317677581576,0.32209511419976106
7644,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.0652309213809719,1.1451459611172912,-1.126782121292343,-0.9747481476981313,-0.48757634103884107,-2.361317677581576,0.32209511419976106
7645,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.0652309213809719,1.1249764026393942,-0.6662561324819121,-1.376099947948058,-0.42914537714842144,-2.361317677581576,0.32209511419976106
7646,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.0652309213809719,1.140378610931606,-0.6662561324819121,-1.376099947948058,-0.4253756375425879,-2.361317677581576,0.32209511419976106
7647,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.0652309213809719,1.1488131535678177,-0.22100144028613322,-1.7663030870799314,-0.3619183541777235,-2.361317677581576,0.32209511419976106
7648,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-1.0652309213809719,1.1693494312907668,-0.22100144028613322,-1.7663030870799314,-0.3568920347032788,-2.361317677581576,0.32209511419976106
7649,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-0.9990583146885827,0.928781606536217,-1.1396389596210463,-0.9635994865800778,-0.39458943076161407,-2.361317677581576,0.32209511419976106
7650,28,1.2355845031381585,-0.4039068298157077,-1.6749458354198972,-0.9990583146885827,0.9247476948406378,-1.1396389596210463,-0.9635994865800778,-0.39584601063022523,-2.361317677581576,0.32209511419976106
7651,29,0.15669641792668065,0.20680466695424785,-0.4602670409935803,-0.6963186390709026,1.3574764040027854,-1.2442269675390758,0.8757066246763926,-0.6071323760579828,-0.1891112769701809,0.7967811191420257
7652,29,0.15669641792668065,0.20680466695424785,-0.4602670409935803,-0.6963186390709026,1.361143596453312,-1.2484689943764793,0.8787167631782669,-0.6071323760579828,-0.1891112769701809,0.7967811191420257
7653,29,0.15669641792668065,0.20680466695424785,-0.46642286953928036,-0.6963186390709026,1.3574764040027854,-1.025666797710023,0.7133821187975333,-0.5732625222794372,-0.1944782461855585,0.8013478063197976
7654,29,0.15669641792668065,0.20680466695424785,-0.46642286953928036,-0.6963186390709026,1.3244716719480454,-1.0221302549057936,0.7107064401292004,-0.5790063488588588,-0.1944782461855585,0.8013478063197976
7655,29,0.15669641792668065,0.20680466695424785,-0.4762543522311087,-0.6963186390709026,1.2914669398933052,-0.8028646010435668,0.5387940856888148,-0.5508809499496692,-0.2030795549741464,0.8085932480332572
7656,29,0.15669641792668065,0.20680466695424785,-0.46642286953928036,-0.6963186390709026,1.3061357096954118,-0.7943775064893068,0.5389055722999956,-0.5481083064695786,-0.1944782461855585,0.8013478063197976
7657,29,0.15669641792668065,0.20680466695424785,-0.4787166836493888,-0.6963186390709026,1.2767981700911986,-0.527722787226296,0.3220641135538544,-0.5114658092109424,-0.20523956448054087,0.8103986064027251
7658,29,0.15669641792668065,0.20680466695424785,-0.47256085510368867,-0.6748125418958761,1.1631152041248718,-0.5149906249551791,0.31626680977246674,-0.5114658092109424,-0.19984389611582612,0.8058782229173851
7659,29,0.15669641792668065,0.20680466695424785,-0.4602670409935803,-0.6963186390709026,1.3354732492996253,-0.25045843955059655,0.11180036486736511,-0.46076029835274424,-0.1891112769701809,0.7967811191420257
7660,29,0.15669641792668065,0.20680466695424785,-0.4787166836493888,-0.6855325041800432,1.1667823965753985,-0.239140286225281,0.08950304263125806,-0.4777944950516374,-0.20523956448054087,0.8103986064027251
7661,29,0.15669641792668065,0.20680466695424785,-0.4787166836493888,0.028800785064297174,0.3086593631521563,-1.2647376994518253,0.8787167631782669,-0.42708898419343927,-0.20523956448054087,0.8103986064027251
7662,29,0.15669641792668065,0.20680466695424785,-0.4971663263051971,0.03508718270007414,0.2976577858005763,-1.2696882512018561,0.8705782405620875,-0.42708898419343927,-0.2214988808912342,0.8238064163525193
7663,29,0.15669641792668065,0.20680466695424785,-0.4971663263051971,0.03508718270007414,0.2646530537458362,-1.0376904350685126,0.7022334576794798,-0.365093731505704,-0.2214988808912342,0.8238064163525193
7664,29,0.15669641792668065,0.20680466695424785,-0.48487251219508887,0.03508718270007414,0.2463170914932028,-1.0419355027853692,0.7133821187975333,-0.37638410162517527,-0.21064981852821746,0.8148956487993214
7665,29,0.15669641792668065,0.20680466695424785,-0.49102834074078894,0.024367220415906925,0.2133123594384627,-0.8297429345316014,0.5494968003621463,-0.32587650209628344,-0.21607480442531102,0.8193692433063465
7666,29,0.15669641792668065,0.20680466695424785,-0.49102834074078894,0.04587331759093338,0.2133123594384627,-0.8155967633146834,0.538571112466454,-0.3088429336873246,-0.21607480442531102,0.8193692433063465
7668,29,0.15669641792668065,0.20680466695424785,-0.4787166836493888,0.0027949506341881426,0.24264989904267611,-0.5171131588136074,0.31370261771531427,-0.23020993524924305,-0.20523956448054087,0.8103986064027251
7669,29,0.15669641792668065,0.20680466695424785,-0.49102834074078894,0.03508718270007414,0.22064674433951603,-0.527722787226296,0.31359113110413384,-0.21892019341970606,-0.21607480442531102,0.8193692433063465
7670,29,0.15669641792668065,0.20680466695424785,-0.4295057412463718,0.001868534140494635,0.18397481983424946,-0.2992615138971819,0.1728950277942983,-0.19079479451051634,-0.16250139808524136,0.7736177048700265
7672,29,0.15669641792668065,0.20680466695424785,-0.48487251219508887,1.3776631998819562,-0.21574915727315833,-1.262615165593397,0.8733654058416009,-0.14583373852167422,-0.21064981852821746,0.8148956487993214
7673,29,0.15669641792668065,0.20680466695424785,-0.47256085510368867,1.3776631998819562,-0.219416349723685,-1.2555420799849382,0.8760410845099339,-0.14583373852167422,-0.19984389611582612,0.8058782229173851
7674,29,0.15669641792668065,0.20680466695424785,-0.47256085510368867,1.3785896163756497,-0.23408511952579172,-1.2555420799849382,0.8760410845099339,-0.15692556902190508,-0.19984389611582612,0.8058782229173851
7676,29,0.15669641792668065,0.20680466695424785,-0.46642286953928036,1.3776631998819562,-0.2560882742289518,-1.0327398833184818,0.7186219895230181,-0.03313360326567511,-0.1944782461855585,0.8013478063197976
7677,29,0.15669641792668065,0.20680466695424785,-0.48487251219508887,1.3776631998819562,-0.26708985158053183,-1.0419355027853692,0.7133821187975333,-0.04442334509521211,-0.21064981852821746,0.8148956487993214
7678,29,0.15669641792668065,0.20680466695424785,-0.48487251219508887,1.3776631998819562,-0.2560882742289518,-1.0383989599811396,0.7108179267403808,-0.03313360326567511,-0.21064981852821746,0.8148956487993214
7680,29,0.15669641792668065,0.20680466695424785,-0.4541112124478802,1.3561571027069297,-0.29642739118474504,-0.84035256294429,0.5821623774380432,0.04549939517240643,-0.18375846654334083,0.792191397849926
7681,29,0.15669641792668065,0.20680466695424785,-0.46642286953928036,1.4001618861573684,-0.3661040477447519,-0.8085236777062246,0.5497197735845075,0.03420965334286943,-0.1944782461855585,0.8013478063197976
7682,29,0.15669641792668065,0.20680466695424785,-0.46642286953928036,1.3785896163756497,-0.3294321232394852,-0.8049871349019951,0.5470440949161746,0.05678913700194357,-0.1944782461855585,0.8013478063197976
7684,29,0.15669641792668065,0.20680466695424785,-0.48487251219508887,1.3776631998819562,-0.35143527794264523,-0.6762575850039333,0.4348885640685561,0.12433030493979426,-0.21064981852821746,0.8148956487993214
7685,29,0.15669641792668065,0.20680466695424785,-0.49102834074078894,1.3337245890382101,-0.41377754960159874,-0.5312593300305254,0.3163782963836472,0.14690978859886855,-0.21607480442531102,0.8193692433063465
7686,29,0.15669641792668065,0.20680466695424785,-0.4787166836493888,1.2906462220814645,-0.4394478967552855,-0.5383324156389843,0.3305370960035753,0.12987622018990969,-0.20523956448054087,0.8103986064027251
7688,29,0.15669641792668065,0.20680466695424785,-0.4356615697920719,1.4010221300443697,-0.4504494741068655,-0.48669828252134334,0.31916546166316057,0.16929136092863653,-0.16779898345574074,0.7782985357347979
7689,29,0.15669641792668065,0.20680466695424785,-0.4172119271362636,1.3785896163756497,-0.4577838590079188,-0.4852842735755423,0.3305370960035753,0.15245570384898383,-0.15196180218922567,0.7642021707466289
7690,29,0.15669641792668065,0.20680466695424785,-0.4541112124478802,1.3785896163756497,-0.5824684023258258,-0.2249941150083632,0.0953003464126457,0.22554215874701566,-0.18375846654334083,0.792191397849926
7692,29,0.15669641792668065,0.20680466695424785,0.24711795232317346,-0.6514536117334628,0.47001583097533,-1.261909681560223,1.259109080526253,-0.80955671196236,0.35956471244702765,0.1324240324166316
7693,29,0.15669641792668065,0.20680466695424785,0.24711795232317346,-0.6514536117334628,0.47001583097533,-1.261909681560223,1.259109080526253,-0.80955671196236,0.35956471244702765,0.1324240324166316
7694,29,0.15669641792668065,0.20680466695424785,0.25942960941457366,-0.6577400093692398,0.49201898567849006,-0.981105750200841,1.0839636143616325,-0.7645956559735178,0.36828049130766916,0.1184965711828741
7696,29,0.15669641792668065,0.20680466695424785,0.284035080616082,-0.6460936305913793,0.4223423291184832,-0.7285972021547481,0.9211931620380508,-0.7309243418142127,0.385643273008415,0.09041203884711164
7697,29,0.15669641792668065,0.20680466695424785,0.284035080616082,-0.6514536117334628,0.44434548382164324,-0.7285972021547481,0.9211931620380508,-0.7309243418142127,0.385643273008415,0.09041203884711164
7698,29,0.15669641792668065,0.20680466695424785,0.25942960941457366,-0.6460936305913793,0.3269953254047897,-0.4322361315121004,0.6910847965614262,-0.697054488035667,0.36828049130766916,0.1184965711828741
7700,29,0.15669641792668065,0.20680466695424785,0.24711795232317346,-0.6630999905113233,0.4590142536237499,-0.15709127681537602,0.47290549848111857,-0.6408036902172879,0.35956471244702765,0.1324240324166316
7701,29,0.15669641792668065,0.20680466695424785,0.24711795232317346,-0.6630999905113233,0.4590142536237499,-0.15709127681537602,0.47290549848111857,-0.6408036902172879,0.35956471244702765,0.1324240324166316
