Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,H/D
1684,9,0.4264184392295503,-0.9911294228637417,-1.2531377576797518,-1.0533198521763418,1.1851183588280318,0.8157590414136066,-1.564177861009621,1.02597411070332,-0.9719816512689061
1685,9,0.4264184392295503,-0.9911294228637417,-1.2741924756041754,-1.0546433043101895,1.2034543210806654,0.8035955236002637,-1.5835765313550343,1.0303721402434591,-0.9719816512689061
1686,9,0.4264184392295503,-0.9911294228637417,-1.2654494147711521,-1.0500112218417224,1.1337776645206583,0.7944728852402564,-1.562951508286635,1.0222043710974866,-0.9719816512689061
1687,9,0.4264184392295503,-0.9911294228637417,-1.2881100010118451,-1.0467025915071029,1.1081073173669718,0.7579823318002276,-1.56395488778726,1.0278589805062368,-0.9719816512689061
1688,9,0.4264184392295503,-0.9911294228637417,-1.3616230839344086,-1.0467025915071029,1.1411120494217117,0.624183635853455,-1.5627285350642741,1.0278589805062368,-0.9719816512689061
1689,9,0.4264184392295503,-0.9911294228637417,-1.2479632931051055,-1.0493494957747984,1.1411120494217117,0.8887401482936643,-1.621036032711694,1.0573886074185994,-0.9719816512689061
1690,9,0.4264184392295503,-0.9911294228637417,-1.2706238793457985,-1.057951934644809,1.2621294002890917,0.8492087154002997,-1.6184718406545417,1.0511057080755437,-0.9719816512689061
1691,9,0.4264184392295503,-0.9911294228637417,-1.2741924756041754,-1.0553050303771134,1.2327918606848784,0.8279225592269496,-1.6049819607016969,1.049220838272627,-0.9719816512689061
1692,9,0.4264184392295503,-0.9911294228637417,-1.3441369622683619,-1.0500112218417224,1.1667823965753985,0.6758785865601626,-1.5791170669078127,1.0278589805062368,-0.9719816512689061
1693,9,0.4264184392295503,-0.9911294228637417,-1.3914208626918554,-1.0467025915071029,1.1557808192238186,0.5876930824134262,-1.5825731518544095,1.035398459717904,-0.9719816512689061
1694,9,0.4264184392295503,-0.9911294228637417,-1.4404890612445371,-1.0367767005032444,1.0530994306090715,0.47213966318666817,-1.5743231426270496,1.0284872704405426,-0.9719816512689061
1695,9,0.4264184392295503,-0.9911294228637417,-1.473677006447442,-1.026850809499386,0.9577524268953779,0.393076797399939,-1.5746576024605914,1.0284872704405426,-0.9719816512689061
1696,9,0.4264184392295503,-0.9911294228637417,-1.4859886635388422,-1.026850809499386,0.9724211966974846,0.3383409672398957,-1.5542555526145532,1.0222043710974866,-0.9719816512689061
1697,9,0.4264184392295503,-0.9911294228637417,-1.5209609068709355,-1.014939740294756,0.8587382307311575,0.2410328247331521,-1.5533636597251093,1.010895152279986,-0.9719816512689061
1698,9,0.4264184392295503,-0.9911294228637417,-1.5471900893700055,-1.0056755753578217,0.8037303439732574,0.14068380277307274,-1.5359717483809456,1.010895152279986,-0.9719816512689061
1699,9,0.4264184392295503,-0.9911294228637417,-1.5698506756106985,-0.9864855194170288,0.6717114157542973,0.04641653971966485,-1.5208095692603927,1.0127800220829029,-0.9719816512689061
1700,9,0.42239273741905914,-0.9911294228637417,-1.590905393535122,-0.9540609421377582,0.4590142536237499,-0.0448098438804073,-1.5104413144206033,1.0127800220829029,-0.971745735164865
1701,9,0.4264184392295503,-0.9911294228637417,-1.1867618672739422,-1.0672160995817435,1.247460630486985,1.0347023620537799,-1.6671914897404356,1.0020990931997078,-0.9719816512689061
1702,9,0.4264184392295503,-0.9911294228637417,-1.2356516360137053,-1.0619222910463524,1.1814511663775051,0.9373942195470362,-1.6466779532832172,0.9939313240537351,-0.9719816512689061
1703,9,0.4264184392295503,-0.9911294228637417,-1.2654494147711521,-1.0658926474478956,1.2694637851901451,0.8644131126669784,-1.62438063104711,0.9933030341194296,-0.9719816512689061
1704,9,0.4264184392295503,-0.9911294228637417,-1.2881100010118451,-1.063907469247124,1.247460630486985,0.7914320057869207,-1.5933873531389213,0.9807372354333178,-0.9719816512689061
1705,9,0.4264184392295503,-0.9911294228637417,-1.3494898566559272,-1.0625840171132763,1.247460630486985,0.6576333098401482,-1.5718704371810779,0.9706845964844284,-0.9719816512689061
1706,9,0.4264184392295503,-0.9911294228637417,-1.4089069843579018,-1.0566284825109613,1.1704495890259252,0.5724886851467476,-1.6011914159215588,0.9706845964844284,-0.9719816512689061
1707,9,0.4264184392295503,-0.9911294228637417,-1.4492321220775606,-1.0539815782432655,1.1777839739269786,0.44477174810664655,-1.5680798924009398,0.9694280166158172,-0.9719816512689061
1708,9,0.4264184392295503,-0.9911294228637417,-1.3266508406023152,-1.0480260436409505,1.1117745098174983,0.7640640907068991,-1.6283941490496092,1.0385399093894319,-0.9719816512689061
1709,9,0.4264184392295503,-0.9911294228637417,-1.3862463981172088,-1.0473643175740268,1.126443279619605,0.6089792385867764,-1.5920495138047548,1.0190629214259586,-0.9719816512689061
1710,9,0.4264184392295503,-0.9911294228637417,-1.4212186414493022,-1.0533198521763418,1.1227760871690784,0.6941238632801771,-1.7312962911692436,1.0190629214259586,-0.9719816512689061
1711,9,0.4264184392295503,-0.9911294228637417,-1.4333518687277835,-1.0427322351055595,1.0751025853122316,0.49950757826668984,-1.584133964410937,1.0058688328055412,-0.9719816512689061
1712,9,0.4264184392295503,-0.9911294228637417,-1.3791092056004552,-1.0427322351055595,1.0310962759059115,0.660674189293484,-1.6248265774918322,1.0152931818201252,-0.9719816512689061
1713,9,0.4264184392295503,-0.9911294228637417,-1.4176500451909253,-1.0433939611724834,1.0530994306090715,0.5785704440534191,-1.6230427917129437,1.0083819925427637,-0.9719816512689061
1714,9,0.4264184392295503,-0.9911294228637417,-1.473677006447442,-1.040085330837864,1.0384306608069647,0.4234855919332964,-1.6013029025327392,0.9939313240537351,-0.9719816512689061
1715,9,0.4264184392295503,-0.9911294228637417,-1.4947317243718654,-1.0301594398340055,0.9357492721922178,0.37179064122658884,-1.6037556079787112,0.9939313240537351,-0.9719816512689061
1716,9,0.4264184392295503,-0.9911294228637417,-1.451016420206749,-1.0420705090386355,1.0164275061038046,0.5177528549867043,-1.6357522653875245,0.9901615844479016,-0.9719816512689061
1717,9,0.4264184392295503,-0.9911294228637417,-1.461365349356042,-1.0367767005032444,0.9797555815985379,0.46909878373333247,-1.6147927824855839,0.9939313240537351,-0.9719816512689061
1718,9,0.4264184392295503,-0.9911294228637417,-1.4929474262426772,-1.0314828919678534,0.9467508495437978,0.3657088823199173,-1.5942792460283655,0.9870201347763736,-0.9719816512689061
1719,9,0.4264184392295503,-0.9911294228637417,-1.5348784322786053,-1.0103076578262888,0.7743928043690439,0.22886930691980914,-1.5792285535189932,0.9870201347763736,-0.9719816512689061
1720,9,0.4264184392295503,-0.9911294228637417,-1.5559331502030287,-0.9950879582870393,0.6570426459521906,0.15892907949308716,-1.5771103079065631,0.9870201347763736,-0.9719816512689061
1721,9,0.4264184392295503,-0.9911294228637417,-1.5752035699982638,-0.9838386151493332,0.572697219590077,0.10115236987970813,-1.5856947769674645,0.9807372354333178,-0.9719816512689061
1722,9,0.4264184392295503,-0.9911294228637417,-1.5873367972767451,-0.9692806416770076,0.49201898567849006,0.016007745186307466,-1.5513569007238595,0.9744543360902619,-0.9719816512689061
1723,9,0.4264184392295503,-0.9911294228637417,-1.174450210182542,-0.9997200407555066,1.0420978532574914,0.8157590414136066,-1.4592689598887372,1.3200137999583352,-0.9719816512689061
1724,9,0.4264184392295503,-0.9911294228637417,-1.1849775691447537,-1.0076607535585933,1.159448011674345,0.7823093674269135,-1.4434378611011016,1.3237835395641688,-0.9719816512689061
1725,9,0.4264184392295503,-0.9911294228637417,-1.317907779769292,-0.9950879582870393,1.0420978532574914,0.5694478056934118,-1.443995294157004,1.3099611610094457,-0.9719816512689061
1726,9,0.4264184392295503,-0.9911294228637417,-1.3494898566559272,-0.9831768890824093,0.9394164646427444,0.5055893371733613,-1.4385324502091577,1.3099611610094457,-0.9719816512689061
1727,9,0.4264184392295503,-0.9911294228637417,-1.352880023101385,-0.9884706976178005,0.9797555815985379,0.5025484577200255,-1.4415425887110322,1.3024216817977787,-0.9719816512689061
1728,9,0.4264184392295503,-0.9911294228637417,-1.3967737570794205,-0.9752361762793226,0.8807413854343176,0.40524031521328197,-1.432289199983048,1.3024216817977787,-0.9719816512689061
1729,9,0.4264184392295503,-0.9911294228637417,-1.405516817912444,-0.9772213544800943,0.910078925038531,0.3778724001332603,-1.4242621639780493,1.3024216817977787,-0.9719816512689061
1730,9,0.4264184392295503,-0.9911294228637417,-1.4299617022823254,-0.966633737409312,0.8147319213248374,0.33530008778655995,-1.4335155527060337,1.2980236522576396,-0.9719816512689061
1732,9,0.4264184392295503,-0.9911294228637417,-1.4806357691512768,-0.9421498729331281,0.6570426459521906,0.19846051238645177,-1.4195797263084668,1.2936256227175005,-0.9719816512689061
1733,9,0.4264184392295503,-0.9911294228637417,-1.499906188946512,-0.9342091601300414,0.6167035289963971,0.13460204386640126,-1.4080966053568718,1.286714433440139,-0.9719816512689061
1734,9,0.4264184392295503,-0.9911294228637417,-1.5104335479087236,-0.9282536255277264,0.5873659893921837,0.09507061097303665,-1.3989547032400678,1.286714433440139,-0.9719816512689061
1736,9,0.4264184392295503,-0.9911294228637417,-1.548974387499194,-0.9031080349846186,0.4590142536237499,-0.035687205520400084,-1.3864682027878479,1.2728920548854161,-0.9719816512689061
1737,9,0.4264184392295503,-0.9911294228637417,-1.5664605091652404,-0.8911969657799885,0.4003391744153233,-0.09954567404045059,-1.3824546847853485,1.2615828360679155,-0.9719816512689061
1738,9,0.4264184392295503,-0.9911294228637417,-1.5803780345729102,-0.8898735136461406,0.3269953254047897,-0.00831929044037844,-1.506650769640465,1.2615828360679155,-0.9719816512689061
1740,9,0.4264184392295503,-0.9911294228637417,-1.1885461654031306,-0.9937645061531916,1.0274290834553848,0.7792684879735777,-1.4453331334911703,1.3438888174619477,-0.9719816512689061
1741,9,0.4264184392295503,-0.9911294228637417,-1.1692757456078955,-0.9990583146885827,1.0530994306090715,0.8066364030535994,-1.4447757004352677,1.3256684093670854,-0.9719816512689061
1742,9,0.4264184392295503,-0.9911294228637417,-1.2094224535146354,-0.9990583146885827,1.060433815510125,0.7336552961735416,-1.4326236598165893,1.3168723502868074,-0.9719816512689061
1744,9,0.4264184392295503,-0.9911294228637417,-1.2865041326955755,-0.9917793279524199,1.023761891004858,0.5876930824134262,-1.412333096581732,1.3143591905495848,-0.9719816512689061
1745,9,0.4264184392295503,-0.9911294228637417,-1.3161234816401035,-0.985162067283181,0.9650868117964312,0.5390390111600545,-1.4145628288053427,1.3143591905495848,-0.9719816512689061
1746,9,0.4264184392295503,-0.9911294228637417,-1.3477055585267388,-0.979206532680866,0.9064117325880043,0.48126230154667543,-1.4143398555829818,1.3030499717320843,-0.9719816512689061
1748,9,0.4264184392295503,-0.9911294228637417,-1.42460880789476,-0.9639868331416165,0.8000631515227307,0.3200956905198813,-1.4097689045245796,1.2936256227175005,-0.9719816512689061
1749,9,0.4264184392295503,-0.9911294228637417,-1.4526222885230184,-0.954722668204682,0.7450552647648309,0.25319634254649503,-1.4072047124674274,1.2936256227175005,-0.9719816512689061
1750,9,0.4264184392295503,-0.9911294228637417,-1.4788514710220886,-0.9342091601300414,0.6167035289963971,0.18325611511977305,-1.4022993015754839,1.3017933918634732,-0.9719816512689061
1752,9,0.4264184392295503,-0.9911294228637417,-1.522745205000124,-0.9123721999215529,0.5030205630300701,0.037293901359657634,-1.3794445462834741,1.2823164039,-0.9719816512689061
1753,9,0.4264184392295503,-0.9911294228637417,-1.54183719498244,-0.8938438700476841,0.4406782913711166,-0.038728084973735824,-1.3638364207181992,1.3030499717320843,-0.9719816512689061
1754,9,0.4264184392295503,-0.9911294228637417,-1.5611076147776752,-0.8680365534376523,0.33799690275636973,-0.1086683124004578,-1.358150603547992,1.3162440603525016,-0.9719816512689061
1756,9,0.4264184392295503,-0.9911294228637417,-1.2584906520673171,-0.9037697610515424,0.6570426459521906,0.45389438646665375,-1.2546910283724553,1.5575073951258473,-0.9719816512689061
1757,9,0.4264184392295503,-0.9911294228637417,-1.2865041326955755,-0.9037697610515424,0.6240379138974504,0.42956735083996783,-1.2738667254955072,1.5286060581477905,-0.9719816512689061
1758,9,0.4264184392295503,-0.9911294228637417,-1.3022059562324337,-0.9037697610515424,0.6167035289963971,0.4021994357599462,-1.2734207790507852,1.5141553896587618,-0.9719816512689061
1760,9,0.4264184392295503,-0.9911294228637417,-1.3425310939520922,-0.8018639467452632,0.20597797453740932,0.3383409672398957,-1.2807788953887005,1.689448281330021,-0.9719816512689061
1761,9,0.4264184392295503,-0.9911294228637417,-1.3983796253956902,-0.754881395993667,0.051955891615289025,0.20758315074645897,-1.2622721179327316,1.69384631087016,-0.9719816512689061
1762,9,0.4264184392295503,-0.9911294228637417,-1.4176500451909253,-0.7383382443205697,0.022618352011075593,0.17109259730643012,-1.2660626627128697,1.7189779082423835,-0.9719816512689061
1764,9,0.4264184392295503,-0.9911294228637417,-1.4631496474852304,-0.6854001589666584,-0.10573338375735795,0.02513038354631468,-1.229829514079196,1.7070403994905774,-0.9719816512689061
1765,9,0.4264184392295503,-0.9911294228637417,-1.4806357691512768,-0.6662101030258656,-0.15707407806473145,-0.014401049347049917,-1.2333970856369731,1.695102890738771,-0.9719816512689061
1766,9,0.4264184392295503,-0.9911294228637417,-1.5016904870757004,-0.5616573844518908,-0.34410089304159186,-0.16644502201383682,-1.1493361808068494,1.6995009202789102,-0.9719816512689061
1768,9,0.4264184392295503,-0.9911294228637417,-1.5348784322786053,-0.4260035407324932,-0.4981229759637123,-0.3519386686673169,-1.071518526202836,1.7038989498190493,-0.9719816512689061
1769,9,0.4264184392295503,-0.9911294228637417,-1.5507586856283824,-0.4101221151263198,-0.501790168414239,-0.40059273992068867,-1.0730793387593633,1.7038989498190493,-0.9719816512689061
1770,9,0.4264184392295503,-0.9911294228637417,-1.2584906520673171,-0.8256860851545232,0.3526656725584765,0.3778724001332603,-1.1883564947200367,1.6976160504759936,-0.9719816512689061
1772,9,0.4264184392295503,-0.9911294228637417,-1.1885461654031306,-0.852155127831479,0.4590142536237499,0.5055893371733613,-1.2057484060642003,1.6957311806730768,-0.9719816512689061
1773,9,0.4264184392295503,-0.9911294228637417,-1.2584906520673171,-0.83362679795761,0.37466882726163653,0.40524031521328197,-1.2122146295126712,1.6932180209358545,-0.9719816512689061
1774,9,0.4264184392295503,-0.9911294228637417,-1.284719834566387,-0.83362679795761,0.3820032121626899,0.3657088823199173,-1.215447741236907,1.6856785417241873,-0.9719816512689061
1776,9,0.4264184392295503,-0.9911294228637417,-1.3546643212305736,-0.7866442472060137,0.209645166987936,0.24407370418648783,-1.2183463931276006,1.71520816863655,-0.9719816512689061
1777,9,0.4264184392295503,-0.9911294228637417,-1.3757190391549972,-0.7528962177928953,0.08862781612055581,0.19237875347978028,-1.2088700311772553,1.722747647848217,-0.9719816512689061
1778,9,0.4264184392295503,-0.9911294228637417,-1.405516817912444,-0.7495875874582758,0.08496062367002913,0.12852028495972978,-1.2061943525089225,1.701385790081827,-0.9719816512689061
1780,9,0.4264184392295503,-0.9911294228637417,-1.466718243743607,-0.6483434992189205,-0.19007881011947156,-0.032646326067064343,-1.1870186553858704,1.7026423699504383,-0.9719816512689061
1781,9,0.4264184392295503,-0.9911294228637417,-1.4929474262426772,-0.6013609484673242,-0.24875388932789844,-0.1725267809205083,-1.1234712870129653,1.6888199913957154,-0.9719816512689061
1782,9,0.4264184392295503,-0.9911294228637417,-1.1885461654031306,-1.0069990274916694,1.104440124916445,0.8978627866536716,-1.5493501417226097,1.3438888174619477,-0.9719816512689061
1784,9,0.4264184392295503,-0.9911294228637417,-1.317907779769292,-0.9977348625547349,0.9687540042469579,0.6789194660134984,-1.5399852663834448,1.2892275931773614,-0.9719816512689061
1785,9,0.4264184392295503,-0.9911294228637417,-1.3844620999880204,-0.9838386151493332,0.8624054231816842,0.532957252253383,-1.5221474085945592,1.2823164039,-0.9719816512689061
1786,9,0.4264184392295503,-0.9911294228637417,-1.4685025418727955,-0.9580312985393015,0.7120505327100908,0.30793217270653833,-1.4887014252403987,1.2823164039,-0.9719816512689061
1788,9,0.4264184392295503,-0.9911294228637417,-1.1867618672739422,-1.0076607535585933,0.9944243514006447,0.9100263044670145,-1.55771163756115,1.2754052146226385,-0.9719816512689061
1789,9,0.4264184392295503,-0.9911294228637417,-1.2286928733098703,-1.0103076578262888,1.0127603136532781,0.8887401482936643,-1.5945022192507265,1.2754052146226385,-0.9719816512689061
1790,9,0.4264184392295503,-0.9911294228637417,-1.178018806440919,-1.0076607535585933,1.0494322381585448,0.9586803757203863,-1.5892623485252415,1.328181569104308,-0.9719816512689061
1792,9,0.4264184392295503,-0.9911294228637417,-1.2690180110295288,-0.8812710747761301,0.5763644120406036,0.39611767685327476,-1.2192382860170452,1.5970896609870995,-0.9719816512689061
1793,9,0.4264184392295503,-0.9911294228637417,-1.363407382063597,-0.85744893636687,0.4516798687226966,0.2501554630931593,-1.2383024965289167,1.5832672824323766,-0.9719816512689061
1794,9,0.4264184392295503,-0.9911294228637417,-1.4230029395784907,-0.8303181676229905,0.3269953254047897,0.12547940550639403,-1.2364072241388475,1.5619054246659865,-0.9719816512689061
1796,9,0.4264184392295503,-0.9911294228637417,-1.5104335479087236,-0.7661307391313731,0.10329658592266253,-0.08738215622710763,-1.2394173626407219,1.547454756176958,-0.9719816512689061
1797,9,0.4264184392295503,-0.9911294228637417,-1.1796246747571886,-0.6873853371674301,-0.003051995142611158,0.3474636055999029,-1.0564678336934636,1.9627544027529515,-0.9719816512689061
1798,9,0.4264184392295503,-0.9911294228637417,-1.2479632931051055,-0.6688570072935611,-0.0470583045489311,0.26231898090650224,-1.0728563655370023,1.954586633606979,-0.9719816512689061
1800,9,0.4264184392295503,-0.9911294228637417,-1.3494898566559272,-0.6000374963334765,-0.19007881011947156,0.0829070931596937,-1.0692887939792253,1.9470471543953118,-0.9719816512689061
1801,9,0.4264184392295503,-0.9911294228637417,-1.3949894589502323,-0.5557018498495758,-0.26708985158053183,-0.00831929044037844,-1.067839468033878,1.9470471543953118,-0.9719816512689061
1802,9,0.4264184392295503,-0.9911294228637417,-1.4579751829105838,-0.4531343094763727,-0.4247791269531788,-0.1481997452938224,-1.067839468033878,1.9470471543953118,-0.9719816512689061
1804,9,0.4264184392295503,-0.9911294228637417,-1.295247193528599,-0.6595928423566266,-0.06906145925209117,0.21366490965313045,-1.0983867994973449,1.9470471543953118,-0.9719816512689061
1805,9,0.4264184392295503,-0.9911294228637417,-1.356448619359762,-0.6417262385496816,-0.07639584415314453,0.09811149042637239,-1.0939273350501235,1.9470471543953118,-0.9719816512689061
1806,9,0.4264184392295503,-0.9911294228637417,-1.4001639235248786,-0.5881264271288464,-0.19741319502052493,0.0038442273729645125,-1.0877955714351941,1.9369945154464225,-0.9719816512689061
1808,9,0.4264184392295503,-0.9911294228637417,-1.1569640885164953,-0.748264135324428,0.12163254817529592,0.45389438646665375,-1.1209070949558129,1.8804484213589197,-0.9719816512689061
1809,9,0.4264184392295503,-0.9911294228637417,-1.212991049773012,-0.7191481883797768,0.03361992936265563,0.3687497617732531,-1.1182314162874802,1.8848464508990588,-0.9719816512689061
1810,9,0.4264184392295503,-0.9911294228637417,-1.3145176133238339,-0.7092222973759185,0.04462150671423566,0.21974666855980193,-1.1329476489633108,1.8747938119501693,-0.9719816512689061
1812,9,0.4264184392295503,-0.9911294228637417,-1.1657071493495188,-0.7310592575844069,0.09229500857108248,0.4417308686533108,-1.121130068178174,1.9313399060376721,-0.9719816512689061
1813,9,0.4264184392295503,-0.9911294228637417,-1.1796246747571886,-0.7145161059113097,0.04828869916476234,0.4113220741199534,-1.1120996526725506,1.943905704723784,-0.9719816512689061
1814,9,0.4264184392295503,-0.9911294228637417,-1.2217341106060355,-0.6992964063720601,0.015283967110022235,0.3474636055999029,-1.111319246394287,1.9483037342639231,-0.9719816512689061
1816,9,0.4264184392295503,-0.9911294228637417,-1.3004216581032453,-0.6582693902227789,-0.0800630366036712,0.21366490965313045,-1.1061908622799823,1.9407642550522561,-0.9719816512689061
1817,9,0.4264184392295503,-0.9911294228637417,-1.1605326847748723,-0.7145161059113097,0.022618352011075593,0.47213966318666817,-1.1413091448018509,1.95584321347559,-0.9719816512689061
1818,9,0.4264184392295503,-0.9911294228637417,-1.2549220558089402,-0.7006198585059079,0.018951159560548915,0.3140139316132098,-1.127596291626645,1.9307116161033666,-0.9719816512689061
1820,9,0.4264184392295503,-0.9911294228637417,-1.3441369622683619,-0.6483434992189205,-0.08739742150472457,0.1467655616797442,-1.11611317067505,1.9382510953150336,-0.9719816512689061
1821,9,0.4264184392295503,-0.9911294228637417,-1.3791092056004552,-0.6126102916050304,-0.17174284786683816,0.07682533425302222,-1.1138834384514393,1.9338530657748945,-0.9719816512689061
1822,9,0.4264184392295503,-0.9911294228637417,-1.4106912824870903,-0.5695980972549775,-0.2634226591300051,0.016007745186307466,-1.1176739832315774,1.9275701664318388,-0.9719816512689061
1824,9,0.4264184392295503,-0.9911294228637417,-1.4492321220775606,-0.5259241768380007,-0.3404337005910652,-0.0843412767737719,-1.105298969390538,1.8955273797822536,-0.9719816512689061
1825,9,0.4264184392295503,-0.9911294228637417,-1.4754613045766305,-0.47960335215332833,-0.4027759722500187,-0.15428150420049389,-1.0999476120538725,1.8955273797822536,-0.9719816512689061
1826,9,0.4264184392295503,-0.9911294228637417,-1.2042479889399889,-0.5073958469641318,-0.4027759722500187,0.2501554630931593,-1.0035116933827093,2.1028630581030976,-0.9719816512689061
1828,9,0.4264184392295503,-0.9911294228637417,-1.2181655143476586,-0.49482305169257784,-0.4431150892058122,0.22278754801313766,-0.9980488494348632,2.0639090821761514,-0.9719816512689061
1829,9,0.4304441410400407,-0.06136031720435444,-1.155179790387307,-1.1902971480295872,2.0689117394049608,1.1380922634671948,-1.7181408710499402,-0.8061193377317741,-0.22738914159671983
1830,9,0.4304441410400407,-0.06136031720435444,-1.1972892262361539,-1.1929440522972827,2.145922780866021,1.0681520360404728,-1.710225321656122,-0.8073759176003853,-0.22738914159671983
1832,9,0.4304441410400407,-0.06136031720435444,-1.3073804208070803,-1.1909588740965111,2.087247701657594,0.9100263044670145,-1.7265023668884805,-0.8073759176003853,-0.22738914159671983
1833,9,0.4304441410400407,-0.06136031720435444,-1.405516817912444,-1.1883119698288156,1.9992350828449537,0.7275735372668702,-1.7310733179468822,-0.8086324974689965,-0.22738914159671983
1834,9,0.4304441410400407,-0.06136031720435444,-1.435136166856972,-1.1883119698288156,1.9955678903944274,0.6789194660134984,-1.7451206309556295,-0.8086324974689965,-0.22738914159671983
1836,9,0.4304441410400407,-0.06136031720435444,-1.5052590833340773,-1.1803712570257288,1.8562145772744134,0.48126230154667543,-1.7249415543319526,-0.8029778880602462,-0.22738914159671983
1837,9,0.4304441410400407,-0.06136031720435444,-1.5507586856283824,-1.1797095309588048,1.8562145772744134,0.3535453645065744,-1.7328571037257707,-0.8023495981259406,-0.22738914159671983
1838,9,0.4304441410400407,-0.06136031720435444,-1.5891210954059336,-1.1684601878210987,1.6325158377922864,0.195419632933116,-1.7149077593257045,-0.8010930182573295,-0.22738914159671983
1840,9,0.4304441410400407,-0.06136031720435444,-1.3582329174889505,-1.1929440522972827,2.193596282722867,0.7975137646935921,-1.7092219421554973,-0.8054910477974685,-0.22738914159671983
1841,9,0.4304441410400407,-0.06136031720435444,-1.3687602764511622,-1.1876502437618917,1.9992350828449537,0.7336552961735416,-1.6709820345205737,-0.8092607874033021,-0.22738914159671983
1842,9,0.4304441410400407,-0.06136031720435444,-1.4631496474852304,-1.1850033394941961,1.9002208866807337,0.6150609974934479,-1.7466814435121574,-0.8086324974689965,-0.22738914159671983
1844,9,0.4304441410400407,-0.06136031720435444,-1.477245602705819,-1.1816947091595766,1.8745505395270465,0.5572842878800689,-1.726613853499661,-0.8042344679288573,-0.22738914159671983
1845,9,0.4304441410400407,-0.06136031720435444,-1.519176608741747,-1.1830181612934243,1.9368928111860004,0.4417308686533108,-1.7248300677207722,-0.8029778880602462,-0.22738914159671983
1846,9,0.4304441410400407,-0.06136031720435444,-1.5682448072944288,-1.1810329830926527,1.92589123383442,0.2805642576265167,-1.7211510095518145,-0.8023495981259406,-0.22738914159671983
1848,9,0.4304441410400407,-0.06136031720435444,-1.1885461654031306,-1.1161838285341115,1.867216154625993,0.9343533400937004,-1.5813467991314234,-0.6609843629071833,-0.22738914159671983
1849,9,0.4304441410400407,-0.06136031720435444,-1.2060322870691773,-1.119492458868731,1.9332256187354733,0.9221898222803574,-1.5934988397501018,-0.6609843629071833,-0.22738914159671983
1850,9,0.4304441410400407,-0.06136031720435444,-1.2163812162184702,-1.1208159110025786,1.9735647356912673,0.9069854250136787,-1.5938332995836435,-0.6609843629071833,-0.22738914159671983
1852,9,0.4304441410400407,-0.06136031720435444,-1.2479632931051055,-1.1214776370695025,1.9992350828449537,0.8765766304803214,-1.6103333180383625,-0.6597277830385722,-0.22738914159671983
1853,9,0.4304441410400407,-0.06136031720435444,-1.2690180110295288,-1.1234628152702741,2.0432413922512738,0.8370451975869567,-1.605427907146419,-0.6597277830385722,-0.22738914159671983
1854,9,0.4304441410400407,-0.06136031720435444,-1.291678597270222,-1.1201541849356547,1.9845663130428468,0.788391126333585,-1.5959515451960735,-0.6590994931042665,-0.22738914159671983
1856,9,0.4304441410400407,-0.06136031720435444,-1.337178199564527,-1.1161838285341115,1.9002208866807337,0.7062873810935201,-1.5945022192507265,-0.6590994931042665,-0.22738914159671983
1857,9,0.4304441410400407,-0.06136031720435444,-1.3441369622683619,-1.1201541849356547,1.9955678903944274,0.6941238632801771,-1.5950596523066292,-0.6590994931042665,-0.22738914159671983
1858,9,0.4304441410400407,-0.06136031720435444,-1.3582329174889505,-1.1168455546010352,1.9368928111860004,0.6637150687468197,-1.5917150539712133,-0.6578429132356554,-0.22738914159671983
1860,9,0.4304441410400407,-0.06136031720435444,-1.4106912824870903,-1.112875198199492,1.8782177319775737,0.5572842878800689,-1.5912691075264913,-0.6565863333670442,-0.22738914159671983
1861,9,0.4304441410400407,-0.06136031720435444,-1.461365349356042,-1.105596211463329,1.812208267868093,0.44477174810664655,-1.5933873531389213,-0.6509317239582939,-0.22738914159671983
1862,9,0.4304441410400407,-0.06136031720435444,-1.4859886635388422,-1.1022875811287096,1.7865379207144063,0.3535453645065744,-1.5675224593450372,-0.6496751440896827,-0.22738914159671983
1864,9,0.4304441410400407,-0.06136031720435444,-1.5734192718690754,-1.057951934644809,1.2181230908827716,0.031212142452986157,-1.5186913236479627,-0.6484185642210716,-0.22738914159671983
1865,9,0.4304441410400407,-0.06136031720435444,-1.5996484543681453,-1.0321446180347773,0.9797555815985379,-0.09650479458711485,-1.4965054880230362,-0.6465336944181548,-0.22738914159671983
1866,9,0.4304441410400407,-0.06136031720435444,-1.1132487843513788,-1.034129796235549,1.951561580988107,0.7731867290669062,-1.34733640226348,-0.4913460806446746,-0.22738914159671983
1868,9,0.4304441410400407,-0.06136031720435444,-1.1901520337194003,-1.0261890834324623,1.9442271960870539,0.5268754933467115,-1.2264849157437798,-0.49008950077606345,-0.22738914159671983
1869,9,0.4304441410400407,-0.06136031720435444,-1.2304771714390588,-1.021557000963995,1.8048738829670399,0.5299163728000472,-1.2824511945564085,-0.4944875303162026,-0.22738914159671983
1870,9,0.4304441410400407,-0.06136031720435444,-1.2443946968467285,-1.0281742616332339,1.8598817697249397,0.6028974796801049,-1.3653972332747268,-0.4913460806446746,-0.22738914159671983
1872,9,0.4304441410400407,-0.06136031720435444,-1.2741924756041754,-1.0242039052316905,1.8488801923733602,0.5299163728000472,-1.3436573440945223,-0.48757634103884107,-0.22738914159671983
