Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,Hw,Hg,Tsat,H/D,TinK,RQufP,Roufg,Rouin,Sigmaf
17739,39,0.008,2.23,12750.0,1625.0,0.229,498.0,236.74,1105.0,1521.4545553469486,2668.7526570881723,602.4983788519311,278.75,509.89,642.5946624869513,76.12277602880859,817.9253251426734,0.029158604019731
17740,39,0.008,2.23,12750.0,1620.0,0.27,436.0,249.92,1082.0,1521.4545553469486,2668.7526570881723,602.4983788519311,278.75,523.0699999999999,642.5946624869513,76.12277602880859,799.0087586178283,0.0260618306199089
17741,39,0.008,2.23,12750.0,1620.0,0.257,387.0,260.1,990.0,1521.4545553469486,2668.7526570881723,602.4983788519311,278.75,533.25,642.5946624869513,76.12277602880859,783.4627914584457,0.0236653234558766
17742,39,0.008,2.23,12750.0,1620.0,0.277,337.0,270.26,953.0,1521.4545553469486,2668.7526570881723,602.4983788519311,278.75,543.41,642.5946624869513,76.12277602880859,767.0234465212759,0.0212757001288613
17760,39,0.008,2.44,12750.0,1590.0,0.268,377.0,262.16,895.0,1521.4545553469486,2668.7526570881723,602.4983788519311,305.0,535.31,642.5946624869513,76.12277602880859,780.2080198113558,0.0231804402593939
17761,39,0.008,2.44,12750.0,1590.0,0.273,301.0,277.4,806.0,1521.4545553469486,2668.7526570881723,602.4983788519311,305.0,550.55,642.5946624869513,76.12277602880859,754.8483435715848,0.0196011366076054
18341,39,0.008,1.57,14700.0,1601.0,0.139,556.0,240.71,1429.0,1598.3655835500213,2619.31085053176,613.6931774067174,196.25,513.86,608.9039683868822,93.71007919927162,812.361617925377,0.0282271001520691
18342,39,0.008,1.57,14700.0,1601.0,0.154,512.0,250.07,1373.0,1598.3655835500213,2619.31085053176,613.6931774067174,196.25,523.22,608.9039683868822,93.71007919927162,798.7858932353344,0.0260265310156377
18343,39,0.008,1.57,14700.0,1601.0,0.174,468.0,259.27,1328.0,1598.3655835500213,2619.31085053176,613.6931774067174,196.25,532.42,608.9039683868822,93.71007919927162,784.7634285403356,0.023860716383523
18344,39,0.008,1.57,14700.0,1601.0,0.176,413.0,270.51,1222.0,1598.3655835500213,2619.31085053176,613.6931774067174,196.25,543.66,608.9039683868822,93.71007919927162,766.6062460953442,0.021216980999285
18345,39,0.008,1.57,14700.0,1601.0,0.172,362.0,280.65,1110.0,1598.3655835500213,2619.31085053176,613.6931774067174,196.25,553.8,608.9039683868822,93.71007919927162,749.1188279369778,0.0188409940446429
18346,39,0.008,1.57,14700.0,1601.0,0.2,309.0,290.87,1062.0,1598.3655835500213,2619.31085053176,613.6931774067174,196.25,564.02,608.9039683868822,93.71007919927162,730.2477953796944,0.0164627844056228
18739,39,0.008,1.57,17700.0,1595.0,0.09,564.0,264.42,1303.0,1719.1948450864534,2521.446671880233,628.7561332279905,196.25,537.5699999999999,550.3263951765776,128.96573488567225,776.5925371267897,0.0226486414836596
18740,39,0.008,1.57,17700.0,1601.0,0.111,513.0,274.82,1242.0,1719.1948450864534,2521.446671880233,628.7561332279905,196.25,547.97,550.3263951765776,128.96573488567225,759.311210180377,0.0202055854708097
18741,39,0.008,1.57,17700.0,1601.0,0.143,456.0,286.12,1181.0,1719.1948450864534,2521.446671880233,628.7561332279905,196.25,559.27,550.3263951765776,128.96573488567225,739.187697776668,0.0175655148476544
18742,39,0.008,1.57,17700.0,1601.0,0.159,396.0,297.6,1090.0,1719.1948450864534,2521.446671880233,628.7561332279905,196.25,570.75,550.3263951765776,128.96573488567225,717.0250803412871,0.0149100816968555
18743,39,0.008,1.57,17700.0,1601.0,0.183,346.0,306.8,1029.0,1719.1948450864534,2521.446671880233,628.7561332279905,196.25,579.95,550.3263951765776,128.96573488567225,697.7437043056797,0.0128110341050675
18755,39,0.008,2.23,17700.0,1625.0,0.198,534.0,270.56,1012.0,1719.1948450864534,2521.446671880233,628.7561332279905,278.75,543.71,550.3263951765776,128.96573488567225,766.5227293594156,0.0212052378054689
18756,39,0.008,2.23,17700.0,1625.0,0.213,482.0,281.01,958.0,1719.1948450864534,2521.446671880233,628.7561332279905,278.75,554.16,550.3263951765776,128.96573488567225,748.4765459138512,0.0187568911841297
18757,39,0.008,2.23,17700.0,1625.0,0.232,435.0,290.19,913.0,1719.1948450864534,2521.446671880233,628.7561332279905,278.75,563.3399999999999,550.3263951765776,128.96573488567225,731.5466443312007,0.0166203337446313
18758,39,0.008,2.23,17700.0,1620.0,0.244,374.0,301.7,839.0,1719.1948450864534,2521.446671880233,628.7561332279905,278.75,574.8499999999999,550.3263951765776,128.96573488567225,708.6169471632994,0.0139708666613836
18759,39,0.008,2.23,17700.0,1620.0,0.273,317.0,311.96,793.0,1719.1948450864534,2521.446671880233,628.7561332279905,278.75,585.1099999999999,550.3263951765776,128.96573488567225,686.2249784130563,0.0116486624078382
18772,39,0.008,2.54,17700.0,1606.0,0.181,554.0,266.47,891.0,1719.1948450864534,2521.446671880233,628.7561332279905,317.5,539.62,550.3263951765776,128.96573488567225,773.2714242180672,0.0221664591206645
18773,39,0.008,2.54,17700.0,1606.0,0.204,493.0,278.82,840.0,1719.1948450864534,2521.446671880233,628.7561332279905,317.5,551.97,550.3263951765776,128.96573488567225,752.3600624818814,0.0192688249593966
18774,39,0.008,2.54,17700.0,1606.0,0.226,445.0,288.26,804.0,1719.1948450864534,2521.446671880233,628.7561332279905,317.5,561.41,550.3263951765776,128.96573488567225,735.1980056081065,0.0170680856668743
18775,39,0.008,2.54,17700.0,1601.0,0.25,385.0,299.66,752.0,1719.1948450864534,2521.446671880233,628.7561332279905,317.5,572.81,550.3263951765776,128.96573488567225,712.835831600221,0.0144374832090855
18776,39,0.008,2.54,17700.0,1606.0,0.265,317.0,311.96,686.0,1719.1948450864534,2521.446671880233,628.7561332279905,317.5,585.1099999999999,550.3263951765776,128.96573488567225,686.2249784130563,0.0116486624078382
23340,53,0.00811,2.0,2010.0,1257.4,0.58,435.0,112.81,1952.0,909.7764736989373,2798.4879511737017,485.7868613809521,246.60912453760795,385.96,849.486221628843,10.091241537264038,948.7894106931695,0.0564060997417943
23341,53,0.00811,2.0,1990.0,1504.0,0.517,434.0,112.5,2155.0,907.463123747192,2798.278885693,485.28122911540527,246.60912453760795,385.65,850.1106183883446,9.993009912078213,949.0294266937722,0.0564675964356625
23357,53,0.00811,2.0,3000.0,1261.6,0.611,444.0,133.78,1972.0,1008.3713699254112,2803.264738970161,507.0084450062522,246.60912453760795,406.93,821.8948655408259,15.000582217542991,931.5931556724096,0.0521519403011167
23358,53,0.00811,2.0,3010.0,1505.1,0.55,446.0,133.52,2187.0,1009.2432651269208,2803.2696711176786,507.19306669498025,246.60912453760795,406.67,821.642235422797,15.050746355041785,931.8178542557788,0.0522057873380712
23375,53,0.00811,2.0,4990.0,1255.5,0.646,459.0,163.92,1933.0,1153.8750460714966,2794.310078439635,536.9677824278957,246.60912453760795,437.07,777.560592053829,25.297362390034312,903.5851978960206,0.0457382695992096
23376,53,0.00811,2.0,4990.0,1501.4,0.567,458.0,164.16,2114.0,1153.8750460714966,2794.310078439635,536.9677824278957,246.60912453760795,437.31,777.560592053829,25.297362390034312,903.3463362819276,0.0456859146227443
23396,53,0.00811,2.0,7010.0,1258.6,0.598,475.0,186.16,1755.0,1267.9517995976487,2772.4389502160284,559.0766385895164,246.60912453760795,459.31,739.5452104692886,36.58197152706382,880.3350362877934,0.0408106710861125
23397,53,0.00811,2.0,6970.0,1506.8,0.519,472.0,186.38,1916.0,1265.891036058981,2772.9589161030503,558.689541020973,246.60912453760795,459.53,740.2594682671379,36.34861974056261,880.0934385990035,0.0407612062247974
23417,53,0.00811,2.0,10050.0,1251.5,0.458,506.0,210.82,1403.0,1410.0269047073427,2724.5585111606783,584.5163262037235,246.60912453760795,483.97,687.5786794360951,55.795290957517885,851.7230848901434,0.0351914648160362
23418,53,0.00811,2.0,9990.0,1499.6,0.383,502.0,211.13,1528.0,1407.435082393577,2725.6548785681352,584.0759501792867,246.60912453760795,484.28,688.5779022922042,55.3836124358968,851.342742603012,0.0351199655422873
23440,53,0.00811,2.0,12000.0,1248.5,0.37,525.0,224.39,1220.0,1491.327052267867,2685.582734291745,597.8283043018174,246.60912453760795,497.54,655.1665404012147,70.0822466478641,834.5504575271968,0.0320454607409551
23441,53,0.00811,2.0,11980.0,1508.2,0.29,524.0,224.43,1328.0,1490.5168588366316,2686.0167482180213,597.700660584699,246.60912453760795,497.58,655.5002172822924,69.92577602416233,834.498200301134,0.032036142744397
23463,53,0.00811,2.0,13980.0,1259.6,0.285,545.0,237.03,1083.0,1570.0923356441783,2638.6120385769896,609.7064193475488,246.60912453760795,510.18,621.5764132578419,86.85665155489184,817.5226629023451,0.0290906077309917
23464,53,0.00811,2.0,14030.0,1501.1,0.231,550.0,236.38,1210.0,1572.0575331943423,2637.3137454523976,609.988550118608,246.60912453760795,509.53,620.7069359687714,87.31776468382134,818.424369625801,0.0292430019199987
23485,53,0.00811,2.0,15990.0,1245.3,0.23,576.0,247.26,998.0,1649.273878073162,2581.120556945081,620.4558859499986,246.60912453760795,520.41,585.144513099963,107.31968994213342,802.9315396765011,0.0266876658294245
23486,53,0.00811,2.0,16030.0,1512.0,0.181,577.0,247.38,1142.0,1650.86659717474,2579.854058336856,620.6583232206051,246.60912453760795,520.53,584.3807936682538,107.77358472467616,802.7557581224581,0.0266594392334383
