Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,AI CHF
6779,21,0.0093,0.61,170,298.3,0.462,150,79.55,1336,1110.99815138308,1157.810791015625
6780,21,0.0093,0.61,173,298.3,0.498,130,84.86,1404,1086.96920005569,1140.16552734375
6781,21,0.0093,0.61,177,299.7,0.549,93,94.37,1494,1054.77011624708,1112.8353271484375
6782,21,0.0093,0.61,187,299.7,0.586,64,102.97,1550,1033.74168282522,1096.903564453125
6783,21,0.0093,0.61,190,299.7,0.613,33,110.8,1583,974.290629438224,1073.1456298828125
6784,21,0.0093,2.438,126,119.3,0.972,380,15.53,292,94.6457389123383,322.48626708984375
6785,21,0.0093,2.438,123,119.3,0.951,377,15.54,286,165.379608372133,322.05084228515625
6786,21,0.0093,2.438,123,119.3,0.995,215,54.29,279,16.8754702420544,310.37982177734375
6787,21,0.0093,2.438,126,119.3,0.994,134,74.34,269,20.2812297669296,303.49468994140625
6788,21,0.0093,2.438,123,119.3,0.99,90,84.12,264,33.7509404841088,299.26226806640625
6789,21,0.0093,2.438,126,119.3,0.987,75,88.39,261,43.9426644950142,298.24713134765625
6790,21,0.0093,2.438,126,119.3,0.983,35,97.9,255,57.463484339634,294.68939208984375
6791,21,0.0093,2.438,126,119.3,0.979,27,99.8,252,70.9843041842537,293.97796630859375
6792,21,0.0093,2.438,126,119.3,0.976,9,104.07,250,81.1249190677185,292.37677001953125
6793,21,0.0093,2.438,137,161.4,0.888,104,83.96,322,354.910374585917,315.69476318359375
6794,21,0.0093,2.438,143,161.4,0.951,111,83.57,345,168.089048456145,316.89227294921875
6795,21,0.0093,2.438,143,161.4,0.918,112,83.33,334,281.291877008243,316.98101806640625
6796,21,0.0093,2.438,143,161.4,0.926,95,87.38,334,253.848767056219,315.46917724609375
6797,21,0.0093,2.438,143,161.4,0.991,59,95.94,350,30.8734986960267,312.26715087890625
6798,21,0.0093,2.438,140,162.7,0.935,51,97.21,331,222.650332544539,311.69561767578125
6799,21,0.0093,1.829,117,119.3,0.997,364,17.19,396,10.0946166687683,365.60784912109375
6800,21,0.0093,1.829,117,119.3,0.982,362,17.67,391,60.5677000126095,365.50164794921875
6801,21,0.0093,1.829,121,119.3,0.965,265,41.85,370,118.009037063686,359.36968994140625
6802,21,0.0093,1.829,121,119.3,0.976,192,59.31,363,80.920482557956,351.65142822265625
6803,21,0.0093,1.829,121,119.3,0.973,149,69.58,355,91.0355428777006,347.10491943359375
6804,21,0.0093,1.829,121,119.3,0.965,141,71.49,351,118.009037063686,346.25897216796875
6805,21,0.0093,1.829,121,119.3,0.961,102,80.79,344,131.495784156679,342.13543701171875
6806,21,0.0093,1.829,121,119.3,0.988,53,92.45,346,40.460241278978,336.95477294921875
6807,21,0.0093,1.829,117,119.3,0.928,12,101.21,318,242.270800050438,332.00628662109375
6808,21,0.0093,1.829,121,119.3,0.955,15,101.47,327,151.725904796168,332.93695068359375
6809,21,0.0093,1.829,121,119.3,0.933,15,101.47,320,225.903013807627,332.93695068359375
6810,21,0.0093,1.829,121,119.3,0.987,5,103.84,336,43.8319280522262,331.87957763671875
6811,21,0.0093,1.829,121,119.3,0.938,4,104.08,320,209.044579941386,331.77410888671875
6812,21,0.0093,1.829,119,119.3,0.976,52,92.2,340,80.838707954051,336.54449462890625
6813,21,0.0093,1.829,119,119.3,0.974,44,94.1,338,87.575266950222,335.69879150390625
6814,21,0.0093,1.829,119,119.3,0.984,36,96,340,53.8924719693674,334.85284423828125
6815,21,0.0093,1.829,112,92.2,0.919,363,16.17,284,252.888495690442,355.64031982421875
6816,21,0.0093,1.829,112,92.2,0.98,161,64.48,277,62.4416038741832,338.14959716796875
6817,21,0.0093,1.829,112,92.2,0.989,157,65.43,278,34.3428821308007,337.72674560546875
6818,21,0.0093,1.829,112,92.2,0.972,130,71.88,271,87.4182454238565,334.87188720703125
6819,21,0.0093,1.829,112,92.2,0.979,130,71.88,273,65.5636840678924,334.87188720703125
6820,21,0.0093,1.829,112,92.2,0.976,26,96.64,260,74.9299246490198,323.87591552734375
6821,21,0.0093,1.829,112,92.2,0.958,34,94.74,256,131.127368135785,324.72174072265625
6822,21,0.0093,1.829,112,92.2,0.995,47,91.65,267,15.6104009685458,326.09637451171875
6823,21,0.0093,1.829,112,92.2,0.981,30,95.69,262,59.319523680474,324.29876708984375
6824,21,0.0093,1.829,112,92.2,0.987,1,102.57,260,40.5870425182191,321.23272705078125
6825,21,0.0093,1.219,114,119.3,0.917,147,68.33,505,278.860188744831,421.56158447265625
6826,21,0.0093,1.219,117,119.3,0.912,99,80.53,491,296.108755617202,408.83746337890625
6827,21,0.0093,1.219,117,119.3,0.924,47,92.9,485,255.730288942129,397.41851806640625
6828,21,0.0093,1.219,117,119.3,0.911,15,100.5,471,299.473627840125,390.88031005859375
6829,21,0.0093,1.219,117,119.3,0.885,121,75.28,479,351.171832319534,414.94598388671875
6830,21,0.0093,1.219,117,119.3,0.917,123,74.81,496,279.284394502588,415.54107666015625
6831,21,0.0093,1.219,117,119.3,0.928,72,86.96,491,242.270800050438,402.81353759765625
6832,21,0.0093,1.219,117,118,0.918,71,87.19,482,275.877354594622,401.71258544921875
6833,21,0.0093,1.219,117,119.3,0.914,42,94.09,477,289.379011171356,396.39703369140625
6834,21,0.0093,1.219,117,119.3,0.93,20,99.31,479,235.541055604592,391.90191650390625
6835,21,0.0093,1.219,118,119.3,0.928,131,73.14,505,242.393461956295,418.43133544921875
6836,21,0.0093,1.219,119,119.3,0.931,126,74.58,505,232.411285367896,417.32684326171875
6837,21,0.0093,1.219,121,119.3,0.93,94,82.69,496,236.018074127371,409.06561279296875
6838,21,0.0093,1.219,121,119.3,0.909,90,83.64,485,306.823496365583,408.04498291015625
6839,21,0.0093,1.219,120,119.3,0.929,58,91.02,488,239.268802632343,400.71002197265625
6840,21,0.0093,1.219,121,119.3,0.935,56,91.73,491,219.159640261131,400.58880615234375
6841,21,0.0093,1.219,121,119.3,0.935,32,97.44,485,219.159640261131,395.54998779296875
6842,21,0.0093,1.219,121,119.3,0.93,19,100.52,479,236.018074127371,392.89385986328125
6843,21,0.0093,1.219,120,119.3,0.916,383,13.39,555,283.078583396012,482.05279541015625
6844,21,0.0093,1.219,120,119.3,0.896,380,14.11,544,340.918339261565,481.55731201171875
6845,21,0.0093,1.219,120,119.3,0.945,305,32.04,552,185.349072461675,469.16864013671875
6846,21,0.0093,1.219,120,119.3,0.919,153,68.38,505,272.968633989012,426.22857666015625
6847,21,0.0093,1.219,120,119.3,0.933,147,69.81,510,225.788870089676,424.35162353515625
6848,21,0.0093,1.219,120,119.3,0.949,73,87.45,502,171.869139919008,403.99945068359375
6849,21,0.0093,1.219,120,119.3,0.945,47,93.63,493,185.349072461675,398.31915283203125
6850,21,0.0093,1.829,205,299.7,0.749,164,82.12,689,578.955785278774,481.48760986328125
6851,21,0.0093,1.829,205,299.7,0.722,162,82.59,665,617.474885842917,480.82659912109375
6852,21,0.0093,1.829,205,299.7,0.717,158,83.55,660,624.608052614054,479.50421142578125
6853,21,0.0093,1.829,198,299.7,0.691,378,29.87,722,681.720769212081,546.6557006835938
6854,21,0.0093,1.829,205,299.7,0.725,382,30.03,751,613.194985780234,549.8280639648438
6855,21,0.0093,1.829,205,299.7,0.707,338,40.56,720,638.874386156329,541.5618286132812
6856,21,0.0093,1.829,205,299.7,0.719,276,55.39,706,621.754785905599,519.6851196289062
6857,21,0.0093,1.829,205,299.7,0.734,243,63.27,706,600.355285592187,508.19049072265625
6858,21,0.0093,1.829,205,299.7,0.723,178,78.78,673,616.048252488689,486.11602783203125
6859,21,0.0093,1.829,205,299.7,0.736,146,86.4,671,597.502018883732,475.53704833984375
6860,21,0.0093,1.829,205,299.7,0.749,87,100.42,660,578.955785278774,456.03167724609375
6861,21,0.0093,1.829,208,299.7,0.74,44,111.07,635,592.494326998043,443.06951904296875
6862,21,0.0093,1.829,205,299.7,0.731,-10,120.99,607,604.635185654869,425.38873291015625
6863,21,0.0093,1.219,191,298.3,0.638,350,35.42,999,878.989677920968,760.2090454101562
6864,21,0.0093,1.219,191,298.3,0.646,346,36.38,1008,848.855291563628,759.0394897460938
6865,21,0.0093,1.219,191,298.3,0.662,331,39.96,1019,788.586518848946,754.6543579101562
6866,21,0.0093,1.219,191,298.3,0.659,285,50.97,990,799.886913732949,735.0392456054688
6867,21,0.0093,1.219,198,298.3,0.697,287,51.64,1037,658.398380019292,740.1951293945312
6868,21,0.0093,1.219,191,298.3,0.651,287,50.49,978,830.02130009029,736.2332153320312
6869,21,0.0093,1.219,191,298.3,0.658,235,62.92,960,803.653712027617,707.5581665039062
6870,21,0.0093,1.219,198,298.3,0.681,194,73.85,964,719.264271839941,689.4116821289062
6871,21,0.0093,1.219,198,298.3,0.697,139,86.96,953,658.398380019292,665.8551635742188
6872,21,0.0093,1.219,198,298.3,0.714,87,99.32,945,626.967693753386,643.5833129882812
6873,21,0.0093,1.219,201,298.3,0.716,41,110.69,920,624.783755119853,625.0612182617188
6874,21,0.0093,1.219,205,298.3,0.738,-8,120.99,920,594.281207566142,605.6223754882812
6875,21,0.0093,1.219,205,298.3,0.733,-35,120.99,897,601.418399590894,594.0581665039062
6876,21,0.0093,1.219,136,162.7,0.857,345,26.16,698,388.482332724513,531.3191528320312
6877,21,0.0093,1.219,136,162.7,0.869,345,26.16,706,375.450536675206,531.3191528320312
6878,21,0.0093,1.219,136,162.7,0.851,293,38.6,678,394.998230749167,522.0372924804688
6879,21,0.0093,1.219,136,161.4,0.87,289,39.56,690,374.212536351156,519.8316040039062
6880,21,0.0093,1.219,136,162.7,0.851,243,50.56,663,394.998230749167,507.56304931640625
6881,21,0.0093,1.219,136,162.7,0.85,245,50.08,663,396.084213753276,508.25823974609375
6882,21,0.0093,1.219,136,162.7,0.852,191,62.99,648,393.912247745058,489.74835205078125
6883,21,0.0093,1.219,136,162.7,0.859,142,74.69,638,386.310366716295,473.49932861328125
6884,21,0.0093,1.219,136,162.7,0.876,91,86.84,634,367.848655646444,456.59600830078125
6885,21,0.0093,1.219,136,162.7,0.841,38,99.43,593,405.858060790256,439.11578369140625
6886,21,0.0093,1.219,136,162.7,0.9,38,99.43,634,341.785063547829,439.11578369140625
6887,21,0.0093,1.219,136,162.7,0.906,-12,108.43,622,321.277959734959,423.47540283203125
6888,21,0.0093,1.219,136,162.7,0.894,-13,108.43,614,348.300961572483,423.16278076171875
6889,22,0.0102,4.877,6893,2888.3,0.378,129,259.7,1075.7,1240.8491731872,1095.451416015625
6890,22,0.0102,4.877,6893,3118.8,0.308,221,240.68,1148.3,1764.07133572975,1229.6138916015625
6891,22,0.0102,4.877,6893,2644.2,0.34,338,215.46,1224,1740.21219604479,1203.61865234375
6892,22,0.0102,4.877,6893,3905.3,0.336,48,275.7,1157.7,1254.44477880576,1191.180908203125
6893,22,0.0102,4.877,6893,4095.1,0.307,194,246.34,1451.1,1467.64647258287,1466.0054931640625
6894,22,0.0102,4.877,6893,3986.6,0.28,299,223.97,1564.7,1678.30364547207,1583.9783935546875
6895,22,0.0102,4.877,6893,6752.9,0.271,68,271.82,1719.3,1951.93290753774,1697.347412109375
6896,22,0.0102,4.877,6893,6685.1,0.254,175,250.29,2003.2,2024.04910879004,1895.3199462890625
6897,22,0.0102,4.877,6893,5546,0.288,315,220.49,2217.7,1585.15263432994,1958.712646484375
6898,22,0.0102,4.877,6893,1193.3,0.648,48,275.7,643.5,976.166583601949,644.1812133789062
6899,22,0.0102,4.877,6893,1328.9,0.59,199,245.3,776,1069.34647696936,751.5293579101562
6900,22,0.0102,4.877,6893,1383.1,0.585,325,218.31,895.9,971.531769343695,855.2630615234375
6901,22,0.0102,4.877,6893,1450.9,0.534,471,185.71,996.9,1236.27148602017,987.1587524414062
6902,22,0.0102,4.877,6893,1450.9,0.51,680,137.35,1110.4,1438.99017439284,1148.4373779296875
6903,22,0.0102,4.877,6893,1274.6,0.693,860,94.72,1274.5,549.050416378143,1197.83447265625
6904,22,0.0102,4.877,6893,2630.6,0.314,683,136.65,1593.1,1882.05192692557,1550.8548583984375
6905,22,0.0102,4.877,6893,4027.3,0.212,641,146.49,2025.3,2056.21157768713,2004.348388671875
6906,22,0.0102,4.877,6893,6793.6,0.057,668,140.17,2681.4,3042.0156207379,2735.69189453125
6907,22,0.0102,4.877,6893,2779.8,0.25,882,89.48,1832.8,2175.5059001852,1838.054443359375
6908,22,0.0102,4.877,6893,3946,0.16,842,99.01,2236.6,2312.78825286909,2148.222900390625
6909,22,0.0102,4.877,6893,6780,0.028,855,95.92,3183,3687.77239308955,3159.01708984375
6910,22,0.0102,4.877,6893,2535.7,0.278,1147,25.95,2078.9,2103.26378152477,1924.9842529296875
6911,22,0.0102,4.877,6893,4013.8,0.068,1183,17.3,2700.3,2933.23075746394,2450.794189453125
6912,22,0.0102,3.658,6893,2834,0.37,85,268.49,1271.3,1371.61612697297,1283.8939208984375
6913,22,0.0102,3.658,6893,4298.5,0.307,85,268.49,1640.4,1447.31835745152,1521.085205078125
6914,22,0.0102,3.658,6893,4257.8,0.282,213,242.36,1895.9,1635.82698972978,1758.0390625
6915,22,0.0102,3.658,6893,2874.7,0.357,191,246.97,1463.7,1498.5155242986,1432.993408203125
6916,22,0.0102,3.658,6893,2820.5,0.348,291,225.71,1602.5,1618.5975459679,1519.0703125
6917,22,0.0102,3.658,6893,4312.1,0.255,299,223.97,2053.6,1825.0964771577,1937.420166015625
6918,22,0.0102,3.658,6893,4298.5,0.202,399,201.94,2101,2056.98227093417,2140.196533203125
6919,22,0.0102,3.658,6893,2820.5,0.32,396,202.61,1725.6,1794.79090312031,1635.9423828125
6920,22,0.0102,3.658,6893,1464.5,0.55,85,268.49,936.9,1073.52890379106,967.4193725585938
6921,22,0.0102,3.658,6893,1423.8,0.56,181,249.05,1015.8,1074.90033813176,1026.7745361328125
6922,22,0.0102,3.658,6893,1423.8,0.547,317,220.06,1132.5,1180.48116156803,1126.9105224609375
6923,22,0.0102,3.658,6893,1342.4,0.557,431,194.76,1183,1271.27365784258,1201.237548828125
6924,22,0.0102,3.658,6893,1450.9,0.5,567,163.7,1334.4,1523.45629454812,1372.1004638671875
6925,22,0.0102,3.658,6893,2806.9,0.289,555,166.47,1927.5,1976.36941085004,1819.6419677734375
6926,22,0.0102,3.658,6893,2806.9,0.253,698,133.12,2104.1,2150.58381808181,1989.2899169921875
6927,22,0.0102,3.658,6893,4285,0.142,562,164.85,2306,2298.06350399999,2404.415283203125
6928,22,0.0102,3.658,6893,4122.2,0.12,694,134.06,2498.4,2425.87462597298,2517.455078125
6929,22,0.0102,3.658,6893,1450.9,0.511,717,128.64,1501.6,1430.54356237731,1526.8421630859375
6930,22,0.0102,3.658,6893,6834.2,0.258,96,266.31,2309.2,2034.1236304995,2007.615478515625
6931,22,0.0102,3.658,6893,6861.4,0.194,197,245.72,2337.6,2250.38577197625,2230.511474609375
6932,22,0.0102,3.658,6893,6861.4,0.193,199,245.3,2347,2252.78060044074,2234.974853515625
6933,22,0.0102,3.658,6893,6739.3,0.102,351,212.59,2359.6,2514.01522060434,2542.217041015625
6934,22,0.0102,3.658,6893,6698.6,0.072,454,189.56,2618.3,2848.2077872108,2737.22900390625
6935,22,0.0102,3.658,6893,6793.6,0.052,581,160.46,3101,3101.06585061368,3137.22802734375
6936,22,0.0102,3.658,6893,5518.9,0.282,76,270.26,1930.6,1628.48180470466,1723.273681640625
6937,22,0.0102,3.658,6893,5518.9,0.251,175,250.29,2126.2,1859.89159088436,1918.1280517578125
6938,22,0.0102,3.658,6893,5641,0.193,281,227.87,2246.1,2112.907540246,2160.337646484375
6939,22,0.0102,3.658,6893,5505.4,0.137,386,204.84,2265,2266.93629642365,2366.750732421875
6940,22,0.0102,3.658,6893,5396.9,0.107,493,180.7,2448,2378.54284833763,2587.451904296875
6941,22,0.0102,3.658,6893,6725.8,0.078,461,187.98,2700.3,2781.32122821214,2763.67724609375
6942,22,0.0102,3.658,6893,5342.6,0.085,605,154.88,2709.8,2592.82343192087,2832.1455078125
6943,22,0.0102,3.658,6893,7688.5,0.051,535,171.08,3258.7,3309.3353827809,3235.993408203125
6944,22,0.0102,2.438,6893,2793.4,0.345,54,274.54,1681.4,1649.17955094707,1433.1199951171875
6945,22,0.0102,2.438,6893,2996.8,0.301,189,247.38,2015.8,1881.0476753817,1716.1502685546875
6946,22,0.0102,2.438,6893,2834,0.282,307,222.24,2167.2,2003.3184231647,1895.2467041015625
6947,22,0.0102,2.438,6893,2874.7,0.238,414,198.58,2318.6,2205.08599407392,2048.4453125
6948,22,0.0102,2.438,6893,4230.7,0.263,54,274.54,1993.7,1774.78222178233,1680.2552490234375
6949,22,0.0102,2.438,6893,4339.2,0.201,199,245.3,2274.5,2054.32167676125,1985.85693359375
6950,22,0.0102,2.438,6893,4230.7,0.136,338,215.46,2397.5,2334.2438629729,2262.14892578125
6951,22,0.0102,2.438,6893,4203.6,0.115,424,196.33,2608.9,2419.42143724128,2450.095458984375
6952,22,0.0102,2.438,6893,1491.6,0.522,71,271.24,1340.7,1268.71059696837,1191.6270751953125
6953,22,0.0102,2.438,6893,1437.4,0.537,197,245.72,1517.4,1236.22075144597,1299.1580810546875
6954,22,0.0102,2.438,6893,1491.6,0.514,291,225.71,1662.5,1340.18841284415,1421.2940673828125
6955,22,0.0102,2.438,6893,1437.4,0.535,414,198.58,1826.5,1252.79016456397,1550.7352294921875
6956,22,0.0102,2.438,6893,2766.2,0.219,555,166.47,2542.6,2352.5609093335,2220.658203125
6957,22,0.0102,2.438,6893,4190,0.083,547,168.31,2927.5,2696.95602059984,2756.739990234375
6958,22,0.0102,2.438,6893,4190,0.067,684,136.41,3410.1,2901.48488737776,3229.880615234375
6959,22,0.0102,2.438,6893,2779.8,0.166,722,127.46,2807.6,2667.2586796959,2486.992431640625
6960,22,0.0102,2.438,6893,1450.9,0.462,722,127.46,2151.4,1931.08685941127,1951.0445556640625
6961,22,0.0102,2.438,6893,1518.7,0.477,557,166.01,2009.5,1686.32689506932,1771.1185302734375
6962,22,0.0102,2.438,6893,6834.2,0.159,96,266.31,2400.7,2328.94696657576,2271.921630859375
6963,22,0.0102,2.438,6893,6874.9,0.075,234,237.93,2498.4,2844.16674148331,2649.56689453125
6964,22,0.0102,2.438,6893,6820.7,0.045,343,214.36,2924.3,3256.54543896853,3039.0205078125
6965,22,0.0102,2.438,6893,6766.4,0.035,451,190.24,3542.6,3506.34618760528,3449.74951171875
6966,22,0.0102,2.438,6893,5505.4,0.202,96,266.31,2306,2077.90303057033,2000.3358154296875
6967,22,0.0102,2.438,6893,5220.6,0.155,194,246.34,2334.4,2204.97236215992,2149.79541015625
6968,22,0.0102,2.438,6893,5627.4,0.092,289,226.14,2511.1,2528.91206259018,2449.472412109375
6969,22,0.0102,2.438,6893,5627.4,0.063,386,204.84,2817.1,2890.38318148122,2701.410400390625
6970,22,0.0102,2.438,6893,5478.2,0.048,476,184.57,3116.7,3092.54225921649,2990.037841796875
6971,22,0.0102,2.438,6893,7959.7,0.008,496,180.02,4041,4425.15068436476,3884.53955078125
6972,23,0.0112,3.048,10342.1,6794.7,0.2392,27.143,309.04,2206,1644.0588172524,1802.060546875
6973,23,0.0112,3.639,10342.1,6754,0.0903,289.981,259.7,2174.49,2079.40860440368,2334.9638671875
6974,23,0.0112,3.648,10342.1,6767.6,0.0275,545.841,204.7,3151.43,3075.32122044637,3057.16845703125
6975,23,0.0112,3.639,10342.1,7011.7,0.006,790.071,148.68,4380.49,3559.34305657511,3877.57373046875
6976,23,0.0112,3.648,10342.1,7025.3,-0.0335,1050.583,86.93,5388.95,4547.96908041038,4473.46533203125
6977,23,0.0112,3.639,10342.1,6781.2,0.2751,29.469,308.65,2016.92,1553.67956274738,1612.319091796875
6978,23,0.0112,3.048,10342.1,6726.9,0.1441,155.073,286.25,2142.97,1809.18019035863,2133.094970703125
6979,23,0.0112,2.134,6894.8,6794.7,0.1621,-3.127,284.81,2206,2207.94888875461,2160.316650390625
6980,23,0.0112,3.639,6894.8,6767.6,0.0498,396.945,202.42,2489.63,2982.81669345453,2704.180908203125
6981,23,0.0112,3.639,6894.8,6767.6,-0.0118,850.515,97.01,4380.49,4660.63060724313,4006.828369140625
6982,23,0.0112,2.438,10342.1,6632,0.18,31.795,308.26,2079.95,1725.64292597338,1965.3670654296875
6983,23,0.0112,1.829,10342.1,7947.5,0.1441,31.795,308.26,2710.23,2449.91123093445,2722.578857421875
6984,23,0.0112,3.048,10342.1,6577.7,0.1298,178.333,281.83,2111.46,1828.76920791652,2154.537841796875
6985,23,0.0112,3.048,10342.1,7961.1,0.1334,180.659,281.39,2615.69,2478.54465220857,2609.34228515625
6986,23,0.0112,3.639,10342.1,6659.1,0.0939,306.263,256.36,2237.52,2022.58583891155,2353.319580078125
6987,23,0.0112,3.639,10342.1,7934,0.0849,294.633,258.75,2521.15,2636.63254923642,2614.54052734375
6988,23,0.0112,1.524,10342.1,6699.8,0.2087,-68.223,313.48,2395.09,1688.74272123354,2248.924560546875
6989,24,0.0113,1.829,6998,3428,0.202,76,271.33,2012.6,2097.96931346022,1938.072265625
6990,24,0.0113,1.829,6998,3428,0.196,85,269.56,2012.6,2130.79659405542,1957.97607421875
6991,24,0.0113,1.829,6895,2039.4,0.35,57,273.98,1845.4,1980.01795043383,1675.9803466796875
6992,24,0.0113,1.829,6895,680.7,0.776,73,270.87,1309.2,1324.23243269275,1295.96630859375
6993,24,0.0113,1.829,6895,2072,0.32,141,257.29,1996.9,2066.41116385287,1867.204833984375
6994,24,0.0113,1.829,6895,3377.8,0.173,157,254.02,2183,2298.55452902595,2128.348388671875
6995,24,0.0113,1.829,6861,695.6,0.771,168,251.39,1435.3,1343.27158032045,1410.565673828125
6996,24,0.0113,1.829,6895,686.1,0.766,294,225.08,1536.3,1364.01638134456,1533.842041015625
6997,24,0.0113,1.829,6929,2057.1,0.287,281,228.27,2271.3,2206.87482287405,2157.40625
6998,24,0.0113,1.829,6929,3383.2,0.12,275,229.56,2388,2586.60157460185,2422.025634765625
6999,24,0.0113,1.829,6964,1936.4,0.263,393,204.09,2362.8,2397.93090328161,2279.21728515625
7000,24,0.0113,1.829,6895,3337.1,0.085,389,204.19,2668.8,2877.15982966121,2731.739501953125
7001,24,0.0113,1.829,6895,3346.6,0.07,407,200.17,2656.2,3026.92895326869,2792.774658203125
7002,24,0.0113,1.829,6909,686.1,0.743,420,197.42,1637.2,1458.79969313423,1680.0782470703125
7003,24,0.0113,1.829,10356,684.8,0.509,444,227.3,1170.4,1207.06003742128,1175.40673828125
7004,24,0.0113,1.829,10356,2051.6,0.135,422,232.06,1892.8,2065.72239967544,1895.3232421875
7005,24,0.0113,1.829,10308,3407.6,0.029,442,227.29,2530,2807.99109387854,2623.004150390625
7006,24,0.0113,1.829,10343,3398.1,0.047,330,251.45,2056.8,2553.81753667784,2241.74169921875
7007,24,0.0113,1.829,10363,682.1,0.533,328,252.05,1072.6,1138.52913533308,1081.802734375
7008,24,0.0113,1.829,10308,2028.6,0.148,313,254.67,1586.8,1977.80599031352,1708.1683349609375
7009,24,0.0113,1.829,10356,680.7,0.55,183,281.05,943.2,1091.62972250308,976.9989013671875
7010,24,0.0113,1.829,10349,2016.4,0.206,167,284.05,1353.3,1571.06749011236,1483.007080078125
7011,24,0.0113,1.829,10363,3322.2,0.1,171,283.4,1539.4,1902.87569226365,1724.6068115234375
7012,24,0.0113,1.829,10356,688.8,0.579,89,298.48,892.8,993.695956345637,913.0481567382812
7013,24,0.0113,1.829,10405,2040.8,0.245,86,299.39,1268.1,1348.52779763156,1334.9302978515625
7014,24,0.0113,1.829,10363,3346.6,0.132,78,300.48,1290.2,1619.55309362035,1529.17333984375
7015,24,0.0113,1.829,10446,3301.9,0.1,164,285.41,1495.3,1893.84614231891,1695.489013671875
7016,24,0.0113,1.829,13811,687.5,0.422,103,320.65,593.1,808.102864127925,616.7135620117188
7017,24,0.0113,1.829,13811,2047.6,0.166,93,322.22,861.2,1138.6896361102,1057.922119140625
7018,24,0.0113,1.829,13811,3371,0.135,109,319.7,1324.9,1315.70046066214,1409.983154296875
7019,24,0.0113,1.829,13859,2015,0.128,189,306.61,1015.8,1345.82471519627,1229.904296875
7020,24,0.0113,1.829,13824,3403.6,0.106,196,305.13,1627.8,1541.2208655713,1646.26123046875
7021,24,0.0113,1.829,13790,682.1,0.423,196,304.89,687.7,816.099752187306,675.2567749023438
7022,24,0.0113,1.829,13824,673.9,0.372,350,276.19,779.2,972.644702160541,807.4623413085938
7023,24,0.0113,1.829,13790,2051.6,0.102,347,276.51,1444.8,1496.74022769206,1547.4053955078125
7024,24,0.0113,1.829,13790,3387.3,0.063,342,277.5,2145.1,1922.41689095709,2063.98681640625
7025,24,0.0113,1.829,13824,2040.8,0.07,479,249.79,1747.6,1734.3959333525,1807.153564453125
7026,24,0.0113,1.829,13824,679.4,0.31,489,247.68,864.4,1176.52446590895,969.9459228515625
7027,24,0.0113,1.829,13824,3407.6,0.016,477,250.21,2596.2,2355.19593516808,2512.397705078125
7028,24,0.0113,1.829,6943,1362.8,0.449,227,239.96,1905.4,2021.01221788508,1824.2020263671875
7029,24,0.0113,1.829,6964,2699.8,0.203,226,240.4,2214.5,2328.49103164142,2163.348876953125
7030,24,0.0113,1.829,6929,2680.8,0.266,64,272.97,1930.6,2014.58110796945,1794.7359619140625
7031,24,0.0113,1.829,6895,1358.7,0.485,58,273.79,1659.3,1708.80780775768,1565.25830078125
7032,24,0.0113,1.829,10343,2031.3,0.264,43,306.38,1208.2,1270.85991678116,1264.0758056640625
7033,24,0.0113,1.829,10343,2671.3,0.201,33,308.07,1211.4,1356.29108317229,1346.503662109375
7034,24,0.0113,1.829,10343,3381.9,0.138,70,301.73,1302.8,1564.35007050507,1521.0714111328125
7035,24,0.0113,1.829,10343,1350.6,0.277,433,229.56,1653,1670.3418369046,1548.0062255859375
7036,24,0.0113,1.829,13721,675.3,0.26,730,193.79,1053.6,1403.97199425307,1210.9271240234375
7037,24,0.0113,1.829,13756,1362.8,0.07,722,195.91,1678.2,1808.76485771749,1801.4501953125
7038,25,0.0141,0.635,8616,2703.9,-0.009,259,250.32,3738.2,3397.23425609099,3515.125244140625
7039,25,0.0141,0.635,11029,2705.2,-0.004,227,278.08,3321.8,2897.99977457338,3128.99560546875
7040,25,0.0141,0.635,11029,2705.2,-0.004,227,278.08,3321.8,2897.99977457338,3128.99560546875
7041,25,0.0141,0.635,11029,1617.7,-0.008,356,252.05,3119.9,3019.06165363195,3213.606201171875
7042,25,0.0141,0.635,11029,1617.7,-0.008,356,252.05,3119.9,3019.06165363195,3213.606201171875
7043,25,0.0141,0.635,11029,2024.5,-0.043,356,252.05,3413.3,3209.46657084099,3406.128173828125
7044,25,0.0141,0.635,11029,2024.5,-0.043,356,252.05,3403.8,3209.46657084099,3406.128173828125
7045,25,0.0141,0.635,12407,1619.1,-0.014,308,273.29,2640.4,2452.34616956485,2786.010009765625
7046,25,0.0141,0.635,12407,1619.1,-0.018,308,273.29,2589.9,2478.11338373866,2786.010009765625
7047,25,0.0141,0.635,12407,1617.7,-0.011,308,273.29,2656.2,2432.94563098655,2784.730224609375
7048,25,0.0141,0.635,12407,1617.7,-0.011,308,273.29,2656.2,2432.94563098655,2784.730224609375
7049,25,0.0141,0.635,12407,1621.8,-0.078,446,244.92,3198.8,2914.85949865435,3454.33203125
7050,25,0.0141,0.635,12407,1621.8,-0.078,446,244.92,3198.8,2914.85949865435,3454.33203125
7051,25,0.0141,0.635,12407,2028.6,-0.024,282,278.42,2873.8,2539.21578165244,2929.976318359375
