Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,AI CHF
5963,0,0.01077,0.864,7210,2012,0.11,378,210.2,3400,3323.29475250266,3531.8633657054684
5964,0,0.01077,0.864,7030,3510,0.14,24,281.64,2560,2466.51854567176,2617.345170556024
5965,0,0.01077,0.864,7030,3510,0.14,24,281.64,2560,2466.51854567176,2617.345170556024
5966,0,0.01077,0.864,7000,4050,0.06,154,255.74,3090,2920.62225948827,3246.8984139939057
5967,0,0.01077,0.864,7070,3445,0.08,152,256.89,2920,2912.43215118256,3079.236959917435
5968,0,0.01077,0.864,7140,4050,0.06,165,254.96,3220,2888.30454693512,3253.450760897086
5969,0,0.01077,0.864,7140,3445,0.07,166,254.76,2910,3003.52416981238,3115.10486432828
5970,0,0.01077,0.864,7140,3755,0.05,193,249.19,3130,3106.30741674894,3291.4820364607103
5971,0,0.01077,0.864,7140,3755,0.05,200,247.74,3220,3106.30741674894,3318.322106910815
5972,0,0.01077,0.864,7030,4050,0.02,292,227.02,4070,3392.89975677201,3789.044214940032
5973,0,0.01077,0.864,7070,4050,0.02,296,226.59,4110,3386.45786420535,3794.721119420925
5974,0,0.01077,0.864,7030,4050,0.02,295,226.37,4100,3392.89975677201,3801.2617026851412
5975,0,0.01077,0.864,7030,3820,0,354,213.48,4210,3729.07253697226,3983.3165382429133
5976,0,0.01077,0.864,6960,3820,0,360,211.37,4280,3743.43251733035,4026.324781769048
5977,0,0.01146,0.864,7100,864,0.58,49,277.58,2630,1878.84962509264,2123.015763392598
5978,0,0.01146,0.864,7100,864,0.58,42,278.91,2610,1878.84962509264,2107.202681450792
5979,0,0.01146,0.864,7210,1755,0.28,43,279.8,2680,2346.70955090003,2326.277641395558
5980,0,0.01146,0.864,7140,1755,0.28,47,278.35,2710,2369.76455167801,2347.6442044771866
5981,0,0.01146,1.359,7030,877,0.7,-14,286.12,1920,1100.23770951463,1611.7410240370405
5982,0,0.01146,1.359,7000,877,0.69,-16,285.83,1890,1180.93937780403,1612.1794330415914
5983,0,0.01146,1.359,7100,1012,0.58,120,263.66,2110,1742.42161333087,1966.5916203049428
5984,0,0.01146,1.359,7140,1012,0.59,116,264.87,2130,1698.85891403462,1950.4381992116464
5985,0,0.01146,1.359,7140,1025,0.54,303,225.85,2400,1831.51446218048,2233.01940127596
5986,0,0.01146,1.359,7030,1025,0.54,299,225.5,2400,1861.81965163995,2248.3658272494913
5987,0,0.01146,1.359,7140,1755,0.33,131,261.87,2310,2144.72043420601,2185.3593974838473
5988,0,0.01146,1.359,7100,1755,0.33,130,261.65,2310,2158.08301134608,2189.2608462936187
5989,0,0.01146,1.359,7000,2025,0.29,128,261.02,2410,2179.24920359713,2252.92357327181
5990,0,0.01146,1.359,7140,2025,0.28,141,259.85,2390,2183.85504697274,2263.2860110466754
5991,0,0.01146,1.359,7070,1012,0.6,56,275.93,2040,1689.84939444769,1819.4081476620343
5992,0,0.01146,1.359,7030,1012,0.61,44,277.84,2050,1595.15720494571,1797.022986261366
5993,0,0.01146,1.359,7000,1012,0.59,176,251.23,2270,1742.53043041196,2075.856852673147
5994,0,0.01146,1.359,7030,1012,0.59,187,249.27,2290,1733.1722483311,2085.4676034049917
5995,0,0.01146,1.359,7030,1012,0.56,368,210.39,2580,1824.74870000658,2337.4755821410654
5996,0,0.01146,1.359,7000,1012,0.57,370,209.61,2620,1803.10170736995,2345.964565542791
5997,0,0.01146,1.359,7030,2025,0.34,37,279.18,2340,1974.40932000588,2018.0199730240276
5998,0,0.01146,1.359,7030,2012,0.33,46,277.46,2300,2019.02074392117,2038.2405774212152
5999,0,0.01146,1.359,7000,2025,0.27,179,250.61,2500,2279.56077267095,2381.8699428358213
6000,0,0.01146,1.359,7000,2025,0.27,179,250.61,2500,2279.56077267095,2381.8699428358213
6001,0,0.01146,1.359,7000,4050,0.16,47,276.97,2460,2132.05948661154,2442.9500767210425
6002,0,0.01146,1.727,7030,998,0.67,38,278.99,1730,970.337766792808,1499.0316543238064
6003,0,0.01146,1.727,7000,998,0.66,58,274.85,1740,1086.48641877806,1550.9793147823364
6004,0,0.01146,1.727,7000,998,0.65,175,251.43,1910,1195.9986458449,1735.327324710735
6005,0,0.01146,1.727,7000,1012,0.63,184,249.57,1900,1388.4464663091,1755.3528566674338
6006,0,0.01146,1.727,7030,998,0.62,367,210.61,2150,1515.64382185551,1996.9456509894144
6007,0,0.01146,1.727,7100,998,0.61,379,208.74,2140,1602.90581663161,2000.3439670633165
6008,0,0.01146,1.727,7170,2025,0.37,52,277.69,2030,1751.60083208631,1754.8987707166018
6009,0,0.01146,1.727,7030,2025,0.37,48,277.07,2030,1794.23349959628,1767.2912900253345
6010,0,0.01146,1.727,7030,2025,0.33,183,250.1,2280,2010.55156330396,2108.620105077948
6011,0,0.01146,1.727,7100,2025,0.32,187,250.01,2240,2022.75028895737,2107.4806448553545
6012,0,0.01146,1.727,7170,2025,0.28,371,211.3,2650,2174.09434529532,2466.325755496126
6013,0,0.01146,1.727,7030,2025,0.28,368,210.39,2650,2219.64428645662,2485.631594661746
6014,0,0.01146,1.727,7170,4050,0.19,42,279.6,2190,1955.09504007244,2124.4381201586743
6015,0,0.01146,1.727,7070,4050,0.19,42,278.62,2200,1985.76501406513,2140.514413522309
6016,0,0.01146,1.727,6960,4050,0.16,106,265.02,2330,2140.42062216073,2320.0128395706124
6017,0,0.01146,1.727,7030,4050,0.16,106,265.74,2330,2122.61937088326,2308.759780484473
6018,0,0.01146,1.727,7100,4050,0.13,168,253.93,2440,2223.02668963071,2454.265558988138
6019,0,0.01146,1.727,7030,4050,0.12,180,250.72,2420,2282.36742453529,2495.8587505885203
6020,0,0.01146,1.727,7030,4050,0.1,253,235.39,2710,2361.18026758752,2680.429202391611
6021,0,0.01146,2.007,7070,4050,0.1,314,222.69,2680,2351.7423241904,2616.2961195909556
6022,0,0.01146,2.007,6960,1012,0.69,33,279.24,1550,750.456384829619,1287.16182837669
6023,0,0.01146,2.007,7000,1012,0.68,36,279.07,1530,848.782590269334,1284.4453764564712
6024,0,0.01146,2.007,7000,1012,0.66,177,251.02,1690,1064.64814068524,1497.7683912879177
6025,0,0.01146,2.007,7000,1012,0.66,177,251.02,1690,1064.64814068524,1497.7683912879177
6026,0,0.01146,2.007,7000,1012,0.63,374,208.72,1910,1388.4464663091,1767.554786051332
6027,0,0.01146,2.007,7170,1012,0.63,381,209.09,1910,1341.5923109895,1744.9766393074106
6028,0,0.01146,2.007,7000,2025,0.4,38,278.69,1850,1585.30044278421,1537.3952052541474
6029,0,0.01146,2.007,7140,2025,0.39,57,276.44,1850,1621.63635776071,1561.6980532591422
6030,0,0.01146,2.007,7070,2025,0.36,172,252.79,2060,1853.17252033785,1862.4449464730744
6031,0,0.01146,2.007,7210,2025,0.35,173,254.05,2010,1875.3805960358,1842.467583771893
6032,0,0.01146,2.007,7030,2025,0.3,373,209.28,2380,2118.97829319821,2244.7393060664854
6033,0,0.01146,2.007,7070,2025,0.3,373,209.74,2380,2105.49145871554,2237.9632602868683
6034,0,0.01146,2.007,7140,4050,0.22,45,278.73,2160,1840.06174980021,1924.9139961345738
6035,0,0.01146,2.007,7170,4050,0.22,45,279.03,2160,1831.29539093767,1920.090524686938
6036,0,0.01146,2.007,7030,4050,0.18,113,264.34,2220,2039.56179273589,2114.5253095360013
6037,0,0.01146,2.007,7100,4050,0.18,118,264.06,2240,2017.90682597286,2115.914083010196
6038,0,0.01146,2.007,7100,4050,0.15,175,252.49,2310,2141.93523828947,2260.031088039666
6039,0,0.01146,2.007,7140,4050,0.15,177,252.5,2320,2129.24214019377,2258.657398586402
6040,0,0.01077,0.864,7000,405,0.89,47,276.97,1750,801.700786788111,1667.995883981558
6041,0,0.01077,0.864,7140,405,0.89,39,279.88,1730,787.144603812709,1658.586585566979
6042,0,0.01077,0.864,7030,540,0.84,56,275.54,2220,1072.54236163627,1947.6014071621828
6043,0,0.01077,0.864,7070,540,0.84,58,275.55,2220,1062.07316579638,1944.0005952223971
6044,0,0.01077,0.864,7030,675,0.71,40,278.6,2330,1609.72642544254,2031.2434890707348
6045,0,0.01077,0.864,7030,675,0.71,40,278.6,2330,1609.72642544254,2031.2434890707348
6046,0,0.01077,0.864,7030,810,0.61,34,279.75,2400,1880.03542201115,2065.022588620947
6047,0,0.01077,0.864,7030,810,0.6,53,276.11,2410,1933.8157444736,2107.9427471569325
6048,0,0.01077,0.864,7030,1080,0.47,39,278.79,2510,2147.39361395411,2164.675410066324
6049,0,0.01077,0.864,7000,1080,0.47,38,278.69,2510,2157.81682090025,2167.5746727307715
6050,18,0.01262,3.658,6888,2684.9,0.308,258,232.76,1667.5,1710.11877884355,1613.327526257296
6051,18,0.01262,3.658,6888,2630.6,0.314,200,245.03,1515.8,1693.02083057946,1523.973462404084
6052,18,0.01262,3.658,6888,2603.5,0.323,181,248.99,1486.1,1658.25897900761,1492.2544938445296
6053,18,0.01262,3.658,6888,2603.5,0.328,163,252.71,1469.1,1635.41438586069,1469.8107988532076
6054,18,0.01262,3.658,6888,2590,0.336,126,260.25,1402.9,1603.50501233955,1419.6782251962618
6055,18,0.01262,3.658,6888,1396.7,0.5,223,240.2,1170.7,1440.87589427795,1154.2100346133504
6056,18,0.01262,3.658,6888,1396.7,0.504,195,246.08,1141,1412.8064899222,1126.1671795131624
6057,18,0.01262,3.658,6888,1396.7,0.508,165,252.3,1116.1,1384.73708556644,1096.493068187223
6058,18,0.01262,3.658,6888,1383.1,0.522,181,248.99,1149.9,1307.17134383293,1107.842228614257
6059,18,0.01262,3.658,6819,2684.9,0.313,247,234.34,1646.4,1698.90610422562,1604.9516492955324
6060,18,0.01262,3.658,6819,2576.4,0.345,142,256.27,1462.2,1587.1370560864,1441.3403971408993
6061,18,0.01262,3.658,6819,2495,0.366,72,270.28,1328.1,1480.94976076703,1320.1775721129732
6062,18,0.01262,3.658,6819,2481.5,0.374,35,277.45,1266.6,1430.06317972368,1251.0180950925458
6063,18,0.01262,3.658,6819,2522.2,0.358,95,265.74,1373.2,1526.86922345909,1366.6802330539049
6064,18,0.01262,3.658,6819,2549.3,0.351,121,260.53,1423,1569.10839789694,1407.1280826122115
6065,18,0.01262,3.658,6854,1383.1,0.517,186,247.59,1151.1,1351.26671862886,1115.5217503267577
6066,18,0.01262,3.658,6854,1356,0.535,126,259.89,1086.4,1271.35321985205,1048.4146013993684
6067,18,0.01262,3.658,6854,1328.9,0.552,72,270.64,1035.7,1208.46876251485,987.7648838849667
6068,18,0.01262,3.658,6854,1328.9,0.536,112,262.71,1052.4,1309.72299301162,1026.2595424689275
6069,18,0.01262,3.658,6854,1356,0.529,174,250.08,1130.9,1311.10699829393,1094.7295658911783
6070,18,0.01262,3.658,6681,2630.6,0.314,274,226.99,1676.7,1735.01685272059,1635.4887278943736
6071,18,0.01262,3.658,6681,2522.2,0.338,212,240.24,1547,1672.49406889872,1524.0445185781514
6072,18,0.01262,3.658,6681,2549.3,0.355,133,256.63,1442.9,1575.99724461515,1433.5736442507553
6073,18,0.01262,3.658,6681,2535.7,0.368,123,258.66,1437.9,1478.55119306753,1417.0756386604548
6074,18,0.01262,3.658,6612,2590,0.325,307,219.03,1711.7,1716.23630245502,1672.116430567042
6075,18,0.01262,3.658,6612,2535.7,0.348,202,241.58,1531.6,1649.23003269833,1521.3180106439793
6076,18,0.00922,3.658,6688,2847.6,0.336,470,183.52,1753.3,1828.4918114014,1634.8907271023397
6077,18,0.00922,3.658,6964,2793.4,0.36,351,213.4,1557.4,1564.17134564394,1450.6925849856675
6078,18,0.00922,3.658,6964,2793.4,0.361,337,216.48,1532.8,1552.62772214919,1433.7791047433939
6079,18,0.00922,3.658,6964,2766.2,0.36,298,224.99,1454,1580.0054676646,1378.3554075559487
6080,18,0.00922,3.658,6964,2725.6,0.371,226,240.4,1330.9,1484.34705194188,1278.397964782227
6081,18,0.00922,3.658,6964,2834,0.348,288,227.15,1434.1,1673.91554037287,1385.9532478720917
6082,18,0.00922,3.658,6957,2752.7,0.372,209,243.9,1323.7,1456.50189309834,1266.1065273873378
6083,18,0.00922,3.658,6957,4176.5,0.259,354,212.66,1936.6,1887.25837878526,1869.3520050382544
6084,18,0.00922,3.658,6957,4230.7,0.238,423,197.3,2054.9,2002.47947792896,1973.4535691094165
6085,18,0.00922,3.658,6957,4108.7,0.281,251,235.01,1717.4,1730.13241858433,1717.946453272752
6086,18,0.00922,3.658,6957,4000.2,0.303,151,255.9,1503.2,1575.84239542521,1544.6815225908597
6087,18,0.00922,3.658,6612,4068,0.295,177,246.81,1584.9,1703.19378177913,1631.295085471615
6088,18,0.00922,3.658,6957,5695.2,0.159,412,199.76,2281.1,2293.4739430406,2342.2908949358707
6089,18,0.00922,3.658,6819,5532.5,0.198,316,219.44,2098.1,2222.29726498653,2148.3451074823083
6090,18,0.00922,3.658,6957,5505.4,0.252,205,244.73,1969.1,1930.34059671037,1923.0739827512323
6091,18,0.00922,3.658,6957,5478.2,0.247,235,238.42,2040.1,1958.02659519825,1974.5840168666746
6092,18,0.0094,3.658,6964,2915.4,0.283,479,184.72,1679.2,2046.26998476016,1661.919703569282
6093,18,0.0094,3.658,6964,2820.5,0.33,381,206.76,1569.7,1785.29525164846,1512.651861147366
6094,18,0.0094,3.658,6964,2806.9,0.332,349,213.84,1506.6,1776.86857294562,1469.5268587611067
6095,18,0.0094,3.658,6964,2779.8,0.353,298,224.99,1459.9,1636.01994585359,1399.208544717614
6096,18,0.0094,3.658,6964,4135.8,0.268,288,227.15,1787.4,1804.93478703252,1791.372644836199
6097,18,0.0094,3.658,6964,4122.2,0.271,263,232.53,1721.8,1784.17606878765,1755.494115203063
6098,18,0.0094,3.658,6964,4257.8,0.215,456,189.94,2080.8,2077.75264568909,2041.8035370065911
6099,18,0.0094,3.658,6688,5844.4,0.069,519,172.31,2254.9,3017.99395118462,2609.638374277376
6100,18,0.0094,3.658,6964,5546,0.181,351,213.4,2143.2,2205.22868847354,2217.4789701275713
6101,18,0.0094,3.658,6964,5491.8,0.225,279,229.09,2093.7,2038.92620167707,2071.70324457009
6102,18,0.0094,3.658,6964,5505.4,0.231,254,234.45,2047,2012.44751504288,2027.0977550163393
6103,18,0.0094,3.658,6964,5491.8,0.238,230,239.55,1999.4,1979.44542821024,1979.3335386645301
6104,18,0.0094,5.563,6964,2820.5,0.392,351,213.4,1114.8,1158.80470621911,1050.3323117207087
6105,18,0.0094,5.563,6964,2779.8,0.41,254,234.45,1015.2,1001.66009166713,967.4527792476084
6106,18,0.0094,5.563,6964,2752.7,0.428,193,247.32,963.1,835.948302400229,914.8257686388832
6107,18,0.0094,5.563,6964,2725.6,0.429,144,257.4,900.6,845.849314301283,871.2488859840977
6108,18,0.0094,5.563,6964,4108.7,0.35,205,244.81,1235.7,1155.34894697168,1179.8251687222569
6109,18,0.0094,5.563,6964,4068,0.355,158,254.55,1156.2,1129.9641214141,1132.7229891003929
6110,18,0.0094,5.563,6964,5627.4,0.252,326,218.89,1622.7,1912.80627197488,1703.1756629470133
6111,18,0.0094,5.563,6964,5491.8,0.298,244,236.58,1556.5,1555.3410249844,1569.9863670050656
6112,18,0.0094,5.563,6964,5491.8,0.304,181,249.81,1432.5,1520.0446918956,1497.766778530963
6113,18,0.0094,5.563,6964,5342.6,0.315,154,255.36,1369.1,1447.11899179217,1425.7787866989722
6114,18,0.0094,5.563,6964,5410.4,0.323,102,265.85,1290.5,1413.76681918562,1376.2068832539594
6115,18,0.00953,1.727,6895,2020.4,0.324,337,215.7,2301,2270.4537616424,2272.619509884379
6116,18,0.00953,1.727,6964,2088.2,0.261,519,175.59,2620.8,2520.79017906831,2568.562687923372
6117,18,0.00953,1.727,6895,2088.2,0.264,509,177.07,2615.2,2520.72759296023,2565.2427802978896
6118,18,0.00953,1.727,6964,2020.4,0.359,191,247.73,2027.8,2078.93231460286,2019.880715077641
6119,18,0.00953,1.727,6964,4217.2,0.052,477,185.17,3202.5,3177.82267682531,3225.677568246546
6120,18,0.00953,1.727,6826,4230.7,0.053,484,181.96,3254.3,3193.6823241158,3266.4146705080984
6121,18,0.00953,1.727,6964,4162.9,0.074,384,206.09,2813,2901.75140556856,2938.777118453112
6122,18,0.00953,1.727,7033,4081.6,0.117,274,230.93,2499.1,2504.31062793534,2637.338328788557
6123,18,0.00953,1.727,6964,4095.1,0.107,293,226.07,2536.6,2557.65150719392,2698.437056812786
6124,18,0.00953,1.727,6895,4068,0.125,254,233.69,2457.1,2505.95880860231,2606.8494431622476
6125,18,0.00953,1.727,6895,4054.4,0.132,228,239.22,2363.7,2481.18817808138,2539.2788163464656
6126,18,0.00953,1.727,6964,3986.6,0.165,156,254.96,2193.4,2339.46121100523,2335.383456898466
6127,18,0.00953,1.727,6964,1328.9,0.511,249,235.52,1874.8,1654.88765442267,1867.820217969392
6128,18,0.00953,1.727,6964,1437.4,0.37,691,135.62,2487.1,2450.22025192771,2499.9352309619157
6129,18,0.00953,1.727,6964,1410.2,0.419,542,170.3,2282.4,2277.15937270424,2317.3729461717185
6130,18,0.00953,1.727,6929,1356,0.511,321,219.59,2045.4,1621.53031380008,1993.7467950035982
6131,18,0.00953,1.727,6895,1342.4,0.531,214,242.17,1891.5,1506.82558110662,1826.3288672273022
6132,18,0.00953,1.727,6929,2115.4,0.236,584,160.19,2733.5,2656.16832303037,2681.4319577452716
6133,18,0.00953,1.727,6929,2047.6,0.322,381,206.36,2433.5,2250.41290346264,2348.814971158314
6134,18,0.00953,1.727,6895,1979.8,0.38,221,240.7,2168.2,1964.22197769332,2066.7854742746267
6135,18,0.00953,1.727,6964,2088.2,0.268,526,173.98,2670.7,2481.54156674524,2579.0607870185527
6136,18,0.00953,1.727,6964,4230.7,0.048,495,181.07,3289.9,3227.52455805142,3301.198233036982
6137,18,0.00953,1.727,6964,4190,0.087,340,215.82,2685.8,2722.7074371256,2833.9636644884904
6138,18,0.00953,1.727,6964,4081.6,0.112,284,228.01,2522.7,2541.65278253407,2673.374529131039
6139,18,0.00953,1.727,6964,3932.4,0.222,77,270.79,2191.5,2081.13783580706,2127.623410012459
6140,18,0.00953,1.727,6964,4095.1,0.114,279,229.09,2522.7,2528.7578008123,2663.446302449239
6141,18,0.00953,1.727,6964,4190,0.07,419,198.27,2992.5,2946.64699511199,3030.640987883202
6142,18,0.00953,1.727,6964,4122.2,0.092,321,219.98,2587.4,2680.19797980849,2773.5747392604853
6143,18,0.00953,1.727,6964,5518.9,0.026,400,202.53,3299.7,3679.30965751871,3353.723639957555
6144,18,0.00953,1.727,6964,5424,0.054,291,226.5,2736.3,3078.57018911039,2943.570991067225
6145,18,0.00953,3.048,6964,2061.1,0.395,465,187.9,1709.8,1759.88153959409,1604.6516053508979
6146,18,0.00953,3.048,6964,2020.4,0.433,179,250.22,1306,1438.42217937373,1244.0088636308762
6147,18,0.00953,3.048,6964,2088.2,0.4,342,215.38,1536.3,1698.33897918348,1462.0130952597397
6148,18,0.00953,3.048,6964,2793.4,0.319,351,213.4,1809.2,1854.62522070546,1680.3704020766338
6149,18,0.00953,3.048,6964,2725.6,0.35,233,238.92,1615.8,1684.01220911217,1512.8375179332802
6150,18,0.00953,3.048,6964,4122.2,0.218,330,218.01,2102.9,2069.86111469765,2054.7138461658706
6151,18,0.00953,3.048,6964,4162.9,0.196,388,205.2,2204.7,2161.52248466227,2140.168145117308
6152,18,0.00953,3.048,6964,4000.2,0.266,181,249.81,1810.4,1820.19145595251,1751.6934399859524
6153,18,0.00953,3.048,6964,5708.8,0.048,500,179.93,2521.5,3183.29271610252,2712.36387719387
6154,18,0.00953,3.048,6964,5491.8,0.156,254,234.45,2063.1,2250.8209804551,2159.8829604730536
6155,18,0.01262,1.829,6964,664.4,0.571,433,195.13,1487.7,1996.75179686701,1797.5074299901707
6156,18,0.01262,1.829,6964,623.8,0.742,144,257.4,1374.8,1397.39218104723,1406.94408601728
6157,18,0.01262,1.829,6964,637.3,0.718,270,231.03,1505.4,1484.28825510217,1568.4567619014947
6158,18,0.01262,2.743,6964,705.1,0.73,437,194.23,1247,1416.20295288056,1268.0887954208984
6159,18,0.01262,2.743,6964,678,0.791,277,229.52,1153.6,1187.02342068407,1111.1734255384226
6160,18,0.01262,2.743,6964,664.4,0.812,186,248.77,1087.1,1094.70611004528,1036.0243589239835
6161,18,0.01262,3.658,6964,664.4,0.841,186,248.77,842.3,940.974651062457,763.3429231246205
6162,18,0.01262,3.658,6964,650.9,0.879,328,218.45,939.8,745.225984728629,839.4504417104913
6163,18,0.01262,4.572,6998,678,0.841,254,234.82,711,931.872709092243,660.8327706956206
6164,18,0.01262,4.572,6964,691.6,0.818,337,216.48,749.5,1050.36952364355,711.0268900040032
6165,18,0.01262,4.572,6964,650.9,0.885,135,259.23,669.7,713.367697293583,578.1110512339501
6166,18,0.01262,4.572,6964,650.9,0.901,112,263.86,669.7,627.384758918907,566.7683418347353
6167,18,0.01262,5.563,6826,691.6,0.826,328,216.89,618.3,1020.65792612956,546.5850680176484
6168,18,0.01262,5.563,6826,678,0.842,307,221.48,618.3,941.914048379954,532.7262680328347
6169,18,0.01262,5.563,6964,678,0.829,274,230.17,589.6,998.418260496483,521.6575375798234
6170,18,0.01262,5.563,6964,678,0.846,256,234.02,589.6,908.447611996777,515.9367091889262
6171,18,0.01262,5.563,6964,705.1,0.866,272,230.6,637.9,790.947306293604,535.3380804871038
6172,18,0.01262,5.563,6964,691.6,0.948,181,249.81,637.9,320.895295844086,497.6931076481819
6173,18,0.01262,5.563,7033,705.1,0.827,477,185.97,690.2,979.980714482268,612.1409819246614
6174,18,0.01262,5.563,6964,678,0.841,519,175.59,687.4,934.909567437867,610.39322772594
6175,18,0.01262,1.829,6964,1356,0.417,228,239.97,2001,2021.86979057823,2002.0003633239514
6176,18,0.01262,1.829,6964,1315.3,0.46,84,269.41,1757.1,1856.96290092156,1678.795284023118
6177,18,0.01262,1.829,6964,1369.6,0.38,421,197.83,2355.2,2139.40551793398,2277.9970107800164
6178,18,0.01262,1.829,7033,1437.4,0.346,407,201.75,2289.9,2198.80607862728,2281.6810220050584
6179,18,0.01262,1.829,6964,1396.7,0.35,426,196.7,2308.5,2224.70257297936,2299.4666005706395
6180,18,0.01262,2.743,6964,1356,0.494,363,210.75,1733.1,1523.20496539416,1583.0270723075434
6181,18,0.01262,2.743,6964,1383.1,0.503,272,230.6,1629.4,1414.28710522405,1497.4220517318745
6182,18,0.01262,2.743,6964,1328.9,0.539,128,260.65,1441,1264.84899436323,1305.5714964497504
6183,18,0.01262,2.743,6757,1274.6,0.573,21,279.49,1308.2,1205.53658096871,1179.0594886409522
6184,18,0.01262,3.658,6757,1383.1,0.496,319,218.07,1281.1,1533.02985642233,1267.5248522610273
6185,18,0.01262,4.572,6964,1328.9,0.528,244,236.58,955.8,1332.90694958491,958.6463673299558
6186,18,0.01262,4.572,6929,1356,0.51,365,209.91,1065.6,1415.61967488762,1060.4040263374577
6187,18,0.01262,4.572,6895,1288.2,0.571,102,265.14,860.9,1163.74202701174,843.4646886390426
6188,18,0.01262,5.563,6723,1342.4,0.568,156,252.37,776.3,1106.33093945198,776.769978585829
6189,18,0.01262,5.563,6792,1328.9,0.586,221,239.57,835.7,1004.15217547611,819.3070124769937
6190,18,0.01262,5.563,6723,1356,0.538,319,217.69,870.4,1283.62342992208,904.9856743812604
6191,18,0.01262,1.829,6964,2074.7,0.186,444,192.65,2592.1,2583.07658505149,2642.810223400078
6192,18,0.01262,1.829,6964,2047.6,0.22,347,214.28,2388.7,2413.65816417184,2489.4645487349662
6193,18,0.01262,1.829,6895,2020.4,0.242,277,228.76,2236.9,2333.20670874724,2343.702531611601
6194,18,0.01262,1.829,6757,1979.8,0.305,158,252.33,2123.7,2091.72032265496,2057.0954138478282
6195,18,0.01262,1.829,6964,1979.8,0.293,160,254.14,2047,2097.54200354684,2028.8754400867806
6196,18,0.01262,2.743,6964,2034,0.333,295,225.64,1854.9,1918.2574944492,1761.0078466273528
6197,18,0.01262,2.743,6964,2047.6,0.326,354,212.74,1988,1933.9114714856,1842.0971714465982
6198,18,0.01262,2.743,6757,1993.3,0.382,86,266.88,1513.6,1716.72422106689,1457.962395280607
6199,18,0.01262,2.743,6964,1979.8,0.37,149,256.39,1598.1,1757.91709880826,1554.0427466179774
6200,18,0.01262,3.658,7033,1952.6,0.406,107,265.57,1208.2,1516.64646426693,1199.197889867473
6201,18,0.01262,3.658,7102,2061.1,0.341,386,207.21,1596.2,1830.92566012275,1569.340695014809
6202,18,0.01262,3.658,6964,2020.4,0.388,247,235.94,1443.5,1605.74011269614,1395.456086190049
6203,18,0.01262,3.658,7033,1993.3,0.396,195,247.64,1360.3,1553.86506717033,1316.8483199839588
6204,18,0.01262,3.658,6964,1939.1,0.419,60,274.1,1152.4,1447.20983373459,1147.8765483157417
6205,18,0.01262,2.743,6964,2779.8,0.192,414,199.4,2240.1,2234.98539864033,2144.7412597647253
6206,18,0.01262,2.743,6964,2712,0.247,267,231.67,1987.7,1980.02887953181,1915.7519238743598
6207,18,0.01262,2.743,6964,2657.8,0.285,188,248.36,1875.7,1814.15685058238,1753.8965134202363
6208,18,0.01262,2.743,6964,2617.1,0.321,84,269.41,1692.4,1647.09838578968,1548.64224021872
6209,18,0.01262,3.658,6688,2752.7,0.283,328,215.31,1790.9,1851.56594415614,1743.630414156406
6210,18,0.01262,3.658,6929,2603.5,0.345,119,262.09,1427.1,1546.58988131459,1411.5387357134466
6211,18,0.01262,3.658,6757,1356,0.512,207,242.13,1152.4,1451.11246203531,1135.1704426473566
6212,18,0.01262,4.572,7481,2644.2,0.337,158,259.89,1190.9,1389.83367721672,1179.38555014999
6213,18,0.01262,4.572,6964,2698.4,0.335,279,229.09,1448.9,1552.62953196427,1377.1114501694897
6214,18,0.01262,4.572,6964,2657.8,0.352,195,246.9,1322.4,1473.81486471904,1266.3311275103074
6215,18,0.01262,5.563,6998,2698.4,0.367,212,243.71,1156.5,1312.07328977817,1104.5096086692488
6216,18,0.01262,5.563,7447,2725.6,0.348,286,232.83,1258.1,1314.63128039227,1149.6634830216594
6217,18,0.01262,5.563,6688,2671.3,0.379,174,248.27,1116.1,1300.20514605378,1082.8325424397933
6218,18,0.01262,2.743,6964,3973.1,0.117,321,219.98,2227.1,2224.92985738166,2255.236456481104
6219,18,0.01262,2.743,6964,3796.8,0.237,86,269.02,1889.3,1765.93641548276,1770.948406156454
6220,18,0.01262,3.658,6964,3905.3,0.238,226,240.4,1941,1745.60256204136,1861.9195671780346
6221,18,0.01262,3.658,6895,3973.1,0.186,328,217.67,2053,1963.74578835527,2076.936308850217
6222,18,0.01262,3.658,6964,3823.9,0.278,128,260.65,1771.6,1530.62472631037,1657.5673943225881
6223,18,0.01262,3.658,6826,3810.4,0.288,105,263.82,1748.9,1496.16948065736,1621.8217274021108
6224,18,0.01262,3.658,6964,5410.4,0.082,372,208.76,2260.9,2349.93384969751,2432.0262097897944
6225,18,0.01262,3.658,6964,5125.7,0.247,79,270.4,1939.1,1649.72675749984,1813.117541725812
6226,18,0.01262,3.658,6964,5274.8,0.158,223,241.03,2038.8,1954.27903626706,2119.052460610207
6227,18,0.01262,3.658,6826,5356.2,0.111,309,221.04,2155.9,2141.67888685462,2311.437051897496
6228,18,0.01262,3.658,7033,5261.3,0.158,214,243.67,1995,1936.82776781863,2093.5594691236124
6229,18,0.01262,4.572,6998,4000.2,0.281,228,240.34,1771.9,1481.04020257606,1697.7383477419642
6230,18,0.01262,4.572,6998,3932.4,0.307,144,257.76,1620.5,1320.40258395137,1534.8353804946564
6231,18,0.01262,4.572,6998,3986.6,0.249,340,216.2,1938.5,1681.49536570781,1840.2310219137833
