Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,AI CHF
4682,14,0.0151,2.365,4992,1100,0.557,3.269,264.17,1584,1786.87627999131,1519.0474853515625
4683,14,0.0151,2.366,4992,1160,0.532,-89.902,264.82,1438,1825.63995872026,1409.2823486328125
4684,14,0.0151,2.366,4982,1150,0.532,-89.94,264.69,1432,1841.81574837926,1406.771484375
4685,14,0.0151,2.366,5001,2220,0.31,83.126,248.81,2069,2208.02190653481,2010.459228515625
4686,14,0.0151,2.365,5001,2220,0.308,83.126,248.81,2064,2216.08782071825,2010.570068359375
4687,14,0.0151,2.366,5021,2230,0.275,162.949,232.12,2176,2373.50069478645,2168.75927734375
4688,14,0.0151,2.292,5001,2220,0.243,244.717,214.03,2301,2556.28722996768,2380.6044921875
4689,14,0.0151,2.366,5041,2230,0.238,260.615,211.04,2280,2562.77458927533,2369.768798828125
4690,14,0.0151,2.365,5001,2240,0.191,342.836,191.98,2342,2811.55906356528,2551.511962890625
4691,14,0.0151,2.365,5001,2240,0.191,342.836,191.98,2342,2811.55906356528,2551.27099609375
4692,14,0.0151,2.366,5041,2240,0.33,3.253,265.59,1912,2108.53587084916,1861.18017578125
4693,14,0.0151,2.366,5041,2240,0.33,3.253,265.58,1912,2108.53587084916,1861.41015625
4694,14,0.0151,2.365,4952,2210,0.343,-57.134,265.19,1761,2087.40300528439,1758.61962890625
4695,14,0.0151,2.366,4943,2210,0.347,-58.787,265.1,1776,2072.14545525131,1756.679443359375
4696,14,0.0151,2.365,4962,3850,0.185,76.48,250.67,2281,2394.16799317129,2345.7255859375
4697,14,0.0151,2.365,4962,3850,0.184,69.959,252.06,2276,2398.00429079458,2330.783935546875
4698,14,0.0151,2.365,5011,3870,0.121,178.98,229.14,2342,2603.94643650381,2584.87744140625
4699,14,0.0151,2.365,5031,3860,0.121,195.083,225.93,2342,2601.10640607326,2618.72509765625
4700,14,0.0151,2.365,4992,3860,0.083,260.791,210.79,2450,2839.03375953432,2785.431640625
4701,14,0.0151,2.366,5090,3990,0.038,373.985,186.22,2790,3137.85985782383,3101.979736328125
4702,14,0.0151,2.365,5090,3930,0.204,16.169,264.68,2155,2245.36072837271,2214.95751953125
4703,14,0.0151,2.365,4982,3900,0.21,16.241,263.42,2172,2259.43095055547,2221.159423828125
4704,14,0.0151,2.366,4943,3820,0.239,-34.125,266.49,2093,2125.3432832354,2106.486083984375
4705,14,0.0151,2.366,6453,1110,0.445,83,264.83,1357,2012.99529649661,1504.3380126953125
4706,14,0.0151,2.365,6482,1100,0.447,76.767,266.34,1331,2008.67142775534,1488.6583251953125
4707,14,0.0151,2.366,6482,1090,0.437,153.527,250.81,1420,2048.37078976879,1603.4722900390625
4708,14,0.0151,2.365,6482,1110,0.42,153.527,250.81,1409,2088.9686529068,1612.8555908203125
4709,14,0.0151,2.365,6482,1100,0.413,230.309,234.68,1508,2118.90515968984,1735.9046630859375
4710,14,0.0151,2.365,6482,1100,0.411,230.309,234.68,1502,2125.38949686246,1735.767333984375
4711,14,0.0151,2.365,6492,1120,0.383,306.948,218.23,1614,2214.66392811538,1876.0089111328125
4712,14,0.0151,2.366,6502,1120,0.383,316.022,216.36,1616,2212.1232849965,1889.6934814453125
4713,14,0.0151,2.235,6463,1120,0.487,-21.505,281.08,1358,1783.38323110743,1411.2166748046875
4714,14,0.0151,2.366,6443,2250,0.244,82.907,265.13,1629,2105.01468466534,1854.49951171875
4715,14,0.0151,2.366,6443,2240,0.245,82.911,265.12,1626,2104.91255513496,1851.9722900390625
4716,14,0.0151,2.365,6414,2140,0.234,144.547,252.25,1704,2213.44523324026,1947.7244873046875
4717,14,0.0151,2.366,6463,2210,0.221,145.773,252.55,1700,2233.518289622,1961.6488037109375
4718,14,0.0151,2.366,6472,2230,0.195,231.672,234.58,1848,2352.36352428058,2138.53857421875
4719,14,0.0151,2.366,6482,2220,0.196,230.04,235.05,1846,2349.57023300249,2131.134033203125
4720,14,0.0151,2.365,6492,2190,0.17,303.599,219.22,1957,2505.45387937803,2272.62451171875
4721,14,0.0151,2.365,6482,2220,0.167,303.716,219.09,1969,2508.65128659253,2282.63720703125
4722,14,0.0151,2.235,6463,2220,0.282,32.203,275.35,1707,1935.33672771839,1809.0911865234375
4723,14,0.0151,2.237,6463,2220,0.281,32.203,275.35,1704,1940.04909919637,1808.4456787109375
4724,14,0.0151,2.235,6512,2270,0.182,232.798,234.81,1927,2394.13769903355,2212.124755859375
4725,14,0.0151,2.235,6512,2270,0.182,232.798,234.81,1927,2394.13769903355,2212.28662109375
4726,14,0.0151,2.365,6463,3990,0.123,73.494,267.68,1616,2084.35523160329,2210.26953125
4727,14,0.0151,2.365,6453,3800,0.132,70.464,268.16,1616,2127.49512722707,2162.3720703125
4728,14,0.0151,2.366,6472,3770,0.111,136.308,254.97,1798,2214.72270310984,2297.825439453125
4729,14,0.0151,2.366,6463,3760,0.11,137.893,254.55,1798,2224.44641266599,2299.84619140625
4730,14,0.0151,2.366,6414,3810,0.085,215.076,237.77,2051,2394.29398534011,2497.366943359375
4731,14,0.0151,2.366,6463,3840,0.059,306.763,218.44,2389,2630.98201013902,2723.60400390625
4732,14,0.0151,2.356,6463,3840,0.059,306.75,218.45,2399,2630.98201013902,2729.308349609375
4733,14,0.0151,2.235,6492,3860,0.149,56.574,271.33,1786,2040.16260697754,2201.423095703125
4734,14,0.0151,2.235,6463,3910,0.075,229.831,235.33,2218,2444.51627507558,2624.95849609375
4735,14,0.0152,2.425,5011,1150,0.379,695.154,109.51,2348,2533.72233718369,2639.052001953125
4736,14,0.0152,2.425,5011,1310,0.337,567.453,139.7,2277,2650.91106112484,2552.337646484375
4737,14,0.0152,2.425,5011,1200,0.424,434.974,170.47,2112,2271.17445701523,2260.377685546875
4738,14,0.0152,2.424,4992,1260,0.188,1038.168,27.12,2633,3418.83014138744,3202.995361328125
4739,14,0.0152,2.425,4992,1010,0.349,869.433,67.61,2277,2817.36252522403,2723.57421875
4740,14,0.0152,2.426,4972,1050,0.367,742.299,97.69,2193,2694.33073169944,2617.249755859375
4741,14,0.0152,2.425,4992,1050,0.429,487.765,157.97,1957,2400.35279873649,2250.962646484375
4742,14,0.0152,2.424,4992,1110,0.419,418.984,173.86,1921,2379.64057947967,2181.523681640625
4743,14,0.0152,2.425,4992,1100,0.379,556.534,141.94,2027,2578.66533115751,2394.2666015625
4744,14,0.0152,2.425,4992,1090,0.367,645.006,121.09,2111,2654.86305120988,2518.757568359375
4745,14,0.0152,2.366,4992,2160,0.247,325.349,195.45,2494,2557.56763676958,2496.609130859375
4746,14,0.0152,2.367,5011,2200,0.238,311.987,198.73,2444,2577.37234095408,2477.6279296875
4747,14,0.0152,2.366,5001,2280,0.185,421.806,173.56,2617,2820.63269067474,2739.046142578125
4748,14,0.0152,2.367,4992,2210,0.198,413.758,175.3,2590,2776.99561053827,2699.19384765625
4749,14,0.0152,2.367,4992,2360,0.129,507.148,153.64,2679,3119.75206279498,2952.61181640625
4750,14,0.0152,2.366,5001,2260,0.118,585.57,135.38,2770,3240.29867300252,3089.234375
4751,14,0.0152,2.424,4992,2410,0.049,703.792,107.24,2912,3594.44732176291,3370.5751953125
4752,14,0.0152,2.418,4992,2340,0.005,965.831,44.58,3527,4155.05088744807,3952.873779296875
4753,14,0.0152,2.438,4982,2340,0.008,949.872,48.26,3517,4124.92732597003,3895.650146484375
4754,14,0.0152,2.424,5011,3830,0.025,411.575,176.24,2665,3320.791033408,3132.547607421875
4755,14,0.0152,2.425,4992,3840,0.005,488.8,158.14,2951,3489.65203367449,3347.927734375
4756,14,0.0152,2.425,4992,3860,-0.014,573.857,138.28,3275,3820.87660797148,3598.55322265625
4757,14,0.0152,2.425,4992,3850,0,534.642,147.44,3140,3527.50000195891,3481.716552734375
4758,14,0.0152,2.425,4992,3920,-0.022,701.44,108.14,4015,3975.85481781538,4010.606201171875
4759,14,0.0152,2.424,4992,4020,-0.023,701.44,108.14,4115,3980.4572020017,4056.4150390625
4760,14,0.0152,2.367,6463,1080,0.519,16.911,277.67,1404,1681.99077186841,1396.347412109375
4761,14,0.0152,2.367,6463,1080,0.518,10.762,278.83,1391,1685.30361563596,1388.2769775390625
4762,14,0.0152,2.368,6492,1110,0.479,87.528,264.16,1454,1825.46080651263,1511.07470703125
4763,14,0.0152,2.366,6512,1110,0.484,88.984,264.1,1469,1794.97360731897,1513.1849365234375
4764,14,0.0152,2.367,6472,1080,0.478,161.373,248.92,1536,1860.24645829199,1618.4434814453125
4765,14,0.0152,2.366,6472,1090,0.463,225.932,235.34,1624,1931.82118366797,1730.7899169921875
4766,14,0.0152,2.366,6472,1090,0.463,225.932,235.34,1624,1931.82118366797,1730.6788330078125
4767,14,0.0152,2.366,6531,1130,0.415,311.216,217.59,1707,2073.79292935723,1890.1651611328125
4768,14,0.0152,2.366,6443,2150,0.304,24.586,276.32,1677,1875.20794397077,1729.9163818359375
4769,14,0.0152,2.367,6463,2170,0.301,24.565,276.53,1681,1868.9028867584,1731.86181640625
4770,14,0.0152,2.366,6443,2200,0.27,89.138,263.63,1755,1999.13895369975,1859.1490478515625
4771,14,0.0152,2.366,6463,2170,0.274,90.605,263.53,1758,1992.06479822093,1852.1737060546875
4772,14,0.0152,2.366,6463,2230,0.241,153.587,250.7,1847,2118.54427775234,1987.92041015625
4773,14,0.0152,2.366,6463,2230,0.245,153.593,250.69,1856,2098.95789548863,1987.7801513671875
4774,14,0.0152,2.367,6463,2200,0.223,225.811,235.51,1980,2221.19544922222,2125.14794921875
4775,14,0.0152,2.367,6463,2200,0.222,225.811,235.51,1973,2226.09797686235,2124.993896484375
4776,14,0.0152,2.366,6482,2200,0.184,308.576,217.8,2063,2417.5268529101,2293.06201171875
4777,14,0.0152,2.366,6453,3750,0.171,44.49,272.87,1793,1978.34195093548,2103.591064453125
4778,14,0.0152,2.366,6453,3750,0.166,49.084,272.02,1782,1999.92889576945,2113.01123046875
4779,14,0.0152,2.367,6453,3820,0.146,79.782,265.92,1817,2063.01175042549,2192.6064453125
4780,14,0.0152,2.367,6463,3720,0.15,84.377,265.03,1817,2075.9334006027,2179.327392578125
4781,14,0.0152,2.366,6453,3800,0.118,153.518,250.83,1971,2171.8398286614,2353.824951171875
4782,14,0.0152,2.367,6443,3810,0.117,153.583,250.71,1952,2173.02468691994,2356.83740234375
4783,14,0.0152,2.367,6472,3750,0.088,227.107,235.51,2133,2373.65428608474,2512.140380859375
4784,14,0.0152,2.367,6482,3750,0.09,228.535,235.33,2152,2352.75952539577,2514.365234375
4785,14,0.0152,2.367,6492,3810,0.057,317.452,216.14,2417,2647.04329128748,2747.063720703125
4786,15,0.0128,1.93,6895,1939,0.271,288,226.38,2243,2229.05657598855,2207.564208984375
4787,15,0.0128,1.93,6895,1953,0.238,389,204.19,2426,2379.10668653916,2425.733642578125
4788,15,0.0128,1.93,6895,2712,0.094,392,203.52,2401,2871.17750549348,2636.832763671875
4789,15,0.0128,1.93,8274,2780,0.194,97,279.52,1719,1804.28354406305,1861.86767578125
4790,15,0.0128,1.93,8274,2726,0.167,186,262,1915,1969.05421836628,2014.4014892578125
4791,15,0.0128,1.93,8274,2671,0.154,242,250.54,2044,2063.13435565067,2111.2919921875
4792,15,0.0128,1.93,8274,2698,0.105,352,227.2,2243,2385.83462389519,2351.595703125
4793,15,0.0128,1.93,8274,2631,0.066,510,192.18,2634,2817.62998468818,2688.126708984375
4794,15,0.0129,1.93,8274,1898,0.298,93,280.28,1631,1698.2754396967,1655.1365966796875
4795,15,0.0128,1.93,6895,3824,0.177,58,273.79,2066,2023.67364593129,2154.3720703125
4796,15,0.0128,1.93,6895,2658,0.209,177,249.9,2174,2187.74567905325,2156.835205078125
4797,15,0.0128,1.93,6895,1912,0.271,300,223.78,2249,2247.38886705527,2226.729736328125
4798,15,0.0128,1.93,6895,1329,0.391,395,202.85,2174,2125.99970353079,2192.280029296875
4799,15,0.0128,1.93,6895,1478,0.176,932,77.55,2937,3066.00817446364,3177.22021484375
4800,15,0.0128,1.93,10343,1370,0.334,185,280.56,1404,1292.40438987334,1380.355224609375
4801,15,0.0128,1.93,10343,2644,0.151,157,285.89,1546,1577.84932792218,1715.181396484375
4802,15,0.0128,1.93,10343,2766,0.098,289,259.91,1909,1971.42241003216,2002.07275390625
4803,15,0.0128,1.93,10343,1424,0.288,285,260.72,1555,1464.24708972376,1556.040283203125
4804,15,0.0128,1.93,10343,1207,0.343,403,236.03,1697,1375.59315656943,1658.6295166015625
4805,15,0.0128,1.93,10343,2739,0.068,409,234.74,2259,2295.29834948571,2255.16455078125
4806,15,0.0128,1.93,10343,2726,0.045,502,214.46,2533,2546.97415013555,2465.609130859375
4807,15,0.0128,1.93,10343,1356,0.251,501,214.68,1858,1677.07267998649,1890.8133544921875
4808,15,0.0129,1.93,10343,1302,0.228,619,188.2,1975,1845.88692919693,2063.53076171875
4809,15,0.0128,1.93,10343,2726,0.009,604,191.61,2782,2981.0102970838,2720.27587890625
4810,15,0.0128,1.93,10343,3783,0.087,178,281.9,1823,1835.5372179086,2083.54736328125
4811,15,0.0128,1.93,10343,3783,0.056,282,261.34,2227,2234.72199035923,2328.657470703125
4812,15,0.0128,1.93,10343,3688,0.031,395,237.74,2662,2579.23831405928,2593.27197265625
4813,15,0.0129,1.93,10343,3715,0.002,492,216.67,3044,2956.9864844393,2900.83154296875
4814,15,0.0128,1.93,10343,1953,0.088,620,187.97,2379,2379.49258952781,2383.1640625
4815,15,0.0128,1.93,10343,5316,0.07,160,285.33,2208,2037.27485829216,2538.44189453125
4816,15,0.0128,1.93,10343,5438,0.034,285,260.72,2968,2601.70379838244,2970.125732421875
4817,15,0.0128,1.93,10343,5438,0.002,389,239.02,3533,3176.93829562869,3338.611083984375
4818,15,0.0128,1.93,10343,1966,0.117,465,222.6,2009,2135.36602052852,2083.689453125
4819,15,0.0128,1.93,10343,1980,0.16,332,251.04,1773,1793.31986922933,1834.2459716796875
4820,15,0.0128,1.93,5171,1370,0.496,63,253.39,1975,1931.53798255488,1815.857666015625
4821,15,0.0128,1.93,5171,1912,0.391,64,253.18,2221,2019.84059617962,2002.3096923828125
4822,15,0.0128,1.93,5171,2658,0.294,66,252.78,2401,2187.86752331913,2168.472412109375
4823,15,0.0128,1.93,5171,2698,0.254,178,229.27,2647,2449.11934772597,2403.467529296875
4824,15,0.0128,1.93,5171,1329,0.494,188,227.12,2186,1983.33054038843,2014.593994140625
4825,15,0.0128,1.93,5171,1898,0.36,194,225.83,2454,2259.94162246318,2247.52734375
4826,15,0.0128,1.93,5171,1926,0.324,289,205.01,2606,2452.37814809313,2454.790771484375
4827,15,0.0128,1.93,5171,1356,0.466,293,204.13,2363,2078.41456820399,2224.8466796875
4828,15,0.0128,1.93,5171,1329,0.439,388,182.75,2429,2236.25225807131,2397.025146484375
4829,15,0.0128,1.93,5171,1898,0.297,392,181.84,2754,2618.61821942577,2675.5810546875
4830,15,0.0128,1.93,5171,1885,0.25,520,152.37,2896,2885.44060818307,2956.27197265625
4831,15,0.0128,1.93,5171,1342,0.438,484,160.72,2662,2227.46063380941,2591.30908203125
4832,15,0.0128,1.93,5171,3797,0.211,76,250.72,2640,2398.40311005333,2382.560546875
4833,15,0.0128,1.93,5171,5492,0.133,85,248.87,2741,2596.52109535593,2776.02001953125
4834,15,0.0128,1.93,5171,5424,0.067,207,223.02,2845,3008.40767129014,3110.088623046875
4835,15,0.0128,1.93,5171,3770,0.152,202,224.1,2811,2681.03211137651,2661.624267578125
4836,15,0.0128,1.93,5171,3810,0.1,305,201.45,2953,2878.032743499,2932.3955078125
4837,15,0.0128,1.93,5171,2604,0.219,291,204.57,2795,2683.73128675491,2631.41455078125
4838,15,0.0128,1.93,5171,2617,0.172,411,177.51,2997,2948.53135309552,2917.9658203125
4839,15,0.0128,1.93,5171,3837,0.073,367,187.52,3088,3116.65701827562,3107.2734375
4840,15,0.0128,1.93,5171,3892,0.028,506,155.62,3562,3521.50655341475,3529.676513671875
4841,15,0.0128,1.93,5171,2617,0.127,541,147.47,3243,3234.35981347552,3228.4326171875
4842,15,0.0128,1.93,5171,5587,0.014,346,192.26,3413,3856.76041772708,3638.250732421875
4843,15,0.0128,1.93,5171,5302,0.007,450,168.57,4060,3916.00296772821,3911.093017578125
4844,15,0.0128,1.93,6895,1790,0.068,1060,46.87,3451,3653.33736677154,3647.669189453125
4845,15,0.00622,0.91,6895,2020,0.255,372,207.97,2606,3232.25498842252,2949.972412109375
4846,15,0.00622,0.91,6895,1668,0.388,499,179.35,3082,2710.27425343651,2987.29296875
4847,15,0.00622,0.91,6895,1722,0.381,504,178.21,3164,2698.34883663674,3041.398193359375
4848,15,0.00622,0.91,6895,1858,0.351,453,189.81,3110,2805.73036094855,3028.688720703125
4849,15,0.00622,0.91,6895,1844,0.307,599,156.3,3338,3056.28886883514,3290.607666015625
4850,15,0.00622,0.91,6895,2075,0.205,795,110.21,3902,3549.94704257588,3779.64990234375
4851,15,0.00622,0.91,6895,2658,0.256,343,214.38,3300,2803.45531955413,3068.2705078125
4852,15,0.00622,0.91,6895,2861,0.213,479,183.91,3902,3006.27242718987,3461.453369140625
4853,15,0.00622,0.91,6895,2712,0.162,679,137.61,4265,3479.56066641579,3950.22314453125
4854,15,0.00622,0.91,6895,2753,0.132,757,119.22,4480,3722.03592035855,4194.5302734375
4855,15,0.00622,0.91,6895,3851,0.167,312,221.17,3697,2956.58279321253,3190.438720703125
4856,15,0.00622,0.91,6895,3783,0.139,410,199.5,3991,3161.62008057772,3498.318359375
4857,15,0.00622,0.91,6895,3770,0.127,469,186.19,4243,3241.52008965758,3715.43310546875
4858,15,0.00622,0.91,6895,3783,0.088,582,160.25,4606,3576.96565068673,4202.166015625
4859,15,0.00622,0.91,6895,3878,0.082,692,134.55,5382,3611.39448531192,4821.28173828125
4860,15,0.00622,0.91,6895,5180,0.166,104,264.74,3129,2772.73918619533,2899.90185546875
4861,15,0.00622,0.91,6895,5261,0.127,223,240.28,3713,2940.06529192662,3308.532958984375
4862,15,0.00622,0.91,6895,5451,0.082,324,218.55,4158,3382.33715791126,3800.73193359375
4863,15,0.00622,0.91,6895,5410,0.063,409,199.72,4644,3690.24155751948,4208.79248046875
4864,15,0.00622,0.91,6895,5275,0.053,494,180.5,5155,3853.81579393923,4617.76318359375
4865,15,0.00622,0.91,6895,7472,0.122,113,262.94,3776,3346.08616269726,3600.318359375
4866,15,0.00622,0.91,6895,7499,0.07,205,244.06,3962,3898.07069267134,4009.959228515625
4867,15,0.00622,0.91,6895,7417,0.045,306,222.48,4726,4317.95584179928,4485.43896484375
4868,15,0.00622,0.91,6895,7485,0.027,409,199.72,5729,4902.74925647928,5097.05224609375
4869,15,0.00622,0.91,10343,2753,0.16,408,234.95,2883,2130.95932379454,2543.027099609375
4870,15,0.00622,0.91,10343,2685,0.146,535,207.13,3309,2297.3086381241,2849.97314453125
4871,15,0.00622,0.91,6895,2658,0.173,594,157.46,3868,3417.62221774365,3698.173828125
4872,15,0.00622,0.91,6895,5329,0.046,476,184.6,4946,4007.61446436944,4534.9296875
4873,15,0.00622,0.91,10343,2726,0.176,382,240.51,2833,2011.74209430005,2472.1689453125
4874,15,0.00622,0.91,10343,2658,0.155,493,216.45,3139,2221.96924576995,2719.63427734375
4875,15,0.00622,0.91,10343,2726,0.117,584,196.13,3413,2618.45281594554,3025.94580078125
4876,15,0.00622,0.91,10343,2685,0.109,640,183.41,3571,2735.45033350248,3182.20361328125
4877,15,0.00622,0.91,10343,2807,0.098,683,173.55,3868,2806.02896115509,3438.74951171875
4878,15,0.00622,0.91,10343,3837,0.089,392,238.38,3315,2576.2899390193,2987.017333984375
4879,15,0.00622,0.91,10343,3810,0.064,503,214.24,3798,3051.56158672892,3439.5380859375
4880,15,0.00622,0.91,10343,3715,0.067,543,205.34,3981,3019.85341109963,3564.453857421875
4881,15,0.00622,0.91,10343,3688,0.057,633,185.01,4435,3206.49046751917,4010.85107421875
4882,15,0.00622,0.91,10343,3688,0.035,717,165.7,4786,3622.59389879198,4486.04736328125
4883,15,0.00622,0.91,10343,5180,0.101,226,272.57,3145,2326.89520828337,2970.279541015625
4884,15,0.00622,0.91,10343,5316,0.067,357,245.8,4019,2979.75489383657,3587.3994140625
4885,15,0.00622,0.91,10343,5302,0.054,438,228.48,4584,3225.93561378569,4013.98095703125
4886,15,0.00622,0.91,10343,5356,0.024,520,210.47,5019,3966.25354851791,4535.88720703125
4887,15,0.00622,0.91,10343,5234,0.008,612,189.79,5543,4322.94328392967,5063.697265625
4888,15,0.00622,0.91,10343,7566,0.055,271,263.57,4407,3601.94806390842,4102.1650390625
4889,15,0.00622,0.91,10343,7661,0.032,354,246.43,5151,4230.88643216143,4588.3837890625
4890,15,0.00622,0.91,10343,7783,0.003,428,230.65,5713,5024.79380927991,5063.55419921875
4891,15,0.00622,0.91,10343,2698,0.053,785,149.87,3918,3532.40804133071,3736.422119140625
4892,15,0.00622,0.91,10343,2712,0.021,914,119.48,4344,4072.84140326663,4264.5078125
4893,15,0.00622,0.91,10343,2590,0.004,1055,85.88,4672,4397.43743729096,4615.54150390625
4894,15,0.00622,0.91,10343,5397,0.011,634,184.78,5950,4310.07202067037,5298.72998046875
4895,15,0.00622,0.91,10343,5383,0.109,182,281.14,2965,2297.92201319513,2891.9091796875
4896,15,0.00622,0.91,10343,7417,0.085,165,284.38,3476,2977.38162671309,3546.144775390625
4897,15,0.00622,0.91,10343,7580,0.064,229,271.97,4019,3456.85783823056,3901.9853515625
4898,15,0.0128,0.91,6895,976,0.43,96,266.33,2549,2254.71196593798,2316.970703125
4899,15,0.0128,0.91,6895,963,0.411,184,248.44,2713,2327.72893276173,2483.060302734375
4900,15,0.0128,0.91,6895,976,0.357,303,223.13,2880,2500.57523398466,2746.76513671875
4901,15,0.0128,0.91,6895,990,0.331,381,205.97,3054,2608.70729155413,2938.5693359375
4902,15,0.0128,0.91,6895,936,0.303,487,182.09,3095,2796.71358065664,3128.136962890625
4903,15,0.0128,0.91,6895,1370,0.292,90,267.52,2549,2523.95784549008,2516.783935546875
4904,15,0.0128,0.91,6895,1424,0.218,236,237.52,2817,2840.79252785211,2869.516357421875
4905,15,0.0128,0.91,6895,1397,0.209,285,227.03,2937,2900.87583865471,2974.507568359375
4906,15,0.0128,0.91,6895,1370,0.18,365,209.52,3054,3096.38961288385,3161.093017578125
4907,15,0.0128,0.91,6895,1370,0.152,436,193.65,3192,3288.72448836332,3343.827880859375
4908,15,0.0128,0.91,6895,1356,0.139,502,178.67,3379,3400.86610782538,3504.2939453125
4909,15,0.0128,0.91,6895,1912,0.211,59,273.6,2533,2543.70147167017,2614.4990234375
4910,15,0.0128,0.91,6895,1966,0.146,183,248.65,2776,2895.17812534922,2923.238037109375
4911,15,0.0128,0.91,6895,1953,0.109,270,230.26,2975,3187.98126362604,3145.56787109375
4912,15,0.0128,0.91,6895,1898,0.083,365,209.52,3259,3443.01746337488,3390.611083984375
4913,15,0.0128,0.91,6895,1885,0.032,499,179.35,3612,3940.12101212408,3775.146484375
4914,15,0.0128,0.91,6895,2739,0.121,80,269.49,2521,2670.43911793955,2826.972900390625
4915,15,0.0128,0.91,6895,2766,0.067,193,246.57,2852,3092.86109319041,3139.671630859375
4916,15,0.0128,0.91,6895,2739,0.04,276,228.97,3224,3383.50416845758,3387.80322265625
4917,15,0.0128,0.91,6895,2739,0.004,384,205.3,3741,3841.61144039235,3764.516357421875
4918,15,0.0128,0.91,6895,3851,0.063,96,266.33,2577,2728.60055654966,3164.0625
4919,15,0.0128,0.91,6895,3756,0.027,216,241.75,3379,3164.43429621774,3553.3671875
4920,15,0.0128,0.91,6895,5519,0.048,66,272.23,2669,2760.98424530346,3659.219482421875
4921,15,0.0128,0.91,6895,5383,0.014,176,250.1,3713,3386.30977946124,4097.80810546875
4922,15,0.0128,0.91,6895,7594,0.027,88,267.92,3420,3443.16891180904,4592.21923828125
4923,15,0.0128,0.91,6895,7539,0.004,158,253.81,4331,3932.7365894043,4946.279296875
4924,15,0.0128,0.91,10343,1397,0.178,190,279.6,2057,2100.89341498439,2051.55615234375
4925,15,0.0128,0.91,10343,1397,0.113,354,246.43,2448,2557.93553269743,2388.686279296875
4926,15,0.0128,0.91,10343,1356,0.07,481,219.09,2713,2882.59430815276,2664.866943359375
4927,15,0.0128,0.91,10343,1383,0.029,564,200.64,2912,3149.76210582648,2903.8603515625
4928,15,0.0128,0.91,10343,1356,0.006,640,183.41,3073,3308.83054090919,3095.619140625
4929,15,0.0128,0.91,10343,1912,0.098,205,276.69,2221,2326.21729529225,2283.68359375
4930,15,0.0128,0.91,10343,1939,0.059,291,259.5,2492,2626.11856960018,2495.85400390625
4931,15,0.0128,0.91,10343,1953,0.004,408,234.95,2827,3173.11916059443,2825.75146484375
4932,15,0.0128,0.91,10343,2848,0.049,195,278.63,2577,2469.47662438478,2640.57568359375
4933,15,0.0128,0.91,10343,2820,0.005,311,255.39,3129,3012.43050222629,3004.088134765625
4934,15,0.0112,3.66,10446,7824,0.203,155,287.11,2492,2153.94824437672,2230.468994140625
4935,15,0.0112,3.66,10446,6495,0.115,265,265.67,2050,1865.41670068856,2136.12353515625
4936,15,0.0112,3.66,10446,7838,0.107,278,263.04,2492,2376.28279242618,2495.543701171875
4937,15,0.0112,3.66,10446,6468,0.05,433,230.51,2461,2568.91307710481,2468.963623046875
4938,15,0.0112,3.66,10446,7797,0.051,453,226.17,3092,2875.32043577134,2880.14453125
4939,15,0.0112,3.66,10446,6509,0.028,579,198.24,3060,3031.42742747187,2798.580322265625
4940,15,0.0112,3.66,10446,6522,0.01,696,171.55,3533,3409.60500120766,3067.32666015625
4941,15,0.0112,3.66,10446,7824,0.252,97,297.75,2524,2084.38655936097,2110.27783203125
4942,15,0.0112,3.66,10446,6536,0.093,297,259.17,2082,2017.53202864117,2209.162109375
4943,15,0.0112,3.66,10446,6522,0.29,30,309.33,2019,1446.98416279892,1696.83935546875
4944,15,0.0112,3.66,10446,6794,0.294,49,306.13,2227,1502.66033257285,1789.30029296875
4945,15,0.0112,3.66,10446,6794,0.301,51,305.79,2284,1483.52957109744,1792.9368896484375
4946,15,0.0112,3.66,10446,6794,0.306,53,305.45,2325,1465.71711963236,1796.6707763671875
4947,15,0.0112,3.66,10446,6753,0.089,307,257.12,2177,2096.04654606315,2283.290283203125
4948,15,0.0112,3.66,10446,6766,0.026,577,198.69,3155,3105.14004109242,2870.408203125
4949,15,0.0112,3.66,10446,7011,0.005,812,144.56,4385,3572.67042110884,3504.951904296875
4950,15,0.0112,3.66,10446,6780,0.276,33,308.83,2019,1545.86057783156,1756.6092529296875
4951,15,0.0112,3.66,6998,6766,0.049,408,201.13,2492,2960.33850950267,2645.9833984375
4952,15,0.0112,3.1,10446,6577,0.127,192,280.06,2114,1834.87160890055,2210.718505859375
4953,15,0.0112,3.66,10446,6658,0.093,320,254.44,2240,2032.47275223528,2285.857666015625
4954,15,0.0112,3.66,10446,7933,0.084,308,256.91,2524,2639.78997453913,2585.169677734375
4955,15,0.0112,1.35,10446,6509,0.124,27,309.82,2524,1834.04171982197,2858.054931640625
4956,15,0.0112,1.33,10446,7811,0.124,24,310.32,3028,2324.43204841216,3311.823974609375
4957,15,0.0112,3.05,10446,6794,0.238,47,306.47,2208,1640.66473351625,1970.9560546875
4958,15,0.0112,1.83,10446,7946,0.142,40,307.65,2713,2445.56995592437,2928.10595703125
4959,15,0.0112,2.71,10446,6766,0.185,68,302.86,2145,1736.29507183863,2140.661376953125
4960,15,0.0112,3.04,10446,6726,0.142,163,285.6,2145,1811.92070306796,2208.4765625
