Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,AI CHF
3079,10,0.0131,1.5,1177,341,0.696,669,29.68,1523,1125.58183259436,1442.0740592532488
3080,10,0.0131,1.5,1079,350,0.673,652,29.65,1523,1130.35504299459,1459.2047161930973
3081,10,0.0131,1.5,3481,429,0.752,890,37.05,2059,1667.85627364612,2013.8190257609442
3082,10,0.0131,1.5,3187,429,0.757,866,37.12,2062,1614.9603724588,2037.8842055682326
3083,10,0.0131,1.5,2942,429,0.76,845,37.15,2063,1557.07910298297,2058.2437916677013
3084,10,0.0131,1.5,2648,437,0.745,819,36.98,2071,1549.39560798315,2069.705702779487
3085,10,0.0131,1.5,2403,443,0.733,795,37.01,2075,1527.13766131575,2060.534570619909
3086,10,0.0131,1.5,2059,452,0.719,758,37.1,2076,1455.53713512997,2043.3225168878714
3087,10,0.0131,1.5,1863,466,0.693,736,36.9,2083,1507.59154957837,2071.777478824039
3088,10,0.0131,1.5,1716,480,0.666,717,37.07,2084,1626.14219464581,2103.558894281564
3089,10,0.0131,1.5,1471,502,0.629,684,37.02,2084,1662.44805978177,2144.698521705423
3090,10,0.0131,1.5,1275,526,0.597,654,37.12,2099,1569.70342395759,2196.817703609499
3091,10,0.0131,1.5,1059,560,0.553,617,37.16,2102,1857.82410484907,2273.665335335538
3092,10,0.0131,1.5,3599,432,0.738,898,37.32,2052,1773.0498011302,2013.232978343987
3093,10,0.0131,1.5,3256,436,0.729,872,37.05,2053,1832.18188040933,2052.1699118057873
3094,10,0.0131,1.5,2942,434,0.746,845,37.15,2064,1667.74028209621,2072.6030680828117
3095,10,0.0131,1.5,2746,432,0.753,827,37.25,2061,1531.24342258917,2064.325023803968
3096,10,0.0131,1.5,2285,452,0.709,782,37.22,2064,1634.58890242207,2077.8713758458034
3097,10,0.0131,1.5,1765,476,0.667,723,37.12,2072,1663.27588730762,2096.5445399448613
3098,10,0.0131,1.5,1471,507,0.617,684,37.02,2081,1736.23246812109,2160.22216120787
3099,10,0.0131,1.5,1177,542,0.569,637,37.34,2085,1772.31366654202,2234.913394583259
3100,10,0.0131,1.5,1059,571,0.532,617,37.16,2092,2153.611098583,2293.1792675823554
3101,10,0.0131,1.5,3128,567,0.684,842,41.7,2542,2048.67542680584,2472.542222046455
3102,10,0.0131,1.5,3550,566,0.68,876,41.69,2542,2087.34644807807,2429.699997618609
3103,10,0.0131,1.5,3177,566,0.689,846,41.72,2550,2014.73735284248,2464.711812690625
3104,10,0.0131,1.5,2873,571,0.682,820,41.68,2548,1983.07385156998,2509.8300166539175
3105,10,0.0131,1.5,2579,582,0.665,793,41.64,2548,1942.5436813471,2522.80455148722
3106,10,0.0131,1.5,2324,599,0.644,768,41.55,2557,1949.03871500642,2551.1878406069554
3107,10,0.0131,1.5,2099,609,0.633,744,41.53,2562,1898.95055111656,2542.6280856353305
3108,10,0.0131,1.5,1844,705,0.501,714,41.62,2562,2872.33074194532,2679.045267188281
3109,10,0.0131,1.5,1520,672,0.561,672,41.56,2575,1902.54088774243,2552.1899318842225
3110,10,0.0131,1.5,1314,700,0.535,641,41.7,2583,2084.11881145942,2561.9964428499634
3111,10,0.0131,1.5,1157,728,0.509,615,41.79,2580,2378.07981997764,2579.739899998607
3112,10,0.0131,1.5,1000,851,0.402,587,41.7,2585,2601.36195854781,2792.7535500989006
3113,10,0.0131,1.5,3452,567,0.682,869,41.54,2547,2070.5117216472,2441.8090511755217
3114,10,0.0131,1.5,3177,567,0.687,846,41.72,2550,2027.67312718457,2467.9232861279106
3115,10,0.0131,1.5,2677,645,0.562,802,41.71,2564,2610.71255774437,2713.0884794068556
3116,10,0.0131,1.5,2226,612,0.624,757,41.72,2560,2033.40930076312,2568.5475564684134
3117,10,0.0131,1.5,1579,670,0.558,680,41.6,2566,1994.390990467,2559.4874673685763
3118,10,0.0131,1.5,1402,709,0.518,654,41.8,2575,2390.40908927777,2594.8319847135617
3119,10,0.0131,1.5,1000,761,0.481,532,54.86,2486,2430.89200614535,2569.258307945199
3120,10,0.0131,1.5,3285,747,0.589,829,47.92,3040,2482.44162989854,2895.1683601314553
3121,10,0.0131,1.5,3413,742,0.593,840,47.75,3040,2467.04103207322,2879.3403839048315
3122,10,0.0131,1.5,2913,764,0.572,798,47.8,3040,2502.79494308963,2947.8730676781793
3123,10,0.0131,1.5,2618,791,0.547,772,47.56,3050,2495.25349142103,2986.785098275236
3124,10,0.0131,1.5,2412,817,0.521,751,47.77,3047,2621.00924170157,3002.0958538596506
3125,10,0.0131,1.5,3413,724,0.577,861,42.72,2957,2576.846885607,2847.071963280986
3126,10,0.0131,1.5,3011,737,0.57,828,42.66,2966,2611.62734559537,2893.6290310521276
3127,10,0.0131,1.5,3295,733,0.57,851,42.85,2966,2611.02710571192,2870.0592522341312
3128,10,0.0131,1.5,2766,750,0.562,806,42.72,2981,2517.72248312415,2933.303041876299
3129,10,0.0131,1.5,2540,758,0.559,785,42.65,2986,2401.32781998367,2919.5151083294404
3130,10,0.0131,1.5,2246,789,0.527,755,42.71,2982,2558.27008207214,2928.677465193823
3131,10,0.0131,1.5,1991,821,0.5,727,42.67,2986,2736.23936194685,2945.7334135394417
3132,10,0.0131,1.5,1706,870,0.463,692,42.75,2992,2614.23945469362,2989.4550648479344
3133,10,0.0131,1.5,1500,899,0.445,665,42.56,2992,2578.83527055826,3006.461492068235
3134,10,0.0131,1.5,1804,840,0.488,705,42.6,2992,2599.95181618744,2947.8696524281577
3135,10,0.0131,1.5,1638,871,0.464,683,42.78,2992,2559.61300703066,2977.221070061053
3136,10,0.0131,1.5,1500,896,0.447,664,42.8,2992,2568.51912425483,2999.484515745662
3137,10,0.0131,1.5,2942,458,0.708,923,18.46,2190,1969.04704983961,2119.6548727668523
3138,10,0.0131,1.5,2942,537,0.606,921,18.94,2350,2681.72140746153,2361.6722490741977
3139,10,0.0131,1.5,2942,600,0.63,850,35.95,2590,2375.74466989642,2588.152135142896
3140,10,0.0131,1.5,2942,714,0.552,838,38.83,2845,2714.59244300127,2856.5284111194787
3141,10,0.0131,1.5,2942,732,0.528,933,16.07,3000,2864.24538505568,2903.732099561439
3142,10,0.0131,1.5,2942,935,0.413,812,45.06,3165,3377.2041404891,3272.1806560937302
3143,10,0.0131,1.5,2942,945,0.447,810,45.54,3320,3100.31890374092,3291.4181902589116
3144,10,0.0131,1.5,2942,1115,0.365,798,48.41,3530,3512.67285600668,3635.477118231832
3145,10,0.0131,1.5,2942,1250,0.31,795,49.13,3680,3708.69345050408,3892.1494746853527
3146,10,0.0101,0.6,216,136,0.639,335,42.97,992,703.377113275971,1108.417887979064
3147,10,0.0101,0.6,216,135,0.648,331,43.92,992,685.668111465095,1100.3351770278634
3148,10,0.0101,0.6,216,186,0.539,338,42.25,1185,899.931763313119,1282.968612860184
3149,10,0.0101,0.6,216,185,0.543,340,41.77,1185,894.852790434201,1282.4186153045694
3150,10,0.0101,0.6,216,246,0.471,339,42.01,1414,1048.92836030562,1497.9240697680839
3151,10,0.0101,0.6,216,246,0.471,339,42.01,1414,1048.92836030562,1497.9240697680839
3152,10,0.0101,0.6,216,317,0.402,358,37.46,1648,1184.86160195353,1799.887788104412
3153,10,0.0101,0.6,216,312,0.412,357,37.7,1648,1176.60363173868,1778.9182478378327
3154,10,0.0101,0.6,216,340,0.417,348,39.86,1800,1189.8450345864,1872.5202660759576
3155,10,0.0101,0.6,216,499,0.311,363,36.27,2188,1337.2441737454,2531.5056598625306
3156,10,0.0101,0.6,216,525,0.288,363,36.27,2188,1359.83116593307,2623.8548268339305
3157,10,0.0101,0.6,265,111,0.787,417,30.14,993,464.109969396626,1143.8674716962514
3158,10,0.0101,0.6,265,149,0.713,371,41.15,1200,589.179849865218,1208.26044553677
3159,10,0.0101,0.6,265,154,0.688,366,42.35,1203,638.045370509468,1218.4820991162871
3160,10,0.0101,0.6,265,199,0.595,388,37.08,1400,908.932988582813,1410.5909563983337
3161,10,0.0101,0.6,265,201,0.6,372,40.91,1414,905.242718767286,1393.7582325888702
3162,10,0.0101,0.6,265,200,0.607,367,42.11,1414,883.904581328502,1382.7474190841476
3163,10,0.0101,0.6,265,276,0.475,383,38.28,1640,1171.82447990463,1689.6706259436376
3164,10,0.0101,0.6,265,276,0.477,379,39.24,1640,1170.36489906151,1683.1422332246386
3165,10,0.0101,0.6,265,326,0.434,374,40.43,1800,1250.99331072055,1868.3582147159018
3166,10,0.0101,0.6,265,325,0.436,374,40.43,1800,1249.22542902384,1864.4902780469704
3167,10,0.0101,0.6,265,446,0.358,386,37.56,2175,1355.23189319813,2399.7416141623726
3168,10,0.0101,0.6,265,446,0.36,381,38.76,2175,1354.78605354974,2390.4016642968495
3169,10,0.0101,0.6,314,114,0.773,400,40.07,985,497.191693161851,1136.6282326324108
3170,10,0.0101,0.6,314,114,0.773,400,40.07,985,497.191693161851,1136.6282326324108
3171,10,0.0101,0.6,314,141,0.743,401,39.83,1187,552.686338079416,1231.6881120066319
3172,10,0.0101,0.6,314,143,0.736,397,40.79,1187,564.369010045353,1232.787585343552
3173,10,0.0101,0.6,314,194,0.626,394,41.51,1415,850.040821267436,1408.7677346609332
3174,10,0.0101,0.6,314,194,0.627,391,42.23,1415,847.059188631108,1404.2852664411812
3175,10,0.0101,0.6,314,266,0.496,408,38.16,1649,1199.43309590393,1699.34797405091
3176,10,0.0101,0.6,314,266,0.496,408,38.16,1649,1199.43309590393,1699.34797405091
3177,10,0.0101,0.6,314,304,0.471,395,41.27,1800,1275.96271797923,1825.0965548947372
3178,10,0.0101,0.6,314,304,0.471,395,41.27,1800,1275.96271797923,1825.0965548947372
3179,10,0.0101,0.6,314,418,0.389,412,37.2,2190,1390.84461380424,2332.647319856593
3180,10,0.0101,0.6,314,421,0.384,411,37.44,2190,1393.75911017173,2344.1027799405597
3181,10,0.0101,0.6,314,551,0.316,422,34.81,2552,1471.15045774095,2897.522985285462
3182,10,0.0101,0.6,314,548,0.319,424,34.33,2552,1468.23505678934,2891.8217945821907
3183,10,0.0101,1.15,216,287,0.524,375,33.4,953,1066.69837615569,957.7510974839298
3184,10,0.0101,1.15,216,383,0.462,375,33.4,1160,1180.58075101933,1296.3478073870574
3185,10,0.0101,1.15,216,413,0.453,374,33.64,1231,1198.85745145921,1412.8771816838457
3186,10,0.0101,1.15,216,542,0.367,389,30.05,1409,1323.08202458239,1888.2683633992904
3187,10,0.0101,1.15,216,599,0.363,377,32.92,1532,1345.45203761789,2024.2072202130585
3188,10,0.0101,1.15,265,196,0.7,437,25.36,837,617.341287448775,710.4970519103235
3189,10,0.0101,1.15,265,197,0.7,427,27.75,837,617.513500188497,709.2865355136626
3190,10,0.0101,1.15,265,251,0.649,406,32.78,994,802.627256936384,864.6231112054459
3191,10,0.0101,1.15,265,289,0.621,404,33.26,1105,940.335995021058,980.0566645854761
3192,10,0.0101,1.15,265,329,0.565,406,32.78,1172,1090.98344781122,1113.2649341386568
3193,10,0.0101,1.15,265,329,0.565,406,32.78,1172,1090.98344781122,1113.2649341386568
3194,10,0.0101,1.15,265,366,0.536,403,33.49,1250,1150.54036475681,1249.8072940917164
3195,10,0.0101,1.15,265,401,0.513,411,31.58,1335,1211.51265237579,1390.8387630284592
3196,10,0.0101,1.15,265,461,0.478,409,32.06,1455,1279.53370978027,1632.4053263329101
3197,10,0.0101,1.15,265,503,0.463,411,31.58,1555,1300.34703445717,1800.823993516673
3198,10,0.0101,1.15,265,574,0.414,412,31.34,1643,1361.680326703,2011.1779465113484
3199,10,0.0101,1.15,265,628,0.386,411,31.58,1712,1397.40084803423,2100.156214277078
3200,10,0.0101,1.15,265,983,0.246,380,39,1960,1815.24849481986,2535.552920874627
3201,10,0.0101,1.15,265,983,0.246,380,39,1960,1815.24849481986,2535.552920874627
3202,10,0.0101,1.15,265,1105,0.23,378,39.48,2115,1978.15598837303,2718.328421621054
3203,10,0.0101,1.15,314,238,0.698,391,42.23,984,642.551739143768,821.7387653606623
3204,10,0.0101,1.15,314,308,0.605,434,31.94,1168,1041.6335176498,1060.4995110359873
3205,10,0.0101,1.15,314,341,0.573,429,33.13,1238,1110.07587193979,1171.281873358377
3206,10,0.0101,1.15,314,440,0.502,429,33.13,1450,1306.85276007009,1561.3557930295142
3207,10,0.0101,1.15,314,565,0.43,437,31.22,1681,1374.65595055905,2014.8209747361273
3208,10,0.0101,1.15,314,607,0.418,430,32.89,1762,1392.2467135058,2092.007095686562
3209,10,0.0101,1.15,314,1076,0.226,406,38.64,2097,2020.28773813745,2717.4247085180295
3210,10,0.0101,1.15,314,1154,0.222,376,45.81,2150,2104.41024571678,2797.1673812800177
3211,11,0.01,2,3040,354,0.776,875,32,1006,1669.87095096055,982.8629565548828
3212,11,0.01,2,3040,363,0.745,876,31.76,1006,1946.73956418233,997.8914796722069
3213,11,0.01,2,3040,438,0.775,864,34.63,1238,1675.08574770078,1124.6849610036456
3214,11,0.01,2,3040,565,0.7,858,36.07,1498,2206.76868934789,1439.554600851656
3215,11,0.01,2,3040,559,0.715,855,36.79,1498,2083.2558861688,1423.3253327474558
3216,11,0.01,2,3040,685,0.66,849,38.23,1746,2295.73800602423,1765.9723512989844
3217,11,0.01,2,3040,853,0.574,860,35.59,2021,2730.84570837944,2039.3022458377538
3218,11,0.01,2,4021,800,0.602,922,39.02,1958,2668.49986138248,2028.523005258129
3219,11,0.01,2,4021,690,0.657,919,39.74,1769,2441.96414408896,1845.9812119680635
3220,11,0.01,2,4021,587,0.654,913,41.18,1497,2550.42185133235,1566.9642264908703
3221,11,0.01,2,4021,474,0.689,912,41.42,1243,2391.87269466655,1271.9938017827758
3222,11,0.01,2,4021,357,0.777,905,43.1,1000,1728.96322169184,1037.5096606453253
3223,11,0.01,2,2059,383,0.729,727,44.53,1009,1677.28193817862,975.1411711233607
3224,11,0.01,2,2059,493,0.678,721,45.97,1235,2024.96113908971,1171.0075623739767
3225,11,0.01,2,2059,633,0.622,721,45.97,1503,2158.13611933023,1548.9588149221415
3226,11,0.01,2,2059,778,0.576,719,46.44,1760,2111.93323859513,1775.4211741174631
3227,11,0.01,2,2059,952,0.515,715,47.4,2013,2473.08114513729,2052.7675331255964
3228,11,0.01,2,1079,450,0.599,570,49.28,998,1566.70123638955,1030.5071648156436
3229,11,0.01,2,1079,614,0.514,566,50.24,1229,2726.27638596939,1386.1908923527842
3230,11,0.01,2,1079,795,0.467,579,47.12,1509,2765.47076592647,1664.2891874325858
3231,11,0.01,2,1079,952,0.445,581,46.65,1759,2551.71554702904,1875.9426786361255
3232,11,0.01,2,3040,936,0.609,835,41.58,2262,2209.68992862404,2165.3482143206434
3233,11,0.01,2,3040,1100,0.547,844,39.43,2516,2490.88048129365,2450.0679795410483
3234,11,0.01,2,3040,1273,0.495,840,40.38,2757,2820.47786715849,2738.7620522383595
3235,11,0.01,2,3040,1490,0.401,840,40.38,2913,3237.82375529354,3082.305846666305
3236,11,0.01,2,3040,1744,0.356,849,38.23,3254,3372.77772048444,3383.9128373944404
3237,11,0.01,2,3040,1999,0.315,839,40.62,3517,3289.08418617193,3566.0591257583555
3238,11,0.01,2,3040,2356,0.24,837,41.1,3744,3718.21958351031,3844.729866547562
3239,11,0.01,2,3040,2635,0.207,834,41.82,3983,3898.41185854593,4060.325872570685
3240,11,0.01,2,3040,3145,0.156,796,50.93,4245,4212.42837283147,4365.2145390976675
3241,11,0.01,2,4021,1019,0.587,932,36.62,2476,2315.45034116052,2372.001103557181
3242,11,0.01,2,4021,1337,0.467,908,42.38,2865,2771.73165798381,2917.9127868608193
3243,11,0.01,2,4021,1681,0.364,917,40.22,3247,3076.9439669777,3208.376385975742
3244,11,0.01,2,4021,1961,0.307,905,43.1,3518,3259.11138300387,3399.111458936468
3245,11,0.01,2,4021,2343,0.221,897,45.02,3749,3656.68215150707,3684.0518398214836
3246,11,0.01,2,4021,2687,0.178,876,50.05,3979,3848.40393284547,3923.5361915952044
3247,11,0.01,2,4021,3119,0.096,914,40.94,4223,4226.4881094747,4347.972649361966
3248,11,0.01,2,4021,3145,0.101,893,45.98,4210,4172.09623404702,4322.327536947312
3249,11,0.01,2,2059,1019,0.516,766,35.19,2220,2238.09869365229,2187.2677158676274
3250,11,0.01,2,2059,1263,0.437,766,35.19,2518,2562.11308509763,2535.352464671951
3251,11,0.01,2,2059,1477,0.387,762,36.14,2761,3025.21745134228,2828.071219783991
3252,11,0.01,2,2059,1668,0.352,762,36.14,2983,3466.61957940441,3141.363678198264
3253,11,0.01,2,2059,1910,0.336,733,43.09,3273,3108.30460806089,3357.5235799472302
3254,11,0.01,2,2059,2457,0.269,700,50.99,3721,3352.99768275524,3866.5442068542875
3255,11,0.01,2,2059,2827,0.229,680,55.78,3938,3685.13944504211,4179.641047336749
3256,11,0.01,2,2059,3183,0.192,663,59.85,4092,3996.60786859993,4396.983005065526
3257,11,0.01,2,1040,1095,0.403,643,30.1,1995,2564.59218668836,2096.189496244665
3258,11,0.01,2,981,1286,0.377,607,36.04,2205,2428.91431863927,2296.6041941460117
3259,11,0.01,2,1030,1617,0.319,600,39.94,2519,2960.15391634069,2738.4446237224324
3260,11,0.01,2,1079,1834,0.314,555,52.87,2722,2849.266742062,2961.497258960098
3261,11,0.01,2,1079,2075,0.286,559,51.91,2944,3042.09812780642,3210.9049991447546
3262,11,0.01,2,1079,2330,0.281,551,53.82,3257,2946.52918314538,3431.6291928119144
3263,11,0.01,2,1108,2534,0.273,544,56.74,3463,2931.27867383031,3616.475046582051
3264,11,0.01,1,3040,168,0.907,815,46.38,1029,623.545544245482,1148.4872139932736
3265,11,0.01,1,3040,222,0.792,802,49.49,1234,1399.1222590192,1358.624464630655
3266,11,0.01,1,3040,281,0.776,826,43.74,1564,1637.65554394929,1621.4803209849883
3267,11,0.01,1,3040,331,0.735,797,50.69,1755,2034.98983295128,1823.2248792976507
3268,11,0.01,1,3040,400,0.704,805,48.77,2072,2317.19323926523,2145.3497909109933
3269,11,0.01,1,3040,455,0.677,797,50.69,2291,2532.49715884388,2401.8638125787757
3270,11,0.01,1,3040,497,0.68,793,51.65,2505,2530.08086378739,2550.6900679162595
3271,11,0.01,1,3040,584,0.635,793,51.65,2830,2737.76153390693,2899.3624768944946
3272,11,0.01,1,3040,662,0.578,794,51.41,3037,3026.39706667891,3114.686401332538
3273,11,0.01,1,3040,728,0.549,794,51.41,3248,3146.49229218286,3260.6323676168067
3274,11,0.01,1,3040,890,0.441,795,51.17,3538,3683.87827332981,3631.194774176559
3275,11,0.01,1,3040,1054,0.354,874,32.24,3991,4126.53425711914,4042.964259348104
3276,11,0.01,1,3040,1146,0.342,858,36.07,4229,4118.98074650589,4230.745141039863
3277,11,0.01,1,3040,1477,0.223,842,39.91,4603,4551.34240712096,4705.955361938173
3278,11,0.01,1,3040,1668,0.181,846,38.95,4900,4622.93714073859,5033.579917069465
3279,11,0.01,1,3040,1464,0.23,846,38.95,4620,4533.95893417151,4691.156704120936
3280,11,0.01,1,3040,1643,0.199,825,43.98,4871,4511.90280041518,4961.512449523423
3281,11,0.01,1,3040,1846,0.154,821,44.94,5082,4703.21849828512,5230.093023858955
3282,11,0.01,1,4021,204,0.839,880,49.09,1184,1145.25912958308,1335.6717550839815
3283,11,0.01,1,4021,243,0.734,881,48.85,1304,1977.42469937966,1491.3211344739536
3284,11,0.01,1,4021,299,0.735,898,44.78,1619,2039.73767452266,1734.1698514159768
3285,11,0.01,1,4021,311,0.815,892,46.21,1784,1431.88586604599,1784.0481075313592
3286,11,0.01,1,4021,383,0.753,892,46.21,2097,1919.00908401628,2101.6222577830185
3287,11,0.01,1,4021,424,0.733,891,46.45,2282,2076.79155872194,2269.3902486865622
3288,11,0.01,1,4021,481,0.696,892,46.21,2516,2348.28003604398,2459.436864163701
3289,11,0.01,1,4021,558,0.676,890,46.69,2865,2428.99321985416,2749.4470414041843
3290,11,0.01,1,4021,637,0.604,890,46.69,3073,2846.52415352637,3058.0755964412906
3291,11,0.01,1,4021,693,0.609,890,46.69,3358,2769.05807650948,3177.577851014111
3292,11,0.01,1,4021,1108,0.333,913,41.18,4120,3932.68118164839,4055.6481184573186
3293,11,0.01,1,4021,1239,0.274,921,39.26,4321,4102.84414262664,4333.496922407914
3294,11,0.01,1,4021,1452,0.209,926,38.06,4677,4368.36138910313,4683.537091585904
3295,11,0.01,1,4021,1693,0.144,926,38.06,4982,4717.31403484177,5107.748901795667
3296,11,0.01,1,4021,1884,0.096,924,38.54,5146,5040.73652406708,5347.4049647510465
3297,11,0.01,1,2059,181,0.816,710,48.6,1019,985.145181347783,1078.5433204504488
3298,11,0.01,1,2059,220,0.799,693,52.67,1215,1096.2269880278,1213.6471486338555
3299,11,0.01,1,2059,303,0.729,692,52.91,1570,1778.9909605735,1554.7063723878632
3300,11,0.01,1,2059,339,0.745,689,53.63,1777,1594.13712993899,1710.33189246171
3301,11,0.01,1,2059,409,0.694,690,53.39,2048,1936.85937314059,2024.2766636301708
3302,11,0.01,1,2059,474,0.666,692,52.91,2313,2184.79609473342,2350.558646030621
3303,11,0.01,1,2059,526,0.652,696,51.95,2538,2257.59897544996,2563.475340977514
3304,11,0.01,1,2059,615,0.596,696,51.95,2807,2494.88538136383,2849.7447758953685
3305,11,0.01,1,2059,702,0.545,699,51.23,3036,2782.63756710884,3038.438667759656
3306,11,0.01,1,2059,789,0.523,701,50.75,3339,2912.30130840716,3223.5084101423413
3307,11,0.01,1,2059,1126,0.353,696,51.95,3844,4147.5943681327,3874.494149960886
3308,11,0.01,1,2059,1490,0.23,699,51.23,4227,4318.01103417077,4480.022911987573
3309,11,0.01,1,2059,1630,0.212,707,49.32,4526,4271.21169915368,4725.185875867199
3310,11,0.01,1,2059,1884,0.172,705,49.8,4870,4364.18054990948,5217.6630316680385
3311,11,0.00607,1,3040,512,0.824,807,48.29,1773,1635.47321474583,1739.4162565165018
3312,11,0.00607,1,3040,512,0.829,805,48.77,1779,1598.32467326019,1738.8887664072122
3313,11,0.00607,1,3040,568,0.831,805,48.77,1975,1419.45102003022,1905.8245984390935
3314,11,0.00607,1,3040,571,0.805,805,48.77,1947,1597.28296990642,1914.7679049617918
3315,11,0.00607,1,3040,688,0.791,823,44.46,2336,1380.76992457345,2223.9736846866317
3316,11,0.00607,1,3040,702,0.773,818,45.66,2344,1549.27182964635,2245.8404395943885
3317,11,0.00607,1,3040,784,0.723,802,49.49,2495,1878.6886284438,2384.009976446784
3318,11,0.00607,1,3040,774,0.734,796,50.93,2479,1787.26746676437,2361.1190260046737
3319,11,0.00607,1,3040,861,0.743,784,53.8,2760,1442.47412296449,2511.494286963214
3320,11,0.00607,1,3040,881,0.721,780,54.76,2769,1585.22531025297,2549.3679866855487
3321,11,0.00607,1,3040,1040,0.666,767,57.87,3093,1740.68248719985,2859.9013499883567
3322,11,0.00607,1,3040,1019,0.674,764,58.59,3048,1673.40316875431,2821.68906617357
3323,11,0.00607,1,3040,1140,0.644,751,61.7,3294,1769.328512036,3000.167186277823
3324,11,0.00607,1,3040,1123,0.654,751,61.7,3276,1703.13189882085,2972.5776581840173
3325,11,0.00607,1,3040,1317,0.557,756,60.5,3502,2401.03677279852,3300.498011914431
3326,11,0.00607,1,3040,1313,0.56,755,60.74,3502,2355.07024157384,3292.1291314718096
3327,11,0.00607,1,3040,1330,0.552,751,61.7,3511,2460.471367984,3315.6444560255677
3328,11,0.00607,1,3040,1324,0.557,751,61.7,3511,2380.27536732315,3305.2831566673763
3329,11,0.00607,1,3040,1521,0.5,745,63.14,3784,3071.61613144219,3636.706608239726
3330,11,0.00607,1,3040,1545,0.48,755,60.74,3784,3120.4194223745,3692.7537071412426
3331,11,0.00607,1,3040,1555,0.496,775,55.96,3925,2961.29933519397,3739.228619175746
3332,11,0.00607,1,3040,1773,0.437,776,55.72,4193,2894.33292377663,4117.137228532665
3333,11,0.00607,1,3040,1731,0.458,776,55.72,4193,2701.95581257277,4044.6111688031224
3334,11,0.00607,1,4021,574,0.809,902,43.82,1990,1826.42412668056,2010.5902389034084
3335,11,0.00607,1,4021,570,0.819,899,44.54,1990,1748.28323166042,1997.4353598953362
3336,11,0.00607,1,4021,646,0.808,890,46.69,2228,1672.16791237014,2235.6809245916593
3337,11,0.00607,1,4021,643,0.817,886,47.65,2228,1598.3304099319,2223.968704113683
3338,11,0.00607,1,4021,714,0.792,956,30.87,2503,1682.566315237,2442.9764026066277
3339,11,0.00607,1,4021,752,0.762,877,49.81,2487,1950.55669389778,2449.8652465050245
3340,11,0.00607,1,4021,840,0.767,861,53.64,2769,1616.64006294452,2610.8136946252
3341,11,0.00607,1,4021,829,0.783,860,53.88,2769,1467.90984992091,2586.356946916092
3342,11,0.00607,1,4021,971,0.697,852,55.8,3012,1971.22021951585,2883.8352324059133
3343,11,0.00607,1,4021,957,0.714,852,55.8,3012,1833.11861560033,2853.817841018742
3344,11,0.00607,1,4021,1040,0.683,848,56.76,3183,1925.74828160177,3028.2856986528022
3345,11,0.00607,1,4021,1019,0.711,847,57,3192,1684.06547911536,2982.3885330803414
3346,11,0.00607,1,4021,1165,0.644,847,57,3444,1949.50301464197,3277.0181680136784
3347,11,0.00607,1,4021,1196,0.614,848,56.76,3444,2097.88717234126,3324.6396553749883
3348,11,0.00607,1,4021,1514,0.519,847,57,3985,2622.0038766754,3804.1437942314233
3349,11,0.00607,1,4021,1489,0.522,848,56.76,3935,2629.89587047772,3767.1839584941226
3350,11,0.00607,1,4021,1731,0.456,844,57.72,4267,2799.89233767,4107.280247761045
3351,11,0.00607,1,2059,803,0.629,689,53.63,2282,1892.45681247535,2265.446868195966
3352,11,0.00607,1,2059,803,0.64,680,55.78,2297,1796.59751707818,2258.6086838395613
3353,11,0.00607,1,2059,892,0.63,689,53.63,2536,1612.61716663069,2419.5771965536155
3354,11,0.00607,1,2059,895,0.629,689,53.63,2544,1611.86597558781,2423.7432323720304
3355,11,0.00607,1,2059,999,0.599,689,53.63,2752,1544.13561358495,2577.95419857742
3356,11,0.00607,1,2059,1106,0.568,690,53.39,2951,1792.71563492831,2752.98429174634
3357,11,0.00607,1,2059,1116,0.57,690,53.39,2986,1738.50746824448,2769.2133701144276
3358,11,0.00607,1,2059,1275,0.545,677,56.5,3295,1603.34276937981,3009.361798281301
3359,11,0.00607,1,2059,1341,0.501,672,57.7,3285,1801.2353315836,3109.5921764526083
3360,11,0.00607,1,2059,1313,0.519,672,57.7,3285,1739.95441176394,3064.1498083414012
3361,11,0.00607,1,2059,1445,0.491,678,56.26,3512,1571.60604980572,3292.726420753422
3362,11,0.00607,1,2059,1413,0.505,678,56.26,3493,1476.43247835182,3237.467865134746
3363,11,0.00607,1,2059,1655,0.44,663,59.85,3745,2163.21096550121,3633.4545312744012
3364,11,0.00607,1,2059,1700,0.437,664,59.61,3835,2115.76034662858,3712.622683088256
3365,11,0.00607,1,2059,1683,0.449,665,59.37,3855,1956.40927916369,3684.726351700814
3366,11,0.00607,1,1128,646,0.63,551,55.9,1772,1365.4168837379,1841.376363955859
3367,11,0.00607,1,1177,626,0.658,559,56.01,1772,1344.29910671028,1817.7653649674592
3368,11,0.00607,1,1177,753,0.594,561,55.53,1990,1328.20968883081,2000.8413602817877
3369,11,0.00607,1,1157,757,0.591,557,55.67,1990,1371.12629931157,1999.8081997161266
3370,11,0.00607,1,1147,892,0.548,556,55.5,2228,1775.6661178444,2175.195755720675
3371,11,0.00607,1,1147,885,0.555,554,55.98,2228,1697.49060143073,2163.0930583235254
3372,11,0.00607,1,1147,1054,0.514,547,57.65,2512,1457.88052878395,2389.4314012524255
3373,11,0.00607,1,1147,1047,0.519,547,57.65,2512,1427.59953687442,2379.7103664052893
